StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.43484800006263,None,notice,sing,blue,15,201,506.42856599995866,None,None,506.42856599995866,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.95153840002604,None,death,sing,blue,24,86,508.94733399990946,None,None,508.94733399990946,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.4684174999129,None,message,silent,red,62,189,511.46475819987245,None,None,511.46475819987245,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.9852326998953,None,passage,silent,red,76,212,513.9848154999781,None,None,513.9848154999781,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.5020530999172,None,answer,silent,red,73,8,516.503625900019,None,None,516.503625900019,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.0189435998909,None,ground,aloud,yellow,42,142,519.019980999874,None,None,519.019980999874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.5357395000756,None,plane,silent,red,78,223,521.5314112999476,None,None,521.5314112999476,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.0512623998802,None,clean,silent,red,63,51,524.0480551000219,None,None,524.0480551000219,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.5694311000407,None,contract,sing,blue,13,68,526.5669104000553,None,None,526.5669104000553,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.0863423999399,None,level,sing,blue,27,170,529.0831321000587,None,None,529.0831321000587,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.6030576999765,None,pretty,silent,red,70,233,531.6031197998673,None,None,531.6031197998673,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.1189307998866,None,series,aloud,yellow,37,279,534.1117018999066,None,None,534.1117018999066,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.6370604999829,None,foundation,aloud,yellow,53,132,536.6399892999325,None,None,536.6399892999325,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.1536455999594,None,employment,silent,red,61,111,539.138493000064,None,None,539.138493000064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.6705374000594,None,discovery,sing,blue,20,95,541.6681268999819,None,None,541.6681268999819,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.1873469999991,None,testimony,aloud,yellow,39,325,544.1826567000244,None,None,544.1826567000244,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.7041557999328,None,mechanical,sing,blue,7,185,546.7081496000756,None,None,546.7081496000756,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.225236899918,None,victory,aloud,yellow,51,346,549.2190715000033,None,None,549.2190715000033,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.7380548999645,None,permit,silent,red,86,218,551.7308771999087,None,None,551.7308771999087,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.2530866998713,None,literature,aloud,yellow,52,173,554.2650896999985,None,None,554.2650896999985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.7708890000358,None,power,aloud,yellow,46,230,556.7568741000723,None,None,556.7568741000723,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.2883836000692,None,listen,silent,red,64,172,559.2799895000644,None,None,559.2799895000644,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.8051668000408,None,colonel,sing,blue,23,55,561.7946746998932,None,None,561.7946746998932,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.3219518999103,None,chief,sing,blue,29,48,564.3166825999506,None,None,564.3166825999506,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.8387897999492,None,problem,silent,red,81,238,566.8375993999653,None,None,566.8375993999653,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.3387813000008,None,k,141.0406602998264,569.3387813000008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,730.4603122000117,None,,,,,,,,,,,,,,,,,drove,silent,red,0,88,106,710.9192878999747,None,710.9192878999747,None,2,13.715975499944761,710.9192878999747,None,724.6931884000078,None,725.2135763000697,None,725.2135763000697,None,n,5.205678400117904,725.2135763000697,None,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,735.7841713000089,None,,,,,,,,,,,,,,,,,block,silent,red,1,72,25,730.9847001999151,None,730.9847001999151,None,1,3.2423534002155066,730.9847001999151,None,734.2686522000004,None,734.7935963000637,None,734.7935963000637,None,n,0.9610978001728654,734.7935963000637,None,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,743.1257619999815,None,,,,,,,,,,,,,,,,,literature,aloud,yellow,2,52,173,736.3023198998999,None,736.3023198998999,None,6,2.7886940999887884,736.3023198998999,None,739.1560408999212,None,739.666724700015,None,739.666724700015,None,f,3.4243322999682277,739.666724700015,None,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,751.7441563999746,None,,,,,,,,,,,,,,,,,republic,new_sing,blue,3,108,260,743.6538037999999,None,743.6538037999999,None,1,6.117222500033677,743.6538037999999,None,749.822176199872,None,750.3459953998681,None,750.3459953998681,None,n,1.3610207000747323,750.3459953998681,None,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,761.4291298000608,None,,,,,,,,,,,,,,,,,express,sing,blue,4,0,124,752.2640215000138,None,752.2640215000138,None,1,7.115077700000256,752.2640215000138,None,759.4221685999073,None,759.9434358999133,None,759.9434358999133,None,n,1.4516628999263048,759.9434358999133,None,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,765.9352535000071,None,,,,,,,,,,,,,,,,,period,new_sing,blue,5,111,217,761.951148699969,None,761.951148699969,None,1,3.348882600199431,761.951148699969,None,765.3411276000552,None,765.8510372000746,None,765.8510372000746,None,n,0.0640056999400258,765.8510372000746,None,,,Color_50,001,2022_May_03_1555,ProdSingRedo,3.2.3,59.94729438409275,
