StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,735.9975939,None,,,,,,,,,,,,,,,,,short,sing,yellow,68,18,285,734.1677252,None,734.1677252,None,1,1.132381,734.1677252,None,735.3653522,None,735.8751163,None,735.8751163,None,n,0.0708447,735.8751163,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,737.7836093,None,,,,,,,,,,,,,,,,,height,new_sing,yellow,69,109,152,736.5435435,None,736.5435435,None,1,0.5216939,736.5435435,None,737.1268621,None,737.6611191,None,737.6611191,None,n,0.0662788,737.6611191,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,739.694422,None,,,,,,,,,,,,,,,,,gesture,new_sing,yellow,70,97,137,738.319396,None,738.319396,None,1,0.4750168,738.319396,None,738.859293,None,739.3717999,None,739.3717999,None,n,0.2755487,739.3717999,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,741.9787867,None,,,,,,,,,,,,,,,,,whole,aloud,blue,71,39,355,740.2396072,None,740.2396072,None,1,0.7198017,740.2396072,None,741.0257798,None,741.5588167,None,741.5588167,None,n,0.374022,741.5588167,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,744.7548025,None,,,,,,,,,,,,,,,,,citizen,aloud,blue,72,55,50,742.5244185,None,742.5244185,None,4,1.4938393,742.5244185,None,744.0942769,None,744.6119837,None,744.6119837,None,f,0.0941287,744.6119837,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,746.5778976,None,,,,,,,,,,,,,,,,,husband,new_aloud,blue,73,146,156,745.2818415,None,745.2818415,None,1,0.4651353,745.2818415,None,745.8106342,None,746.3224344,None,746.3224344,None,n,0.2074498,746.3224344,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,748.277884,None,,,,,,,,,,,,,,,,,trial,new_aloud,blue,74,137,341,747.1220035,None,747.1220035,None,1,0.4945164,747.1220035,None,747.690085,None,748.2102327,None,748.2102327,None,n,0.0206688,748.2102327,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,751.4460909,None,,,,,,,,,,,,,,,,,sleep,sing,yellow,75,23,290,748.8176972,None,748.8176972,None,1,1.4967613,748.8176972,None,750.381575,None,750.9052342,None,750.9052342,None,n,0.4875424,750.9052342,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,754.7022707,None,,,,,,,,,,,,,,,,,society,aloud,blue,76,34,293,751.9890848,None,751.9890848,None,6,1.954526,751.9890848,None,754.0097645,None,754.541529,None,754.541529,None,f,0.1146044,754.541529,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,756.5807567,None,,,,,,,,,,,,,,,,,signal,silent,red,77,86,287,755.2465818,None,755.2465818,None,1,0.4998917,755.2465818,None,755.8099985,None,756.3398239,None,756.3398239,None,n,0.1836245,756.3398239,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,758.446235,None,,,,,,,,,,,,,,,,,speech,new_sing,yellow,78,112,298,757.1192961,None,757.1192961,None,1,0.5786081,757.1192961,None,757.7692565,None,758.2908373,None,758.2908373,None,n,0.0980671,758.2908373,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,760.2978006,None,,,,,,,,,,,,,,,,,brilliant,aloud,blue,79,57,30,758.9858317,None,758.9858317,None,1,0.5640872,758.9858317,None,759.6199366,None,760.1411639,None,760.1411639,None,n,0.107974,760.1411639,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,762.1643791,None,,,,,,,,,,,,,,,,,broke,new_sing,yellow,80,101,32,760.8342556,None,760.8342556,None,1,0.5887237,760.8342556,None,761.5001304,None,762.0276553,None,762.0276553,None,n,0.0867539,762.0276553,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,765.4701575,None,,,,,,,,,,,,,,,,,individual,aloud,blue,81,38,160,762.6939981,None,762.6939981,None,4,1.7955886,762.6939981,None,764.5454031,None,765.0676781,None,765.0676781,None,f,0.357917,765.0676781,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,767.4612739,None,,,,,,,,,,,,,,,,,device,silent,red,82,75,93,766.0094017,None,766.0094017,None,1,0.5420017,766.0094017,None,766.6244426,None,767.149215,None,767.149215,None,n,0.2552572,767.149215,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,769.2723446,None,,,,,,,,,,,,,,,,,under,silent,red,83,83,343,767.9903925,None,767.9903925,None,1,0.4523328,767.9903925,None,768.4992797,None,769.0148601,None,769.0148601,None,n,0.2107128,769.0148601,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,771.1081135,None,,,,,,,,,,,,,,,,,store,new_silent,red,84,173,305,769.8135053,None,769.8135053,None,1,0.6139968,769.8135053,None,770.4902229,None,771.013294,None,771.013294,None,n,0.0482072,771.013294,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,772.868769,None,,,,,,,,,,,,,,,,,comedy,silent,red,85,61,58,771.6419403,None,771.6419403,None,1,0.5580072,771.6419403,None,772.2733045,None,772.7982004,None,772.7982004,None,n,0.0255156,772.7982004,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,774.726725,None,,,,,,,,,,,,,,,,,bicycle,new_sing,yellow,86,110,21,773.4071588,None,773.4071588,None,1,0.5612824,773.4071588,None,774.0399777,None,774.5679823,None,774.5679823,None,n,0.1058544,774.5679823,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,777.8082217,None,,,,,,,,,,,,,,,,,passage,new_aloud,blue,87,130,212,775.2635253,None,775.2635253,None,1,1.1577632,775.2635253,None,776.4839427,None,777.0185386,None,777.0185386,None,n,0.7410872,777.0185386,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,779.6742579,None,,,,,,,,,,,,,,,,,harmony,new_sing,yellow,88,103,148,778.3462063,None,778.3462063,None,1,0.5523124,778.3462063,None,778.9779713,None,779.5005487,None,779.5005487,None,n,0.1131492,779.5005487,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,783.6305593,None,,,,,,,,,,,,,,,,,murder,aloud,blue,89,35,195,780.201066,None,780.201066,None,6,2.5969272,780.201066,None,782.8663651,None,783.390362,None,783.390362,None,f,0.1966463,783.390362,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,785.9670102,None,,,,,,,,,,,,,,,,,suspect,new_sing,yellow,90,94,318,784.1769399,None,784.1769399,None,1,0.4607604,784.1769399,None,784.7004679,None,785.2262185,None,785.2262185,None,n,0.6841412,785.2262185,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,788.078652,None,,,,,,,,,,,,,,,,,escape,new_sing,yellow,91,93,118,786.4988967,None,786.4988967,None,1,0.5473396,786.4988967,None,787.1121484,None,787.6219648,None,787.6219648,None,n,0.4165179,787.6219648,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,789.965551,None,,,,,,,,,,,,,,,,,route,new_aloud,blue,92,129,267,788.6209451,None,788.6209451,None,1,0.5277701,788.6209451,None,789.2251955,None,789.7390818,None,789.7390818,None,n,0.1811229,789.7390818,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,792.0962748,None,,,,,,,,,,,,,,,,,series,new_silent,red,93,167,279,790.5027972,None,790.5027972,None,1,0.7800181,790.5027972,None,791.3504899,None,791.8727721,None,791.8727721,None,n,0.1683716,791.8727721,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,794.3281105,None,,,,,,,,,,,,,,,,,tragedy,new_silent,red,94,172,335,792.6406325,None,792.6406325,None,1,0.8754855,792.6406325,None,793.5889589,None,794.1113098,None,794.1113098,None,n,0.162016,794.1113098,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,796.4829281,None,,,,,,,,,,,,,,,,,owner,new_aloud,blue,95,124,208,794.8733325,None,794.8733325,None,1,0.712196,794.8733325,None,795.6558138,None,796.1755123,None,796.1755123,None,n,0.2473401,796.1755123,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,798.5591307,None,,,,,,,,,,,,,,,,,block,silent,red,96,72,25,797.020466,None,797.020466,None,1,0.7173518,797.020466,None,797.81069,None,798.3404751,None,798.3404751,None,n,0.1642455,798.3404751,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,97,0,97,0,,,,,,,,,,,,,,,,,,,,,,,,800.9150501,None,,,,,,,,,,,,,,,,,subject,new_sing,yellow,97,116,312,799.0993936,None,799.0993936,None,1,0.9898708,799.0993936,None,800.1508616,None,800.6701372,None,800.6701372,None,n,0.1973713,800.6701372,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,98,0,98,0,,,,,,,,,,,,,,,,,,,,,,,,803.5585694,None,,,,,,,,,,,,,,,,,native,sing,yellow,98,9,199,801.4423524,None,801.4423524,None,1,1.0060859,801.4423524,None,802.5123883,None,803.0368947,None,803.0368947,None,n,0.4665162,803.0368947,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,99,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,806.4183345,None,,,,,,,,,,,,,,,,,light,silent,red,99,74,171,804.0966235,None,804.0966235,None,6,1.5448657,804.0966235,None,805.7050678,None,806.2148878,None,806.2148878,None,f,0.1556514,806.2148878,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,808.312914,None,,,,,,,,,,,,,,,,,split,aloud,blue,100,36,299,806.959856,None,806.959856,None,1,0.5576874,806.959856,None,807.5885593,None,808.1199414,None,808.1199414,None,n,0.1343747,808.1199414,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,101,0,101,0,,,,,,,,,,,,,,,,,,,,,,,,810.6108803,None,,,,,,,,,,,,,,,,,travel,sing,yellow,101,11,338,808.8484458,None,808.8484458,None,1,0.9731403,808.8484458,None,809.8761804,None,810.399451,None,810.399451,None,n,0.153119,810.399451,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,,,812.6849963,None,,,,,,,,,,,,,,,,,shock,new_sing,yellow,102,108,284,811.1490527,None,811.1490527,None,1,0.6397455,811.1490527,None,811.8532563,None,812.3640905,None,812.3640905,None,n,0.2883871,812.3640905,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,103,0,103,0,,,,,,,,,,,,,,,,,,,,,,,,815.0897717,None,,,,,,,,,,,,,,,,,still,new_sing,yellow,103,102,304,813.2070185,None,813.2070185,None,1,1.0155121,813.2070185,None,814.2590301,None,814.7624744,None,814.7624744,None,n,0.2927799,814.7624744,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,104,0,104,0,,,,,,,,,,,,,,,,,,,,,,,,817.0333364,None,,,,,,,,,,,,,,,,,quarter,new_silent,red,104,155,246,815.6065017,None,815.6065017,None,1,0.7364684,815.6065017,None,816.3763934,None,816.881286,None,816.881286,None,n,0.1160694,816.881286,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,105,0,105,0,,,,,,,,,,,,,,,,,,,,,,,,820.2855355,None,,,,,,,,,,,,,,,,,crowd,aloud,blue,105,49,81,817.5532021,None,817.5532021,None,3,1.9340562,817.5532021,None,819.5545946,None,820.0787046,None,820.0787046,None,n,0.1521732,820.0787046,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,,,822.3314277,None,,,,,,,,,,,,,,,,,report,sing,yellow,106,12,259,820.8218749,None,820.8218749,None,1,0.7482936,820.8218749,None,821.6345931,None,822.1421019,None,822.1421019,None,n,0.1349467,822.1421019,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,107,0,107,0,,,,,,,,,,,,,,,,,,,,,,,,824.4227025,None,,,,,,,,,,,,,,,,,guide,silent,red,107,88,147,822.8829791,None,822.8829791,None,1,0.7133084,822.8829791,None,823.6749022,None,824.1971223,None,824.1971223,None,n,0.1698646,824.1971223,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,108,0,108,0,,,,,,,,,,,,,,,,,,,,,,,,826.5016053,None,,,,,,,,,,,,,,,,,payment,silent,red,108,66,215,824.9608814,None,824.9608814,None,1,0.6589282,824.9608814,None,825.6828926,None,826.2105284,None,826.2105284,None,n,0.2464943,826.2105284,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,109,0,109,0,,,,,,,,,,,,,,,,,,,,,,,,829.8362651,None,,,,,,,,,,,,,,,,,voice,silent,red,109,76,348,827.0304058,None,827.0304058,None,6,1.7607297,827.0304058,None,828.861573,None,829.3934324,None,829.3934324,None,f,0.3860655,829.3934324,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,110,0,110,0,,,,,,,,,,,,,,,,,,,,,,,,831.6961967,None,,,,,,,,,,,,,,,,,ground,silent,red,110,82,142,830.3744278,None,830.3744278,None,1,0.6548818,830.3744278,None,831.1059006,None,831.6251953,None,831.6251953,None,n,0.0213075,831.6251953,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,111,0,111,0,,,,,,,,,,,,,,,,,,,,,,,,834.268293,None,,,,,,,,,,,,,,,,,science,sing,yellow,111,27,275,832.2409813,None,832.2409813,None,1,1.3440236,832.2409813,None,833.637393,None,834.1629937,None,834.1629937,None,n,0.0440041,834.1629937,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,112,0,112,0,,,,,,,,,,,,,,,,,,,,,,,,840.5761917,None,,,,,,,,,,,,,,,,,present,sing,yellow,112,16,231,834.8008871,None,834.8008871,None,6,1.8291491,834.8008871,None,836.6943761,None,837.2045197,None,837.2045197,None,f,3.3294624,837.2045197,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,113,0,113,0,,,,,,,,,,,,,,,,,,,,,,,,842.8834726,None,,,,,,,,,,,,,,,,,nation,silent,red,113,85,198,841.1102532,None,841.1102532,None,1,0.7833811,841.1102532,None,841.932176,None,842.4622143,None,842.4622143,None,n,0.3714127,842.4622143,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,114,0,114,0,,,,,,,,,,,,,,,,,,,,,,,,845.113902,None,,,,,,,,,,,,,,,,,fight,sing,yellow,114,1,127,843.4207585,None,843.4207585,None,1,0.9358023,843.4207585,None,844.4328047,None,844.9558811,None,844.9558811,None,n,0.1096514,844.9558811,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,115,0,115,0,,,,,,,,,,,,,,,,,,,,,,,,847.8752812,None,,,,,,,,,,,,,,,,,appeal,new_aloud,blue,115,149,9,845.6472561,None,845.6472561,None,1,1.1442506,845.6472561,None,846.8627022,None,847.3852317,None,847.3852317,None,n,0.44254,847.3852317,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,116,0,116,0,,,,,,,,,,,,,,,,,,,,,,,,849.8424787,None,,,,,,,,,,,,,,,,,candidate,new_sing,yellow,116,92,39,848.4158247,None,848.4158247,None,1,0.6026431,848.4158247,None,849.0961042,None,849.6211534,None,849.6211534,None,n,0.1681552,849.6211534,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,117,0,117,0,,,,,,,,,,,,,,,,,,,,,,,,852.054409,None,,,,,,,,,,,,,,,,,clear,sing,yellow,117,15,52,850.3778335,None,850.3778335,None,1,0.9827646,850.3778335,None,851.3953301,None,851.9000895,None,851.9000895,None,n,0.1201435,851.9000895,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,118,0,118,0,,,,,,,,,,,,,,,,,,,,,,,,853.9358153,None,,,,,,,,,,,,,,,,,pancakes,new_silent,red,118,177,210,852.6008269,None,852.6008269,None,1,0.6271839,852.6008269,None,853.3004416,None,853.8185544,None,853.8185544,None,n,0.0708977,853.8185544,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,119,0,119,0,,,,,,,,,,,,,,,,,,,,,,,,856.7835631,None,,,,,,,,,,,,,,,,,distance,sing,yellow,119,29,100,854.4780791,None,854.4780791,None,3,1.6653001,854.4780791,None,856.2048965,None,856.7149208,None,856.7149208,None,f,0.013186,856.7149208,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,120,0,120,0,,,,,,,,,,,,,,,,,,,,,,,,858.8524179,None,,,,,,,,,,,,,,,,,judge,sing,yellow,120,10,166,857.3290829,None,857.3290829,None,1,0.4731675,857.3290829,None,857.8683527,None,858.3955369,None,858.3955369,None,n,0.4126465,858.3955369,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,121,0,121,0,,,,,,,,,,,,,,,,,,,,,,,,860.524554,None,,,,,,,,,,,,,,,,,degree,new_silent,red,121,175,89,859.3917314,None,859.3917314,None,1,0.4309586,859.3917314,None,859.8823062,None,860.41451,None,860.41451,None,n,0.0494861,860.41451,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,122,0,122,0,,,,,,,,,,,,,,,,,,,,,,,,862.3748564,None,,,,,,,,,,,,,,,,,problem,aloud,blue,122,56,238,861.0529256,None,861.0529256,None,1,0.5404388,861.0529256,None,861.6482177,None,862.1680885,None,862.1680885,None,n,0.1587177,862.1680885,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,123,0,123,0,,,,,,,,,,,,,,,,,,,,,,,,864.6905957,None,,,,,,,,,,,,,,,,,weather,sing,yellow,123,21,352,862.9179439,None,862.9179439,None,1,0.5761529,862.9179439,None,863.5779652,None,864.1027163,None,864.1027163,None,n,0.5336034,864.1027163,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,124,0,124,0,,,,,,,,,,,,,,,,,,,,,,,,866.8274632,None,,,,,,,,,,,,,,,,,exchange,aloud,blue,124,51,121,865.2210299,None,865.2210299,None,1,0.7940804,865.2210299,None,866.0829674,None,866.6005074,None,866.6005074,None,n,0.1712913,866.6005074,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,125,0,125,0,,,,,,,,,,,,,,,,,,,,,,,,869.9386726,None,,,,,,,,,,,,,,,,,evidence,sing,yellow,125,24,120,867.3782465,None,867.3782465,None,6,1.5917822,867.3782465,None,869.0334948,None,869.5661978,None,869.5661978,None,f,0.321521,869.5661978,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,126,0,126,0,,,,,,,,,,,,,,,,,,,,,,,,874.145629,None,,,,,,,,,,,,,,,,,drove,aloud,blue,126,52,106,870.475777,None,870.475777,None,1,0.7535761,870.475777,None,871.307412,None,871.8214914,None,871.8214914,None,n,2.2768725,871.8214914,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,127,0,127,0,,,,,,,,,,,,,,,,,,,,,,,,876.1039595,None,,,,,,,,,,,,,,,,,motion,sing,yellow,127,26,194,874.689994,None,874.689994,None,1,0.6012869,874.689994,None,875.3743438,None,875.8951767,None,875.8951767,None,n,0.1589701,875.8951767,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,128,0,128,0,,,,,,,,,,,,,,,,,,,,,,,,878.028543,None,,,,,,,,,,,,,,,,,employment,new_silent,red,128,176,111,876.6436792,None,876.6436792,None,1,0.7132368,876.6436792,None,877.4323443,None,877.9606584,None,877.9606584,None,n,0.0246776,877.9606584,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,129,0,129,0,,,,,,,,,,,,,,,,,,,,,,,,880.8479414,None,,,,,,,,,,,,,,,,,dozen,aloud,blue,129,46,102,878.5662849,None,878.5662849,None,6,1.447836,878.5662849,None,880.0732529,None,880.6090032,None,880.6090032,None,f,0.1865572,880.6090032,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,130,0,130,0,,,,,,,,,,,,,,,,,,,,,,,,884.545306,None,,,,,,,,,,,,,,,,,silence,new_aloud,blue,130,126,288,881.3850616,None,881.3850616,None,1,0.9198023,881.3850616,None,882.3813563,None,882.9057825,None,882.9057825,None,f,1.5941991,882.9057825,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,131,0,131,0,,,,,,,,,,,,,,,,,,,,,,,,886.8775546,None,,,,,,,,,,,,,,,,,majority,new_silent,red,131,164,176,885.0811784,None,885.0811784,None,1,1.0811286,885.0811784,None,886.2206765,None,886.7361311,None,886.7361311,None,n,0.0973093,886.7361311,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,132,0,132,0,,,,,,,,,,,,,,,,,,,,,,,,888.9243755,None,,,,,,,,,,,,,,,,,curve,silent,red,132,70,82,887.4157277,None,887.4157277,None,1,0.837184,887.4157277,None,888.3279308,None,888.8525208,None,888.8525208,None,n,0.0243593,888.8525208,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,133,0,133,0,,,,,,,,,,,,,,,,,,,,,,,,891.7756937,None,,,,,,,,,,,,,,,,,worker,new_silent,red,133,178,356,889.4629291,None,889.4629291,None,1,1.0974184,889.4629291,None,890.6283563,None,891.158234,None,891.158234,None,n,0.5708392,891.158234,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,134,0,134,0,,,,,,,,,,,,,,,,,,,,,,,,895.8197375,None,,,,,,,,,,,,,,,,,color,silent,red,134,71,56,892.3152282,None,892.3152282,None,2,2.6761155,892.3152282,None,895.0473657,None,895.5699012,None,895.5699012,None,n,0.1959763,895.5699012,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,135,0,135,0,,,,,,,,,,,,,,,,,,,,,,,,898.7409161,None,,,,,,,,,,,,,,,,,permit,new_silent,red,135,153,218,896.3628985,None,896.3628985,None,1,1.3011714,896.3628985,None,897.7262449,None,898.2498649,None,898.2498649,None,n,0.440786,898.2498649,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,136,0,136,0,,,,,,,,,,,,,,,,,,,,,,,,901.1360168,None,,,,,,,,,,,,,,,,,column,sing,yellow,136,0,57,899.2706478,None,899.2706478,None,1,1.0950476,899.2706478,None,900.4343844,None,900.9455961,None,900.9455961,None,n,0.1437758,900.9455961,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,137,0,137,0,,,,,,,,,,,,,,,,,,,,,,,,903.0424398,None,,,,,,,,,,,,,,,,,running,new_aloud,blue,137,125,268,901.6701755,None,901.6701755,None,1,0.62628,901.6701755,None,902.3681717,None,902.8839152,None,902.8839152,None,n,0.1062211,902.8839152,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
,,,,138,0,138,0,,,,,,,,,,,,,,,,,,,,,,,,904.875364,None,,,,,,,,,,,,,,,,,tennis,new_aloud,blue,138,128,323,903.5798265,None,903.5798265,None,1,0.5714731,903.5798265,None,904.2309535,None,904.7506148,None,904.7506148,None,n,0.0728222,904.7506148,None,,,color13a,1,2020_Feb_06_1601,ProdSingRedo,3.2.4,60.03723509
