StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,121,0,121,0,,,,,,,,,,,,,,,,,,,,,,,,1016.179856,None,,,,,,,,,,,,,,,,,shape,new_a,white,121,105,282,1012.334841,None,1012.334841,None,3,1.9199501,1012.334841,None,1014.326591,None,1014.854055,None,1014.854055,None,f,1.2670153,1014.854055,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,122,0,122,0,,,,,,,,,,,,,,,,,,,,,,,,1025.392689,None,,,,,,,,,,,,,,,,,impact,sing,white,122,6,157,1016.716579,None,1016.716579,None,3,7.5207639,1016.716579,None,1024.309423,None,1024.834973,None,1024.834973,None,f,0.5023846,1024.834973,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,123,0,123,0,,,,,,,,,,,,,,,,,,,,,,,,1030.523075,None,,,,,,,,,,,,,,,,,capital,silent,white,123,60,40,1025.928241,None,1025.928241,None,6,3.4587721,1025.928241,None,1029.44755,None,1029.98572,None,1029.98572,None,r,0.4752499,1029.98572,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,124,0,124,0,,,,,,,,,,,,,,,,,,,,,,,,1032.806723,None,,,,,,,,,,,,,,,,,comedy,sing,white,124,15,58,1031.062236,None,1031.062236,None,6,1.0021268,1031.062236,None,1032.144742,None,1032.665922,None,1032.665922,None,r,0.0867613,1032.665922,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,125,0,125,0,,,,,,,,,,,,,,,,,,,,,,,,1035.723725,None,,,,,,,,,,,,,,,,,command,new_a,white,125,113,60,1033.344959,None,1033.344959,None,6,1.6334701,1033.344959,None,1035.061817,None,1035.580619,None,1035.580619,None,r,0.0894631,1035.580619,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,126,0,126,0,,,,,,,,,,,,,,,,,,,,,,,,1039.586108,None,,,,,,,,,,,,,,,,,health,sing,white,126,24,149,1036.259154,None,1036.259154,None,6,2.122042,1036.259154,None,1038.445967,None,1038.984766,None,1038.984766,None,r,0.5409513,1038.984766,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,127,0,127,0,,,,,,,,,,,,,,,,,,,,,,,,1042.703766,None,,,,,,,,,,,,,,,,,attack,new_b,white,127,136,13,1040.124977,None,1040.124977,None,1,1.4327586,1040.124977,None,1041.63986,None,1042.161867,None,1042.161867,None,n,0.4921341,1042.161867,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,128,0,128,0,,,,,,,,,,,,,,,,,,,,,,,,1045.768522,None,,,,,,,,,,,,,,,,,background,new_c,white,128,177,16,1043.239199,None,1043.239199,None,1,1.6402232,1043.239199,None,1044.960015,None,1045.482053,None,1045.482053,None,n,0.2253782,1045.482053,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,129,0,129,0,,,,,,,,,,,,,,,,,,,,,,,,1052.843118,None,,,,,,,,,,,,,,,,,territory,new_a,white,129,118,324,1046.309549,None,1046.309549,None,3,5.8623417,1046.309549,None,1052.256618,None,1052.777262,None,1052.777262,None,f,0.0092613,1052.777262,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,130,0,130,0,,,,,,,,,,,,,,,,,,,,,,,,1055.832325,None,,,,,,,,,,,,,,,,,sunset,sing,white,130,27,315,1053.38754,None,1053.38754,None,1,1.6116275,1053.38754,None,1055.070193,None,1055.591802,None,1055.591802,None,n,0.1787496,1055.591802,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,131,0,131,0,,,,,,,,,,,,,,,,,,,,,,,,1058.429979,None,,,,,,,,,,,,,,,,,express,aloud,white,131,45,124,1056.369395,None,1056.369395,None,1,1.2067931,1056.369395,None,1057.652586,None,1058.173145,None,1058.173145,None,n,0.1963147,1058.173145,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,132,0,132,0,,,,,,,,,,,,,,,,,,,,,,,,1067.012614,None,,,,,,,,,,,,,,,,,medicine,silent,white,132,89,186,1058.968269,None,1058.968269,None,3,7.2774658,1058.968269,None,1066.290738,None,1066.802072,None,1066.802072,None,f,0.1610826,1066.802072,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,133,0,133,0,,,,,,,,,,,,,,,,,,,,,,,,1069.460559,None,,,,,,,,,,,,,,,,,institute,new_b,white,133,146,162,1067.56557,None,1067.56557,None,6,1.1780823,1067.56557,None,1068.799799,None,1069.319957,None,1069.319957,None,r,0.0809364,1069.319957,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,134,0,134,0,,,,,,,,,,,,,,,,,,,,,,,,1072.075157,None,,,,,,,,,,,,,,,,,member,aloud,white,134,36,188,1069.996867,None,1069.996867,None,6,0.9668296,1069.996867,None,1071.047071,None,1071.569229,None,1071.569229,None,r,0.4565284,1071.569229,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,135,0,135,0,,,,,,,,,,,,,,,,,,,,,,,,1074.592135,None,,,,,,,,,,,,,,,,,service,silent,white,135,87,280,1072.613808,None,1072.613808,None,6,1.1351384,1072.613808,None,1073.831025,None,1074.35017,None,1074.35017,None,r,0.1841839,1074.35017,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,136,0,136,0,,,,,,,,,,,,,,,,,,,,,,,,1077.46802,None,,,,,,,,,,,,,,,,,story,silent,white,136,77,306,1075.129071,None,1075.129071,None,6,1.1172478,1075.129071,None,1076.31106,None,1076.85047,None,1076.85047,None,r,0.563808,1076.85047,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,137,0,137,0,,,,,,,,,,,,,,,,,,,,,,,,1079.887477,None,,,,,,,,,,,,,,,,,contract,new_b,white,137,129,68,1078.011679,None,1078.011679,None,6,1.1815926,1078.011679,None,1079.278915,None,1079.799805,None,1079.799805,None,r,0.025975,1079.799805,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,138,0,138,0,,,,,,,,,,,,,,,,,,,,,,,,1086.002235,None,,,,,,,,,,,,,,,,,tennis,silent,white,138,85,323,1080.425616,None,1080.425616,None,6,4.6044808,1080.425616,None,1085.109249,None,1085.629189,None,1085.629189,None,r,0.3130954,1085.629189,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,139,0,139,0,,,,,,,,,,,,,,,,,,,,,,,,1088.958488,None,,,,,,,,,,,,,,,,,pretty,sing,white,139,9,233,1086.539582,None,1086.539582,None,3,1.775412,1086.539582,None,1088.389117,None,1088.911302,None,1088.911302,None,f,0.0020855,1088.911302,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,140,0,140,0,,,,,,,,,,,,,,,,,,,,,,,,1091.801656,None,,,,,,,,,,,,,,,,,detective,silent,white,140,84,92,1089.506667,None,1089.506667,None,6,1.0621312,1089.506667,None,1090.643617,None,1091.164287,None,1091.164287,None,r,0.5853821,1091.164287,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,141,0,141,0,,,,,,,,,,,,,,,,,,,,,,,,1094.500146,None,,,,,,,,,,,,,,,,,pattern,silent,white,141,65,214,1092.339096,None,1092.339096,None,6,1.3755512,1092.339096,None,1093.789373,None,1094.309204,None,1094.309204,None,r,0.1325558,1094.309204,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,142,0,142,0,,,,,,,,,,,,,,,,,,,,,,,,1096.867025,None,,,,,,,,,,,,,,,,,country,aloud,white,142,55,73,1095.041479,None,1095.041479,None,6,0.8520988,1095.041479,None,1095.972467,None,1096.492818,None,1096.492818,None,r,0.3201639,1096.492818,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,143,0,143,0,,,,,,,,,,,,,,,,,,,,,,,,1099.697185,None,,,,,,,,,,,,,,,,,audience,sing,white,143,8,14,1097.403928,None,1097.403928,None,6,1.1673683,1097.403928,None,1098.653329,None,1099.178228,None,1099.178228,None,r,0.4698894,1099.178228,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,144,0,144,0,,,,,,,,,,,,,,,,,,,,,,,,1103.599625,None,,,,,,,,,,,,,,,,,break,new_b,white,144,130,26,1100.235122,None,1100.235122,None,3,1.6127113,1100.235122,None,1101.91972,None,1102.438498,None,1102.438498,None,r,1.1040918,1102.438498,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,145,0,145,0,,,,,,,,,,,,,,,,,,,,,,,,1107.343657,None,,,,,,,,,,,,,,,,,equipment,aloud,white,145,44,116,1104.150783,None,1104.150783,None,6,2.0143635,1104.150783,None,1106.251642,None,1106.77445,None,1106.77445,None,r,0.5083547,1106.77445,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,146,0,146,0,,,,,,,,,,,,,,,,,,,,,,,,1109.843402,None,,,,,,,,,,,,,,,,,education,silent,white,146,74,108,1107.886103,None,1107.886103,None,6,1.246267,1107.886103,None,1109.218621,None,1109.740102,None,1109.740102,None,r,0.045852,1109.740102,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,147,0,147,0,,,,,,,,,,,,,,,,,,,,,,,,1117.69327,None,,,,,,,,,,,,,,,,,period,new_c,white,147,167,217,1110.381177,None,1110.381177,None,6,6.2644116,1110.381177,None,1116.730042,None,1117.246757,None,1117.246757,None,r,0.390297,1117.246757,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,148,0,148,0,,,,,,,,,,,,,,,,,,,,,,,,1123.123581,None,,,,,,,,,,,,,,,,,interior,new_b,white,148,120,164,1118.245778,None,1118.245778,None,3,4.0118419,1118.245778,None,1122.320319,None,1122.848987,None,1122.848987,None,f,0.2167677,1122.848987,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,149,0,149,0,,,,,,,,,,,,,,,,,,,,,,,,1126.620545,None,,,,,,,,,,,,,,,,,budget,new_b,white,149,149,34,1123.659053,None,1123.659053,None,3,1.2741493,1123.659053,None,1125.011643,None,1125.530774,None,1125.530774,None,f,1.0411657,1125.530774,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,150,0,150,0,,,,,,,,,,,,,,,,,,,,,,,,1131.104065,None,,,,,,,,,,,,,,,,,design,new_c,white,150,168,91,1127.158364,None,1127.158364,None,6,3.1490778,1127.158364,None,1130.391051,None,1130.911972,None,1130.911972,None,r,0.1365951,1130.911972,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,151,0,151,0,,,,,,,,,,,,,,,,,,,,,,,,1134.250468,None,,,,,,,,,,,,,,,,,research,silent,white,151,68,261,1131.641216,None,1131.641216,None,6,1.0289767,1131.641216,None,1132.730936,None,1133.261935,None,1133.261935,None,r,0.9304532,1133.261935,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,152,0,152,0,,,,,,,,,,,,,,,,,,,,,,,,1137.384716,None,,,,,,,,,,,,,,,,,space,new_b,white,152,127,297,1134.788882,None,1134.788882,None,6,1.8123474,1134.788882,None,1136.671931,None,1137.189743,None,1137.189743,None,f,0.1442976,1137.189743,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,153,0,153,0,,,,,,,,,,,,,,,,,,,,,,,,1143.633077,None,,,,,,,,,,,,,,,,,employment,sing,white,153,29,111,1137.928569,None,1137.928569,None,6,4.7682086,1137.928569,None,1142.75714,None,1143.293623,None,1143.293623,None,r,0.280269,1143.293623,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,154,0,154,0,,,,,,,,,,,,,,,,,,,,,,,,1147.364047,None,,,,,,,,,,,,,,,,,appearance,new_b,white,154,133,10,1144.18648,None,1144.18648,None,1,1.9984118,1144.18648,None,1146.271168,None,1146.793561,None,1146.793561,None,n,0.5081152,1146.793561,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,155,0,155,0,,,,,,,,,,,,,,,,,,,,,,,,1150.77939,None,,,,,,,,,,,,,,,,,revolution,silent,white,155,82,264,1147.904318,None,1147.904318,None,1,2.036053,1147.904318,None,1150.020834,None,1150.540653,None,1150.540653,None,n,0.176069,1150.540653,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,156,0,156,0,,,,,,,,,,,,,,,,,,,,,,,,1157.792195,None,,,,,,,,,,,,,,,,,height,sing,white,156,1,152,1151.316006,None,1151.316006,None,4,5.0253218,1151.316006,None,1156.426904,None,1156.952026,None,1156.952026,None,f,0.7893412,1156.952026,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,157,0,157,0,,,,,,,,,,,,,,,,,,,,,,,,1160.773323,None,,,,,,,,,,,,,,,,,travel,silent,white,157,69,338,1158.329991,None,1158.329991,None,6,1.1403033,1158.329991,None,1159.545919,None,1160.066512,None,1160.066512,None,r,0.6452029,1160.066512,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,158,0,158,0,,,,,,,,,,,,,,,,,,,,,,,,1163.4084,None,,,,,,,,,,,,,,,,,government,sing,white,158,14,139,1161.316649,None,1161.316649,None,6,1.0742549,1161.316649,None,1162.466175,None,1162.987454,None,1162.987454,None,r,0.3591041,1162.987454,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,159,0,159,0,,,,,,,,,,,,,,,,,,,,,,,,1167.104321,None,,,,,,,,,,,,,,,,,commercial,new_a,white,159,91,61,1163.947888,None,1163.947888,None,1,2.0312512,1163.947888,None,1166.069561,None,1166.585901,None,1166.585901,None,n,0.4616448,1166.585901,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,160,0,160,0,,,,,,,,,,,,,,,,,,,,,,,,1172.385405,None,,,,,,,,,,,,,,,,,sight,new_a,white,160,101,286,1167.642004,None,1167.642004,None,6,3.6980695,1167.642004,None,1171.400424,None,1171.927597,None,1171.927597,None,r,0.4071218,1171.927597,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,161,0,161,0,,,,,,,,,,,,,,,,,,,,,,,,1179.031614,None,,,,,,,,,,,,,,,,,carry,new_b,white,161,144,43,1172.924234,None,1172.924234,None,1,5.4447232,1172.924234,None,1178.425618,None,1178.960336,None,1178.960336,None,n,0.0107607,1178.960336,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,162,0,162,0,,,,,,,,,,,,,,,,,,,,,,,,1181.516635,None,,,,,,,,,,,,,,,,,skill,silent,white,162,88,289,1179.570713,None,1179.570713,None,1,0.8726438,1179.570713,None,1180.520215,None,1181.041007,None,1181.041007,None,n,0.4264778,1181.041007,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,163,0,163,0,,,,,,,,,,,,,,,,,,,,,,,,1184.230927,None,,,,,,,,,,,,,,,,,brief,new_b,white,163,134,28,1182.053116,None,1182.053116,None,1,1.3296622,1182.053116,None,1183.454864,None,1183.973094,None,1183.973094,None,n,0.1952059,1183.973094,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,164,0,164,0,,,,,,,,,,,,,,,,,,,,,,,,1188.597371,None,,,,,,,,,,,,,,,,,throw,silent,white,164,75,330,1184.768915,None,1184.768915,None,1,1.0433187,1184.768915,None,1185.885027,None,1186.407497,None,1186.407497,None,n,2.1354997,1186.407497,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,165,0,165,0,,,,,,,,,,,,,,,,,,,,,,,,1191.439449,None,,,,,,,,,,,,,,,,,strain,aloud,white,165,35,308,1189.135712,None,1189.135712,None,6,1.3150054,1189.135712,None,1190.5153,None,1191.054741,None,1191.054741,None,r,0.3363148,1191.054741,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,166,0,166,0,,,,,,,,,,,,,,,,,,,,,,,,1194.196803,None,,,,,,,,,,,,,,,,,expansion,sing,white,166,21,123,1191.98616,None,1191.98616,None,6,0.9529044,1191.98616,None,1193.006872,None,1193.541143,None,1193.541143,None,r,0.6031405,1193.541143,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,167,0,167,0,,,,,,,,,,,,,,,,,,,,,,,,1201.793532,None,,,,,,,,,,,,,,,,,public,new_b,white,167,132,244,1194.733579,None,1194.733579,None,3,3.629921,1194.733579,None,1198.435702,None,1198.96941,None,1198.96941,None,f,2.7720152,1198.96941,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,168,0,168,0,,,,,,,,,,,,,,,,,,,,,,,,1207.275178,None,,,,,,,,,,,,,,,,,threat,sing,white,168,28,329,1202.329449,None,1202.329449,None,1,3.7897246,1202.329449,None,1206.195861,None,1206.719695,None,1206.719695,None,n,0.5045741,1206.719695,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,169,0,169,0,,,,,,,,,,,,,,,,,,,,,,,,1209.636454,None,,,,,,,,,,,,,,,,,degree,aloud,white,169,48,89,1207.826675,None,1207.826675,None,6,1.1462535,1207.826675,None,1209.045873,None,1209.564373,None,1209.564373,None,r,0.0054456,1209.564373,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,170,0,170,0,,,,,,,,,,,,,,,,,,,,,,,,1213.873915,None,,,,,,,,,,,,,,,,,bucket,new_a,white,170,90,33,1210.177194,None,1210.177194,None,1,2.9913077,1210.177194,None,1213.242209,None,1213.75793,None,1213.75793,None,n,0.0572289,1213.75793,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,171,0,171,0,,,,,,,,,,,,,,,,,,,,,,,,1216.636057,None,,,,,,,,,,,,,,,,,nation,sing,white,171,26,198,1214.42416,None,1214.42416,None,1,1.5197892,1214.42416,None,1216.013677,None,1216.544567,None,1216.544567,None,n,0.0366112,1216.544567,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,172,0,172,0,,,,,,,,,,,,,,,,,,,,,,,,1219.253451,None,,,,,,,,,,,,,,,,,bitter,new_b,white,172,139,23,1217.174706,None,1217.174706,None,1,1.3930702,1217.174706,None,1218.627087,None,1219.161616,None,1219.161616,None,n,0.0392414,1219.161616,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,173,0,173,0,,,,,,,,,,,,,,,,,,,,,,,,1224.435236,None,,,,,,,,,,,,,,,,,answer,aloud,white,173,58,8,1219.789664,None,1219.789664,None,3,3.5951947,1219.789664,None,1223.449557,None,1223.974468,None,1223.974468,None,f,0.4047515,1223.974468,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,174,0,174,0,,,,,,,,,,,,,,,,,,,,,,,,1229.114924,None,,,,,,,,,,,,,,,,,defeat,new_a,white,174,110,88,1224.972128,None,1224.972128,None,3,3.1153358,1224.972128,None,1228.170295,None,1228.691288,None,1228.691288,None,f,0.3669992,1228.691288,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,175,0,175,0,,,,,,,,,,,,,,,,,,,,,,,,1231.816209,None,,,,,,,,,,,,,,,,,people,new_a,white,175,98,216,1229.651883,None,1229.651883,None,1,1.3963334,1229.651883,None,1231.120287,None,1231.639219,None,1231.639219,None,n,0.1120925,1231.639219,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,176,0,176,0,,,,,,,,,,,,,,,,,,,,,,,,1234.929295,None,,,,,,,,,,,,,,,,,solution,new_a,white,176,97,294,1232.369083,None,1232.369083,None,6,1.6414552,1232.369083,None,1234.087151,None,1234.607451,None,1234.607451,None,r,0.2654391,1234.607451,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,177,0,177,0,,,,,,,,,,,,,,,,,,,,,,,,1237.930227,None,,,,,,,,,,,,,,,,,resistance,new_a,white,177,96,262,1235.469481,None,1235.469481,None,6,1.3551205,1235.469481,None,1236.90609,None,1237.425247,None,1237.425247,None,r,0.4491662,1237.425247,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,178,0,178,0,,,,,,,,,,,,,,,,,,,,,,,,1240.710632,None,,,,,,,,,,,,,,,,,dispute,new_c,white,178,153,99,1238.481578,None,1238.481578,None,1,1.3625512,1238.481578,None,1239.915321,None,1240.436786,None,1240.436786,None,n,0.215677,1240.436786,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,179,0,179,0,,,,,,,,,,,,,,,,,,,,,,,,1244.224714,None,,,,,,,,,,,,,,,,,discussion,aloud,white,179,43,96,1241.250497,None,1241.250497,None,1,2.030344,1241.250497,None,1243.365572,None,1243.888739,None,1243.888739,None,n,0.2733928,1243.888739,None,,,NC14a,1,2020_Feb_06_1300,ProdSingRedo,3.2.4,59.98980173
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244.733018,None,,,,,,
