StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,1194.148896,None,,,,,,,,,,,,,,,,,power,new_silent,red,56,169,230,1189.02628,None,1189.02628,None,2,1.9127721,1189.02628,None,1190.977777,None,1191.491227,None,1191.491227,None,f,2.6234579,1191.491227,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,1199.349793,None,,,,,,,,,,,,,,,,,cover,sing,yellow,57,1,77,1194.674422,None,1194.674422,None,4,1.5923477,1194.674422,None,1196.313627,None,1196.836042,None,1196.836042,None,f,2.4873962,1196.836042,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,1204.116235,None,,,,,,,,,,,,,,,,,disease,new_sing,yellow,58,102,97,1199.875583,None,1199.875583,None,1,1.3672505,1199.875583,None,1201.296187,None,1201.822434,None,1201.822434,None,f,2.2602976,1201.822434,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,1210.464625,None,,,,,,,,,,,,,,,,,stand,silent,red,59,64,302,1204.641898,None,1204.641898,None,4,2.2329592,1204.641898,None,1206.909358,None,1207.435837,None,1207.435837,None,r,2.9908743,1207.435837,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,1214.499324,None,,,,,,,,,,,,,,,,,error,silent,red,60,86,117,1210.977495,None,1210.977495,None,6,1.7051193,1210.977495,None,1212.718624,None,1213.227254,None,1213.227254,None,r,1.2397819,1213.227254,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,1220.383305,None,,,,,,,,,,,,,,,,,motion,aloud,blue,61,46,194,1215.022857,None,1215.022857,None,6,2.4840846,1215.022857,None,1217.545012,None,1218.065749,None,1218.065749,None,f,2.2810874,1218.065749,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,1227.00836,None,,,,,,,,,,,,,,,,,tough,silent,red,62,88,333,1220.911398,None,1220.911398,None,5,2.3073749,1220.911398,None,1223.269794,None,1223.787574,None,1223.787574,None,r,3.190816,1223.787574,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,1232.690622,None,,,,,,,,,,,,,,,,,owner,sing,yellow,63,2,208,1227.527875,None,1227.527875,None,3,1.9868942,1227.527875,None,1229.560034,None,1230.07175,None,1230.07175,None,f,2.5789354,1230.07175,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,1237.218108,None,,,,,,,,,,,,,,,,,revolution,new_sing,yellow,64,106,264,1233.215281,None,1233.215281,None,1,1.6195626,1233.215281,None,1234.891338,None,1235.405716,None,1235.405716,None,n,1.781074,1235.405716,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,1242.718207,None,,,,,,,,,,,,,,,,,beginning,silent,red,65,63,19,1237.747365,None,1237.747365,None,1,1.6955823,1237.747365,None,1239.486493,None,1239.995445,None,1239.995445,None,f,2.6872444,1239.995445,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,1248.985224,None,,,,,,,,,,,,,,,,,capital,new_aloud,blue,66,124,40,1243.247347,None,1243.247347,None,2,1.7153944,1243.247347,None,1245.01306,None,1245.540597,None,1245.540597,None,n,3.4140006,1245.540597,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,1254.503265,None,,,,,,,,,,,,,,,,,finance,sing,yellow,67,5,129,1249.502218,None,1249.502218,None,6,1.532541,1249.502218,None,1251.096187,None,1251.609105,None,1251.609105,None,r,2.8577251,1251.609105,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,1260.688793,None,,,,,,,,,,,,,,,,,incident,aloud,blue,68,31,158,1255.024822,None,1255.024822,None,6,3.377894,1255.024822,None,1258.451604,None,1258.970752,None,1258.970752,None,f,1.6885117,1258.970752,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,1265.629389,None,,,,,,,,,,,,,,,,,member,new_sing,yellow,69,108,188,1261.208898,None,1261.208898,None,3,1.7539502,1261.208898,None,1263.004295,None,1263.524998,None,1263.524998,None,f,2.0774503,1263.524998,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,1269.503845,None,,,,,,,,,,,,,,,,,pancakes,aloud,blue,70,51,210,1266.147668,None,1266.147668,None,6,1.319147,1266.147668,None,1267.528614,None,1268.043864,None,1268.043864,None,r,1.4230165,1268.043864,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,1274.772213,None,,,,,,,,,,,,,,,,,broad,new_silent,red,71,167,31,1270.032577,None,1270.032577,None,6,1.5464753,1270.032577,None,1271.616888,None,1272.143924,None,1272.143924,None,n,2.5949285,1272.143924,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,1279.333912,None,,,,,,,,,,,,,,,,,group,new_silent,red,72,159,143,1275.298869,None,1275.298869,None,5,1.5920593,1275.298869,None,1276.931827,None,1277.460492,None,1277.460492,None,r,1.8223017,1277.460492,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,1284.822269,None,,,,,,,,,,,,,,,,,express,silent,red,73,67,124,1279.860536,None,1279.860536,None,3,2.1582783,1279.860536,None,1282.06511,None,1282.586884,None,1282.586884,None,n,2.2082077,1282.586884,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,1289.625338,None,,,,,,,,,,,,,,,,,suggestion,new_aloud,blue,74,133,314,1285.35285,None,1285.35285,None,5,1.6980775,1285.35285,None,1287.110435,None,1287.626928,None,1287.626928,None,f,1.9599216,1287.626928,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,1295.912899,None,,,,,,,,,,,,,,,,,division,new_silent,red,75,163,101,1290.140731,None,1290.140731,None,6,2.7020553,1290.140731,None,1292.890651,None,1293.415486,None,1293.415486,None,f,2.4750413,1293.415486,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,1301.823125,None,,,,,,,,,,,,,,,,,death,silent,red,76,83,86,1296.416427,None,1296.416427,None,3,2.1626535,1296.416427,None,1298.618309,None,1299.143924,None,1299.143924,None,r,2.6514911,1299.143924,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,1306.907473,None,,,,,,,,,,,,,,,,,smell,new_silent,red,77,161,291,1302.344736,None,1302.344736,None,4,1.962049,1302.344736,None,1304.347575,None,1304.857337,None,1304.857337,None,r,2.0174662,1304.857337,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,1312.540652,None,,,,,,,,,,,,,,,,,congress,new_aloud,blue,78,130,67,1307.432965,None,1307.432965,None,1,2.6659342,1307.432965,None,1310.136735,None,1310.662485,None,1310.662485,None,f,1.8441993,1310.662485,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,1316.341082,None,,,,,,,,,,,,,,,,,entrance,silent,red,79,66,115,1313.066961,None,1313.066961,None,2,1.2238296,1313.066961,None,1314.323641,None,1314.843659,None,1314.843659,None,f,1.4633312,1314.843659,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,1324.223275,None,,,,,,,,,,,,,,,,,session,new_aloud,blue,80,136,281,1316.862354,None,1316.862354,None,1,2.9324276,1316.862354,None,1319.835552,None,1320.360119,None,1320.360119,None,f,3.8268919,1320.360119,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,1330.445103,None,,,,,,,,,,,,,,,,,primary,new_silent,red,81,150,234,1324.748593,None,1324.748593,None,3,2.6301654,1324.748593,None,1327.420239,None,1327.949619,None,1327.949619,None,f,2.4612797,1327.949619,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,1335.974229,None,,,,,,,,,,,,,,,,,dozen,new_sing,yellow,82,104,102,1330.973347,None,1330.973347,None,1,1.5255869,1330.973347,None,1332.540458,None,1333.058028,None,1333.058028,None,r,2.8808748,1333.058028,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,1340.517861,None,,,,,,,,,,,,,,,,,leader,new_aloud,blue,83,142,168,1336.50153,None,1336.50153,None,5,2.3573542,1336.50153,None,1338.89381,None,1339.415791,None,1339.415791,None,r,1.0748751,1339.415791,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,1345.109751,None,,,,,,,,,,,,,,,,,drove,aloud,blue,84,53,106,1341.038591,None,1341.038591,None,5,1.9001066,1341.038591,None,1342.982978,None,1343.493774,None,1343.493774,None,f,1.5891742,1343.493774,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,1349.016257,None,,,,,,,,,,,,,,,,,weather,new_silent,red,85,176,352,1345.636598,None,1345.636598,None,2,1.3742848,1345.636598,None,1347.060262,None,1347.578241,None,1347.578241,None,r,1.400825,1347.578241,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,1353.733783,None,,,,,,,,,,,,,,,,,birth,silent,red,86,76,22,1349.529584,None,1349.529584,None,1,2.7859307,1349.529584,None,1352.351211,None,1352.85406,None,1352.85406,None,r,0.8606945,1352.85406,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,1359.209273,None,,,,,,,,,,,,,,,,,shock,new_aloud,blue,87,148,284,1354.235963,None,1354.235963,None,4,2.2789001,1354.235963,None,1356.539115,None,1357.062645,None,1357.062645,None,n,2.1079893,1357.062645,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,1365.944536,None,,,,,,,,,,,,,,,,,short,aloud,blue,88,41,285,1359.720451,None,1359.720451,None,3,4.0985197,1359.720451,None,1363.854712,None,1364.376224,None,1364.376224,None,r,1.538653,1364.376224,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,1370.494062,None,,,,,,,,,,,,,,,,,finish,new_silent,red,89,173,130,1366.469081,None,1366.469081,None,2,1.4302897,1366.469081,None,1367.942447,None,1368.463847,None,1368.463847,None,r,1.9948208,1368.463847,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,1374.77503,None,,,,,,,,,,,,,,,,,military,new_aloud,blue,90,131,190,1371.023155,None,1371.023155,None,1,2.4119082,1371.023155,None,1373.472617,None,1374.005438,None,1374.005438,None,r,0.7332031,1374.005438,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,1382.144805,None,,,,,,,,,,,,,,,,,institute,new_silent,red,91,155,162,1375.292547,None,1375.292547,None,3,2.0462535,1375.292547,None,1377.398286,None,1377.921408,None,1377.921408,None,n,4.1855137,1377.921408,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,1386.471176,None,,,,,,,,,,,,,,,,,oxygen,new_sing,yellow,92,113,209,1382.680277,None,1382.680277,None,1,1.2826371,1382.680277,None,1384.017708,None,1384.534759,None,1384.534759,None,r,1.9078067,1384.534759,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,1392.212601,None,,,,,,,,,,,,,,,,,native,sing,yellow,93,26,199,1387.004848,None,1387.004848,None,1,2.1981874,1387.004848,None,1389.246407,None,1389.766896,None,1389.766896,None,f,2.4119711,1389.766896,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,1400.013192,None,,,,,,,,,,,,,,,,,surface,new_silent,red,94,157,316,1392.741693,None,1392.741693,None,1,1.6294072,1392.741693,None,1394.409811,None,1394.934626,None,1394.934626,None,f,5.0442934,1394.934626,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,1405.662842,None,,,,,,,,,,,,,,,,,minor,aloud,blue,95,55,191,1400.549124,None,1400.549124,None,4,2.2619708,1400.549124,None,1402.858365,None,1403.380346,None,1403.380346,None,f,2.2464245,1403.380346,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,1415.281532,None,,,,,,,,,,,,,,,,,fashion,new_aloud,blue,96,128,125,1406.19091,None,1406.19091,None,4,1.9966054,1406.19091,None,1408.227481,None,1408.748217,None,1408.748217,None,f,6.5026389,1408.748217,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,97,0,97,0,,,,,,,,,,,,,,,,,,,,,,,,1419.948542,None,,,,,,,,,,,,,,,,,article,sing,yellow,97,17,11,1415.790162,None,1415.790162,None,6,1.6686001,1415.790162,None,1417.514682,None,1418.032359,None,1418.032359,None,r,1.8824846,1418.032359,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,98,0,98,0,,,,,,,,,,,,,,,,,,,,,,,,1424.315947,None,,,,,,,,,,,,,,,,,rough,new_aloud,blue,98,123,266,1420.473164,None,1420.473164,None,5,1.6417906,1420.473164,None,1422.163737,None,1422.685256,None,1422.685256,None,f,1.5897364,1422.685256,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,99,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,1429.33154,None,,,,,,,,,,,,,,,,,welcome,aloud,blue,99,57,354,1424.827295,None,1424.827295,None,6,1.6316564,1424.827295,None,1426.508723,None,1427.025137,None,1427.025137,None,r,2.2820085,1427.025137,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,1432.92956,None,,,,,,,,,,,,,,,,,court,sing,yellow,100,9,75,1429.857044,None,1429.857044,None,6,1.4099206,1429.857044,None,1431.308348,None,1431.841905,None,1431.841905,None,r,1.0571225,1431.841905,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,101,0,101,0,,,,,,,,,,,,,,,,,,,,,,,,1439.378707,None,,,,,,,,,,,,,,,,,waste,new_aloud,blue,101,138,350,1433.462764,None,1433.462764,None,3,2.2841286,1433.462764,None,1435.797585,None,1436.315632,None,1436.315632,None,r,3.0312187,1436.315632,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,,,1443.614788,None,,,,,,,,,,,,,,,,,crime,aloud,blue,102,35,78,1439.907597,None,1439.907597,None,3,1.6232225,1439.907597,None,1441.576365,None,1442.100476,None,1442.100476,None,f,1.478562,1442.100476,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,103,0,103,0,,,,,,,,,,,,,,,,,,,,,,,,1447.549627,None,,,,,,,,,,,,,,,,,career,sing,yellow,103,20,42,1444.144293,None,1444.144293,None,6,1.5302553,1444.144293,None,1445.708772,None,1446.206409,None,1446.206409,None,r,1.3166641,1446.206409,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,104,0,104,0,,,,,,,,,,,,,,,,,,,,,,,,1453.220468,None,,,,,,,,,,,,,,,,,heavy,aloud,blue,104,44,151,1448.076667,None,1448.076667,None,4,1.8945364,1448.076667,None,1450.017217,None,1450.534665,None,1450.534665,None,f,2.64438,1450.534665,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,105,0,105,0,,,,,,,,,,,,,,,,,,,,,,,,1459.184031,None,,,,,,,,,,,,,,,,,treatment,new_sing,yellow,105,100,339,1453.745707,None,1453.745707,None,5,3.3371812,1453.745707,None,1457.132511,None,1457.657942,None,1457.657942,None,r,1.4889634,1457.657942,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,,,1466.033137,None,,,,,,,,,,,,,,,,,angle,silent,red,106,74,7,1459.698286,None,1459.698286,None,6,2.5927004,1459.698286,None,1462.331591,None,1462.862457,None,1462.862457,None,f,3.1324995,1462.862457,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,107,0,107,0,,,,,,,,,,,,,,,,,,,,,,,,1474.00137,None,,,,,,,,,,,,,,,,,report,new_silent,red,107,166,259,1466.556682,None,1466.556682,None,3,2.0381797,1466.556682,None,1468.646318,None,1469.166744,None,1469.166744,None,f,4.796272,1469.166744,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,108,0,108,0,,,,,,,,,,,,,,,,,,,,,,,,1480.026404,None,,,,,,,,,,,,,,,,,country,new_aloud,blue,108,146,73,1474.530239,None,1474.530239,None,1,2.176867,1474.530239,None,1476.757605,None,1477.27485,None,1477.27485,None,f,2.7040002,1477.27485,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,109,0,109,0,,,,,,,,,,,,,,,,,,,,,,,,1487.930486,None,,,,,,,,,,,,,,,,,level,new_sing,yellow,109,105,170,1480.537878,None,1480.537878,None,5,2.8650629,1480.537878,None,1483.446946,None,1483.971198,None,1483.971198,None,f,3.9358115,1483.971198,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,110,0,110,0,,,,,,,,,,,,,,,,,,,,,,,,1497.544961,None,,,,,,,,,,,,,,,,,review,new_silent,red,110,160,263,1488.444701,None,1488.444701,None,3,3.4782217,1488.444701,None,1491.966661,None,1492.493791,None,1492.493791,None,f,5.020992,1492.493791,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,111,0,111,0,,,,,,,,,,,,,,,,,,,,,,,,1501.968779,None,,,,,,,,,,,,,,,,,drink,aloud,blue,111,59,105,1498.057998,None,1498.057998,None,6,2.3448635,1498.057998,None,1500.451874,None,1500.967986,None,1500.967986,None,r,0.9630017,1500.967986,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,112,0,112,0,,,,,,,,,,,,,,,,,,,,,,,,1505.598555,None,,,,,,,,,,,,,,,,,bright,new_sing,yellow,112,117,29,1502.497541,None,1502.497541,None,6,1.3617053,1502.497541,None,1503.904745,None,1504.424051,None,1504.424051,None,f,1.1546852,1504.424051,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,113,0,113,0,,,,,,,,,,,,,,,,,,,,,,,,1511.137415,None,,,,,,,,,,,,,,,,,breath,silent,red,113,79,27,1506.113534,None,1506.113534,None,5,2.0095147,1506.113534,None,1508.167855,None,1508.682367,None,1508.682367,None,f,2.4245792,1508.682367,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,114,0,114,0,,,,,,,,,,,,,,,,,,,,,,,,1515.404283,None,,,,,,,,,,,,,,,,,ground,aloud,blue,114,50,142,1511.65754,None,1511.65754,None,6,2.1375007,1511.65754,None,1513.836169,None,1514.358859,None,1514.358859,None,r,1.0202003,1514.358859,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,115,0,115,0,,,,,,,,,,,,,,,,,,,,,,,,1520.488193,None,,,,,,,,,,,,,,,,,length,new_sing,yellow,115,101,169,1515.930776,None,1515.930776,None,4,1.344229,1515.930776,None,1517.321104,None,1517.847818,None,1517.847818,None,f,2.6032348,1517.847818,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,116,0,116,0,,,,,,,,,,,,,,,,,,,,,,,,1524.121423,None,,,,,,,,,,,,,,,,,reading,sing,yellow,116,7,254,1521.018529,None,1521.018529,None,6,1.6163428,1521.018529,None,1522.687512,None,1523.212037,None,1523.212037,None,r,0.8708616,1523.212037,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,117,0,117,0,,,,,,,,,,,,,,,,,,,,,,,,1527.421534,None,,,,,,,,,,,,,,,,,education,sing,yellow,117,16,108,1524.651842,None,1524.651842,None,6,1.3271958,1524.651842,None,1526.018945,None,1526.541289,None,1526.541289,None,r,0.8537771,1526.541289,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,118,0,118,0,,,,,,,,,,,,,,,,,,,,,,,,1532.705576,None,,,,,,,,,,,,,,,,,color,new_silent,red,118,171,56,1527.943411,None,1527.943411,None,4,2.9074357,1527.943411,None,1530.887181,None,1531.405114,None,1531.405114,None,f,1.269902,1531.405114,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,119,0,119,0,,,,,,,,,,,,,,,,,,,,,,,,1537.437463,None,,,,,,,,,,,,,,,,,principal,new_aloud,blue,119,147,236,1533.232544,None,1533.232544,None,1,1.3788071,1533.232544,None,1534.653943,None,1535.168163,None,1535.168163,None,r,2.2349041,1535.168163,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,120,0,120,0,,,,,,,,,,,,,,,,,,,,,,,,1542.055477,None,,,,,,,,,,,,,,,,,notice,new_aloud,blue,120,134,201,1537.959838,None,1537.959838,None,6,1.8518805,1537.959838,None,1539.847726,None,1540.355169,None,1540.355169,None,f,1.6562071,1540.355169,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,121,0,121,0,,,,,,,,,,,,,,,,,,,,,,,,1547.655649,None,,,,,,,,,,,,,,,,,dream,new_silent,red,121,179,104,1542.582581,None,1542.582581,None,3,1.8603453,1542.582581,None,1544.49277,None,1544.996598,None,1544.996598,None,r,2.6224904,1544.996598,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,122,0,122,0,,,,,,,,,,,,,,,,,,,,,,,,1553.289588,None,,,,,,,,,,,,,,,,,material,sing,yellow,122,12,182,1548.184402,None,1548.184402,None,5,1.4586049,1548.184402,None,1549.688514,None,1550.216085,None,1550.216085,None,n,3.0349612,1550.216085,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,123,0,123,0,,,,,,,,,,,,,,,,,,,,,,,,1558.791061,None,,,,,,,,,,,,,,,,,running,silent,red,123,71,268,1553.817817,None,1553.817817,None,6,3.609126,1553.817817,None,1557.476742,None,1557.993422,None,1557.993422,None,r,0.7616308,1557.993422,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,124,0,124,0,,,,,,,,,,,,,,,,,,,,,,,,1562.806769,None,,,,,,,,,,,,,,,,,device,aloud,blue,124,32,93,1559.314466,None,1559.314466,None,1,2.0727123,1559.314466,None,1561.438512,None,1561.959556,None,1561.959556,None,n,0.8115088,1561.959556,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,125,0,125,0,,,,,,,,,,,,,,,,,,,,,,,,1567.308657,None,,,,,,,,,,,,,,,,,scale,aloud,blue,125,40,272,1563.332212,None,1563.332212,None,6,1.8708778,1563.332212,None,1565.254424,None,1565.766532,None,1565.766532,None,f,1.5164671,1565.766532,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
,,,,126,0,126,0,,,,,,,,,,,,,,,,,,,,,,,,1571.390962,None,,,,,,,,,,,,,,,,,touch,sing,yellow,126,4,332,1567.832684,None,1567.832684,None,6,1.4903584,1567.832684,None,1569.369029,None,1569.894838,None,1569.894838,None,f,1.4603262,1569.894838,None,,,color13b,1,2021_Nov_11_1151,ProdSingRedo,3.2.3,59.98350448
