StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,97,0,97,0,,,,,,,,,,,,,,,,,,,,,,,,3082.649093,None,,,,,,,,,,,,,,,,,fight,silent,white,97,60,127,3076.530389,None,3076.530389,None,3,2.202249791,3076.530389,None,3078.781041,None,3079.298043,None,3079.298043,None,n,3.307237024,3079.298043,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,98,0,98,0,,,,,,,,,,,,,,,,,,,,,,,,3086.666968,None,,,,,,,,,,,,,,,,,stranger,silent,white,98,69,309,3083.165937,None,3083.165937,None,4,1.846288654,3083.165937,None,3085.051569,None,3085.566641,None,3085.566641,None,f,1.053407186,3085.566641,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,99,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,3092.085292,None,,,,,,,,,,,,,,,,,waste,aloud,white,99,37,350,3087.183808,None,3087.183808,None,5,2.452098177,3087.183808,None,3089.688439,None,3090.20138,None,3090.20138,None,f,1.842671075,3090.20138,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,3096.503309,None,,,,,,,,,,,,,,,,,resistance,sing,white,100,21,262,3092.601879,None,3092.601879,None,6,2.049929558,3092.601879,None,3094.691903,None,3095.202928,None,3095.202928,None,r,1.264624107,3095.202928,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,101,0,101,0,,,,,,,,,,,,,,,,,,,,,,,,3100.888006,None,,,,,,,,,,,,,,,,,bicycle,aloud,white,101,51,21,3097.021697,None,3097.021697,None,4,1.917490771,3097.021697,None,3098.987169,None,3099.504205,None,3099.504205,None,f,1.347088552,3099.504205,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,,,3104.539078,None,,,,,,,,,,,,,,,,,thing,new_b,white,102,146,328,3101.404841,None,3101.404841,None,1,1.486224774,3101.404841,None,3102.942135,None,3103.455437,None,3103.455437,None,n,1.035616609,3103.455437,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,103,0,103,0,,,,,,,,,,,,,,,,,,,,,,,,3108.507024,None,,,,,,,,,,,,,,,,,permit,silent,white,103,89,218,3105.055806,None,3105.055806,None,5,2.123741918,3105.055806,None,3107.227155,None,3107.74007,None,3107.74007,None,f,0.718655475,3107.74007,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,104,0,104,0,,,,,,,,,,,,,,,,,,,,,,,,3112.858323,None,,,,,,,,,,,,,,,,,relation,new_c,white,104,166,257,3109.023841,None,3109.023841,None,3,1.875112039,3109.023841,None,3110.942755,None,3111.457889,None,3111.457889,None,f,1.352627814,3111.457889,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,105,0,105,0,,,,,,,,,,,,,,,,,,,,,,,,3117.226381,None,,,,,,,,,,,,,,,,,light,sing,white,105,13,171,3113.375158,None,3113.375158,None,3,2.227375047,3113.375158,None,3115.646778,None,3116.159354,None,3116.159354,None,f,1.018903966,3116.159354,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,,,3121.310938,None,,,,,,,,,,,,,,,,,frank,new_a,white,106,101,133,3117.743502,None,3117.743502,None,1,1.62685163,3117.743502,None,3119.418564,None,3119.92716,None,3119.92716,None,n,1.346868051,3119.92716,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,107,0,107,0,,,,,,,,,,,,,,,,,,,,,,,,3125.695604,None,,,,,,,,,,,,,,,,,straight,new_b,white,107,149,307,3121.827627,None,3121.827627,None,5,2.070172699,3121.827627,None,3123.950524,None,3124.461832,None,3124.461832,None,f,1.195885439,3124.461832,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,108,0,108,0,,,,,,,,,,,,,,,,,,,,,,,,3129.596806,None,,,,,,,,,,,,,,,,,burden,new_a,white,108,98,36,3126.213658,None,3126.213658,None,1,1.595963501,3126.213658,None,3127.85371,None,3128.362936,None,3128.362936,None,n,1.198523361,3128.362936,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,109,0,109,0,,,,,,,,,,,,,,,,,,,,,,,,3133.481329,None,,,,,,,,,,,,,,,,,alert,new_a,white,109,102,6,3130.113638,None,3130.113638,None,5,1.992020302,3130.113638,None,3132.148419,None,3132.664411,None,3132.664411,None,f,0.76886649,3132.664411,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,110,0,110,0,,,,,,,,,,,,,,,,,,,,,,,,3138.399507,None,,,,,,,,,,,,,,,,,couch,new_b,white,110,125,70,3133.998015,None,3133.998015,None,2,2.899025319,3133.998015,None,3136.936651,None,3137.449223,None,3137.449223,None,n,0.911703329,3137.449223,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,111,0,111,0,,,,,,,,,,,,,,,,,,,,,,,,3143.00089,None,,,,,,,,,,,,,,,,,level,new_b,white,111,145,170,3138.918762,None,3138.918762,None,3,2.066051919,3138.918762,None,3141.042002,None,3141.550476,None,3141.550476,None,f,1.402170174,3141.550476,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,112,0,112,0,,,,,,,,,,,,,,,,,,,,,,,,3147.919093,None,,,,,,,,,,,,,,,,,series,new_a,white,112,97,279,3143.517606,None,3143.517606,None,2,2.667048992,3143.517606,None,3146.219602,None,3146.735352,None,3146.735352,None,n,1.144979023,3146.735352,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,113,0,113,0,,,,,,,,,,,,,,,,,,,,,,,,3154.304389,None,,,,,,,,,,,,,,,,,figure,new_b,white,113,143,128,3148.435732,None,3148.435732,None,1,2.373067198,3148.435732,None,3150.857993,None,3151.370138,None,3151.370138,None,n,2.901874411,3151.370138,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,114,0,114,0,,,,,,,,,,,,,,,,,,,,,,,,3159.089174,None,,,,,,,,,,,,,,,,,candidate,new_c,white,114,159,39,3154.821061,None,3154.821061,None,6,2.259102883,3154.821061,None,3157.126937,None,3157.638668,None,3157.638668,None,r,1.417204649,3157.638668,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,115,0,115,0,,,,,,,,,,,,,,,,,,,,,,,,3164.157399,None,,,,,,,,,,,,,,,,,medicine,new_b,white,115,134,186,3159.606005,None,3159.606005,None,5,2.86552477,3159.606005,None,3162.507302,None,3163.023664,None,3163.023664,None,f,1.087836077,3163.023664,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,116,0,116,0,,,,,,,,,,,,,,,,,,,,,,,,3168.358709,None,,,,,,,,,,,,,,,,,guard,new_c,white,116,174,145,3164.674229,None,3164.674229,None,2,2.101231569,3164.674229,None,3166.812663,None,3167.32504,None,3167.32504,None,n,0.986040349,3167.32504,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,117,0,117,0,,,,,,,,,,,,,,,,,,,,,,,,3173.426896,None,,,,,,,,,,,,,,,,,listen,sing,white,117,29,172,3168.875512,None,3168.875512,None,5,2.491725783,3168.875512,None,3171.413253,None,3171.926443,None,3171.926443,None,f,1.464382458,3171.926443,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,118,0,118,0,,,,,,,,,,,,,,,,,,,,,,,,3177.628191,None,,,,,,,,,,,,,,,,,rough,new_b,white,118,142,266,3173.943737,None,3173.943737,None,1,2.023813448,3173.943737,None,3176.015185,None,3176.527848,None,3176.527848,None,n,1.054645286,3176.527848,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,119,0,119,0,,,,,,,,,,,,,,,,,,,,,,,,3182.012864,None,,,,,,,,,,,,,,,,,comfort,silent,white,119,87,59,3178.145029,None,3178.145029,None,2,1.806086316,3178.145029,None,3179.99906,None,3180.512378,None,3180.512378,None,n,1.453839168,3180.512378,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,120,0,120,0,,,,,,,,,,,,,,,,,,,,,,,,3186.197509,None,,,,,,,,,,,,,,,,,history,sing,white,120,0,153,3182.53149,None,3182.53149,None,6,1.850450487,3182.53149,None,3184.416492,None,3184.946958,None,3184.946958,None,r,1.211161252,3184.946958,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,121,0,121,0,,,,,,,,,,,,,,,,,,,,,,,,3190.482132,None,,,,,,,,,,,,,,,,,second,aloud,white,121,58,278,3186.714165,None,3186.714165,None,6,2.060018474,3186.714165,None,3188.815133,None,3189.331769,None,3189.331769,None,r,1.114033047,3189.331769,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,122,0,122,0,,,,,,,,,,,,,,,,,,,,,,,,3194.733433,None,,,,,,,,,,,,,,,,,century,new_c,white,122,178,45,3190.999879,None,3190.999879,None,2,2.125996063,3190.999879,None,3193.169316,None,3193.683119,None,3193.683119,None,n,1.002339049,3193.683119,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,123,0,123,0,,,,,,,,,,,,,,,,,,,,,,,,3199.168099,None,,,,,,,,,,,,,,,,,skill,new_b,white,123,130,289,3195.252501,None,3195.252501,None,1,2.184795407,3195.252501,None,3197.487847,None,3198.001074,None,3198.001074,None,n,1.124437008,3198.001074,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,124,0,124,0,,,,,,,,,,,,,,,,,,,,,,,,3204.469737,None,,,,,,,,,,,,,,,,,poetry,new_b,white,124,139,225,3199.6864,None,3199.6864,None,2,2.046705708,3199.6864,None,3201.773576,None,3202.285595,None,3202.285595,None,f,2.135367185,3202.285595,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,125,0,125,0,,,,,,,,,,,,,,,,,,,,,,,,3207.520641,None,,,,,,,,,,,,,,,,,split,new_a,white,125,105,299,3204.986586,None,3204.986586,None,1,1.322695084,3204.986586,None,3206.357663,None,3206.870493,None,3206.870493,None,n,0.614249816,3206.870493,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,126,0,126,0,,,,,,,,,,,,,,,,,,,,,,,,3211.621934,None,,,,,,,,,,,,,,,,,phrase,sing,white,126,18,220,3208.037523,None,3208.037523,None,6,1.68702094,3208.037523,None,3209.775208,None,3210.288218,None,3210.288218,None,f,1.300319399,3210.288218,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,127,0,127,0,,,,,,,,,,,,,,,,,,,,,,,,3216.423396,None,,,,,,,,,,,,,,,,,curve,new_b,white,127,127,82,3212.140491,None,3212.140491,None,3,2.304537524,3212.140491,None,3214.494854,None,3215.006228,None,3215.006228,None,f,1.374324891,3215.006228,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,128,0,128,0,,,,,,,,,,,,,,,,,,,,,,,,3221.941786,None,,,,,,,,,,,,,,,,,direction,new_b,white,128,135,94,3216.940253,None,3216.940253,None,3,2.776023898,3216.940253,None,3219.763497,None,3220.274567,None,3220.274567,None,f,1.633374282,3220.274567,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,129,0,129,0,,,,,,,,,,,,,,,,,,,,,,,,3226.726539,None,,,,,,,,,,,,,,,,,motion,silent,white,129,62,194,3222.458587,None,3222.458587,None,4,2.209371744,3222.458587,None,3224.714589,None,3225.226115,None,3225.226115,None,f,1.457881887,3225.226115,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,130,0,130,0,,,,,,,,,,,,,,,,,,,,,,,,3230.994506,None,,,,,,,,,,,,,,,,,touch,new_c,white,130,169,332,3227.243314,None,3227.243314,None,1,1.976371598,3227.243314,None,3229.264295,None,3229.777494,None,3229.777494,None,n,1.178006848,3229.777494,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,131,0,131,0,,,,,,,,,,,,,,,,,,,,,,,,3235.529294,None,,,,,,,,,,,,,,,,,graduate,silent,white,131,70,141,3231.51138,None,3231.51138,None,5,2.195779388,3231.51138,None,3233.749112,None,3234.26212,None,3234.26212,None,f,1.220887849,3234.26212,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,132,0,132,0,,,,,,,,,,,,,,,,,,,,,,,,3240.080681,None,,,,,,,,,,,,,,,,,character,silent,white,132,83,46,3236.046107,None,3236.046107,None,6,2.204798144,3236.046107,None,3238.302094,None,3238.813437,None,3238.813437,None,f,1.229356132,3238.813437,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,133,0,133,0,,,,,,,,,,,,,,,,,,,,,,,,3244.51536,None,,,,,,,,,,,,,,,,,community,sing,white,133,1,63,3240.60007,None,3240.60007,None,6,2.171391829,3240.60007,None,3242.831488,None,3243.331658,None,3243.331658,None,r,1.143133846,3243.331658,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,134,0,134,0,,,,,,,,,,,,,,,,,,,,,,,,3248.683323,None,,,,,,,,,,,,,,,,,still,new_a,white,134,111,304,3245.032057,None,3245.032057,None,5,1.938215344,3245.032057,None,3247.02025,None,3247.532952,None,3247.532952,None,f,1.101276665,3247.532952,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,135,0,135,0,,,,,,,,,,,,,,,,,,,,,,,,3253.301369,None,,,,,,,,,,,,,,,,,empty,sing,white,135,17,112,3249.199994,None,3249.199994,None,4,2.034113534,3249.199994,None,3251.271852,None,3251.784246,None,3251.784246,None,f,1.481672011,3251.784246,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,136,0,136,0,,,,,,,,,,,,,,,,,,,,,,,,3258.519643,None,,,,,,,,,,,,,,,,,victory,sing,white,136,11,346,3253.819161,None,3253.819161,None,4,2.166739856,3253.819161,None,3256.035406,None,3256.53572,None,3256.53572,None,f,1.937836233,3256.53572,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,137,0,137,0,,,,,,,,,,,,,,,,,,,,,,,,3263.293594,None,,,,,,,,,,,,,,,,,military,new_a,white,137,92,190,3259.037434,None,3259.037434,None,4,1.940509297,3259.037434,None,3261.02361,None,3261.537264,None,3261.537264,None,f,1.720005225,3261.537264,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,138,0,138,0,,,,,,,,,,,,,,,,,,,,,,,,3267.639096,None,,,,,,,,,,,,,,,,,disease,new_b,white,138,128,97,3263.821285,None,3263.821285,None,2,2.1318936,3263.821285,None,3265.993569,None,3266.505348,None,3266.505348,None,n,1.088025788,3266.505348,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,139,0,139,0,,,,,,,,,,,,,,,,,,,,,,,,3271.45696,None,,,,,,,,,,,,,,,,,danger,sing,white,139,4,85,3268.155798,None,3268.155798,None,6,1.493379693,3268.155798,None,3269.690648,None,3270.206568,None,3270.206568,None,r,1.202216202,3270.206568,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,140,0,140,0,,,,,,,,,,,,,,,,,,,,,,,,3275.291412,None,,,,,,,,,,,,,,,,,discovery,silent,white,140,66,95,3271.979081,None,3271.979081,None,4,1.86173614,3271.979081,None,3273.890988,None,3274.392443,None,3274.392443,None,f,0.856528405,3274.392443,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,141,0,141,0,,,,,,,,,,,,,,,,,,,,,,,,3279.59277,None,,,,,,,,,,,,,,,,,dance,new_a,white,141,94,84,3275.808119,None,3275.808119,None,5,1.936281221,3275.808119,None,3277.795631,None,3278.309048,None,3278.309048,None,f,1.243518556,3278.309048,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,142,0,142,0,,,,,,,,,,,,,,,,,,,,,,,,3283.61069,None,,,,,,,,,,,,,,,,,management,sing,white,142,14,177,3280.109605,None,3280.109605,None,6,1.707029275,3280.109605,None,3281.876736,None,3282.376859,None,3282.376859,None,r,1.199306465,3282.376859,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,143,0,143,0,,,,,,,,,,,,,,,,,,,,,,,,3287.811979,None,,,,,,,,,,,,,,,,,society,silent,white,143,81,293,3284.128961,None,3284.128961,None,6,1.910992377,3284.128961,None,3286.086741,None,3286.594932,None,3286.594932,None,r,1.1808774,3286.594932,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,144,0,144,0,,,,,,,,,,,,,,,,,,,,,,,,3293.113578,None,,,,,,,,,,,,,,,,,minute,silent,white,144,72,192,3288.32886,None,3288.32886,None,3,3.127106341,3288.32886,None,3291.497535,None,3292.013197,None,3292.013197,None,f,1.066447514,3292.013197,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,145,0,145,0,,,,,,,,,,,,,,,,,,,,,,,,3296.847998,None,,,,,,,,,,,,,,,,,range,new_c,white,145,173,251,3293.630233,None,3293.630233,None,1,1.545218494,3293.630233,None,3295.216716,None,3295.731075,None,3295.731075,None,n,1.084157541,3295.731075,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,146,0,146,0,,,,,,,,,,,,,,,,,,,,,,,,3301.332783,None,,,,,,,,,,,,,,,,,distance,silent,white,146,86,100,3297.364871,None,3297.364871,None,5,2.07467197,3297.364871,None,3299.487023,None,3299.999042,None,3299.999042,None,f,1.295981539,3299.999042,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,147,0,147,0,,,,,,,,,,,,,,,,,,,,,,,,3306.651087,None,,,,,,,,,,,,,,,,,nature,sing,white,147,28,200,3301.849504,None,3301.849504,None,4,2.925542932,3301.849504,None,3304.807938,None,3305.334026,None,3305.334026,None,f,1.280649746,3305.334026,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,148,0,148,0,,,,,,,,,,,,,,,,,,,,,,,,3311.752643,None,,,,,,,,,,,,,,,,,suspect,new_b,white,148,132,318,3307.167922,None,3307.167922,None,3,2.142894063,3307.167922,None,3309.357053,None,3309.868731,None,3309.868731,None,f,1.849778411,3309.868731,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,149,0,149,0,,,,,,,,,,,,,,,,,,,,,,,,3315.237057,None,,,,,,,,,,,,,,,,,whole,silent,white,149,75,355,3312.269468,None,3312.269468,None,1,1.376981162,3312.269468,None,3313.691459,None,3314.203398,None,3314.203398,None,n,0.98669532,3314.203398,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,150,0,150,0,,,,,,,,,,,,,,,,,,,,,,,,3319.738417,None,,,,,,,,,,,,,,,,,discussion,new_a,white,150,116,96,3315.753823,None,3315.753823,None,4,2.012139976,3315.753823,None,3317.807388,None,3318.321331,None,3318.321331,None,f,1.380569819,3318.321331,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,151,0,151,0,,,,,,,,,,,,,,,,,,,,,,,,3323.472893,None,,,,,,,,,,,,,,,,,strain,new_a,white,151,99,308,3320.255203,None,3320.255203,None,1,1.486508097,3320.255203,None,3321.793022,None,3322.305892,None,3322.305892,None,n,1.131732812,3322.305892,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,152,0,152,0,,,,,,,,,,,,,,,,,,,,,,,,3327.424102,None,,,,,,,,,,,,,,,,,brief,aloud,white,152,42,28,3323.98967,None,3323.98967,None,5,1.799978852,3323.98967,None,3325.831916,None,3326.340405,None,3326.340405,None,f,1.048959542,3326.340405,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,153,0,153,0,,,,,,,,,,,,,,,,,,,,,,,,3331.294753,None,,,,,,,,,,,,,,,,,industry,new_c,white,153,161,161,3327.942836,None,3327.942836,None,4,1.862491875,3327.942836,None,3329.858195,None,3330.341454,None,3330.341454,None,f,0.919688936,3330.341454,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,154,0,154,0,,,,,,,,,,,,,,,,,,,,,,,,3335.193152,None,,,,,,,,,,,,,,,,,design,new_b,white,154,129,91,3331.825426,None,3331.825426,None,2,1.940462958,3331.825426,None,3333.810212,None,3334.326228,None,3334.326228,None,f,0.83073636,3334.326228,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,155,0,155,0,,,,,,,,,,,,,,,,,,,,,,,,3339.894604,None,,,,,,,,,,,,,,,,,command,new_b,white,155,124,60,3335.709837,None,3335.709837,None,4,2.407830417,3335.709837,None,3338.16587,None,3338.677566,None,3338.677566,None,f,1.183188458,3338.677566,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,156,0,156,0,,,,,,,,,,,,,,,,,,,,,,,,3343.795828,None,,,,,,,,,,,,,,,,,pretty,silent,white,156,73,233,3340.41269,None,3340.41269,None,6,1.727760068,3340.41269,None,3342.187239,None,3342.695468,None,3342.695468,None,r,1.052886257,3342.695468,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,157,0,157,0,,,,,,,,,,,,,,,,,,,,,,,,3347.863714,None,,,,,,,,,,,,,,,,,guest,sing,white,157,19,146,3344.312589,None,3344.312589,None,4,1.947698738,3344.312589,None,3346.301061,None,3346.813369,None,3346.813369,None,f,1.007113245,3346.813369,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,158,0,158,0,,,,,,,,,,,,,,,,,,,,,,,,3351.831599,None,,,,,,,,,,,,,,,,,drink,aloud,white,158,33,105,3348.381823,None,3348.381823,None,2,1.902118859,3348.381823,None,3350.337164,None,3350.847942,None,3350.847942,None,n,0.948005076,3350.847942,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,159,0,159,0,,,,,,,,,,,,,,,,,,,,,,,,3355.532736,None,,,,,,,,,,,,,,,,,under,sing,white,159,22,343,3352.348426,None,3352.348426,None,1,1.215441577,3352.348426,None,3353.602719,None,3354.115632,None,3354.115632,None,n,1.384002662,3354.115632,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,160,0,160,0,,,,,,,,,,,,,,,,,,,,,,,,3359.967432,None,,,,,,,,,,,,,,,,,search,new_b,white,160,147,276,3356.049422,None,3356.049422,None,3,2.050253311,3356.049422,None,3358.138829,None,3358.650351,None,3358.650351,None,f,1.281024193,3358.650351,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,161,0,161,0,,,,,,,,,,,,,,,,,,,,,,,,3363.835284,None,,,,,,,,,,,,,,,,,court,sing,white,161,9,75,3360.484133,None,3360.484133,None,5,1.719191954,3360.484133,None,3362.25549,None,3362.768262,None,3362.768262,None,f,1.018964611,3362.768262,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,162,0,162,0,,,,,,,,,,,,,,,,,,,,,,,,3368.203264,None,,,,,,,,,,,,,,,,,south,aloud,white,162,56,296,3364.352114,None,3364.352114,None,3,2.22713402,3364.352114,None,3366.620819,None,3367.13629,None,3367.13629,None,f,1.034633219,3367.13629,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,163,0,163,0,,,,,,,,,,,,,,,,,,,,,,,,3372.55462,None,,,,,,,,,,,,,,,,,agency,silent,white,163,64,4,3368.720653,None,3368.720653,None,5,2.122884484,3368.720653,None,3370.890542,None,3371.404156,None,3371.404156,None,f,1.110691949,3371.404156,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,164,0,164,0,,,,,,,,,,,,,,,,,,,,,,,,3376.505796,None,,,,,,,,,,,,,,,,,sunset,sing,white,164,20,315,3373.071446,None,3373.071446,None,1,1.675360529,3373.071446,None,3374.792527,None,3375.305455,None,3375.305455,None,n,1.152900252,3375.305455,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,165,0,165,0,,,,,,,,,,,,,,,,,,,,,,,,3380.823766,None,,,,,,,,,,,,,,,,,shape,new_b,white,165,140,282,3377.022545,None,3377.022545,None,5,1.883870486,3377.022545,None,3378.941349,None,3379.456746,None,3379.456746,None,f,1.329395318,3379.456746,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,166,0,166,0,,,,,,,,,,,,,,,,,,,,,,,,3384.808375,None,,,,,,,,,,,,,,,,,measure,sing,white,166,25,184,3381.340508,None,3381.340508,None,4,1.661558868,3381.340508,None,3383.046961,None,3383.558003,None,3383.558003,None,f,1.203835903,3383.558003,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
,,,,167,0,167,0,,,,,,,,,,,,,,,,,,,,,,,,3389.326392,None,,,,,,,,,,,,,,,,,reading,silent,white,167,67,254,3385.328355,None,3385.328355,None,3,1.905781533,3385.328355,None,3387.279738,None,3387.792642,None,3387.792642,None,f,1.489683742,3387.792642,None,,,NC3a,1,2019_Dec_02_1656,ProdSingRedo,3.2.4,59.88876824
