StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,keyCondition.keys,keyCondition.rt,Condition,stim_colors,color_sing,color_aloud,color_silent,keyWelcome.keys,keyWelcome.rt,study_word,study_type,study_color,study_num,study_word_num,keyStudy.keys,key_resp_3.keys,key_resp_3.rt,testWord,testType,testColor,testN,test_num,test_word_num,keyConf.keys,keyConf.rt,keyRKN.keys,keyRKN.rt,date,frameRate,expName,session,participant,
,,,,26,0,26,0,,,,,,,,,,,,,,,,,,style,silent,red,26,65,311,1,1.63399829995,n,0.484281799989,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,27,0,27,0,,,,,,,,,,,,,,,,,,conference,silent,red,27,83,66,5,1.91131230001,r,1.21608050005,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,28,0,28,0,,,,,,,,,,,,,,,,,,captain,new_aloud,yellow,28,135,41,2,1.09912759997,n,0.416574900039,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,29,0,29,0,,,,,,,,,,,,,,,,,,mankind,aloud,yellow,29,35,178,6,1.3044303999,r,0.649010299938,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,30,0,30,0,,,,,,,,,,,,,,,,,,court,silent,red,30,77,75,3,1.44732089993,f,0.321698500076,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,31,0,31,0,,,,,,,,,,,,,,,,,,subject,new_sing,blue,31,95,312,6,1.57683649997,r,0.611289999913,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,32,0,32,0,,,,,,,,,,,,,,,,,,swift,aloud,yellow,32,52,320,4,1.35861790006,f,0.314028099994,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,33,0,33,0,,,,,,,,,,,,,,,,,,revolution,new_silent,red,33,164,264,3,1.37737560004,f,0.254209000035,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,34,0,34,0,,,,,,,,,,,,,,,,,,blind,new_sing,blue,34,96,24,3,2.06920239993,f,0.1026306001,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,35,0,35,0,,,,,,,,,,,,,,,,,,stranger,new_silent,red,35,166,309,2,1.74165049999,n,0.0416358000366,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,36,0,36,0,,,,,,,,,,,,,,,,,,community,aloud,yellow,36,49,63,6,1.17483250005,r,0.232033399981,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,37,0,37,0,,,,,,,,,,,,,,,,,,rural,aloud,yellow,37,57,269,6,1.07364620001,r,0.363675199915,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,38,0,38,0,,,,,,,,,,,,,,,,,,staff,silent,red,38,62,301,6,1.02935209998,r,0.25366269995,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,39,0,39,0,,,,,,,,,,,,,,,,,,question,aloud,yellow,39,48,247,6,1.48787289998,r,0.145556400064,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,40,0,40,0,,,,,,,,,,,,,,,,,,concern,silent,red,40,78,65,5,1.64942689997,f,0.885896499967,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,41,0,41,0,,,,,,,,,,,,,,,,,,trend,new_sing,blue,41,103,340,2,1.38387620007,n,0.271927100024,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,42,0,42,0,,,,,,,,,,,,,,,,,,review,new_silent,red,42,174,263,1,1.2715879,n,0.266024100012,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,43,0,43,0,,,,,,,,,,,,,,,,,,rapid,aloud,yellow,43,55,252,1,1.28068339999,n,0.188698100043,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,44,0,44,0,,,,,,,,,,,,,,,,,,quiet,new_sing,blue,44,114,249,5,1.33179249999,f,0.838234400027,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,45,0,45,0,,,,,,,,,,,,,,,,,,discovery,new_silent,red,45,163,95,4,1.42907149997,f,0.243519000011,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,46,0,46,0,,,,,,,,,,,,,,,,,,search,silent,red,46,63,276,2,1.24103879998,n,0.287772399955,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,47,0,47,0,,,,,,,,,,,,,,,,,,column,sing,blue,47,13,57,6,1.19384560001,r,0.358041699976,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,48,0,48,0,,,,,,,,,,,,,,,,,,debate,new_silent,red,48,151,87,3,2.6456396,n,0.901053800015,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,49,0,49,0,,,,,,,,,,,,,,,,,,story,sing,blue,49,20,306,3,2.91530430003,f,0.320258299937,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,50,0,50,0,,,,,,,,,,,,,,,,,,danger,aloud,yellow,50,30,85,4,1.45607640001,f,0.65214520006,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
,,,,51,0,51,0,,,,,,,,,,,,,,,,,,individual,aloud,yellow,51,36,160,6,1.23430520005,r,0.410988399992,2022_Apr_04_1133,60.1046060412,ProdSingRedo,001,C 32,
