StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,3854.408255,None,,,,,,,,,,,,,,,,,worker,sing,yellow,7,16,356,3849.757689,None,3849.757689,None,6,2.709437366,3849.757689,None,3852.524184,None,3853.024514,None,3853.024514,None,r,1.346209659,3853.024514,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,3860.21003,None,,,,,,,,,,,,,,,,,escape,aloud,red,8,39,118,3854.924923,None,3854.924923,None,5,3.301610681,3854.924923,None,3858.260412,None,3858.776275,None,3858.776275,None,f,1.386026354,3858.776275,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,3863.611057,None,,,,,,,,,,,,,,,,,subject,new_aloud,red,9,134,312,3860.72978,None,3860.72978,None,5,1.456760413,3860.72978,None,3862.243984,None,3862.74415,None,3862.74415,None,f,0.826310175,3862.74415,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,3867.395551,None,,,,,,,,,,,,,,,,,front,new_sing,yellow,10,104,134,3864.12791,None,3864.12791,None,3,2.026395079,3864.12791,None,3866.198512,None,3866.695234,None,3866.695234,None,f,0.666832845,3866.695234,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,3874.247671,None,,,,,,,,,,,,,,,,,crime,aloud,red,11,34,78,3867.912247,None,3867.912247,None,6,3.945454546,3867.912247,None,3871.90097,None,3872.413795,None,3872.413795,None,r,1.787637968,3872.413795,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,3878.332269,None,,,,,,,,,,,,,,,,,nation,new_silent,blue,12,166,198,3874.764467,None,3874.764467,None,1,1.620836223,3874.764467,None,3876.43442,None,3876.94847,None,3876.94847,None,n,1.348815859,3876.94847,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,3883.200375,None,,,,,,,,,,,,,,,,,block,aloud,red,13,32,25,3878.850946,None,3878.850946,None,6,2.382223107,3878.850946,None,3881.270296,None,3881.783191,None,3881.783191,None,r,1.369696244,3881.783191,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,3886.384735,None,,,,,,,,,,,,,,,,,mayor,new_aloud,red,14,140,183,3883.718817,None,3883.718817,None,5,1.130068016,3883.718817,None,3884.900827,None,3885.400948,None,3885.400948,None,f,0.944124077,3885.400948,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,3890.402624,None,,,,,,,,,,,,,,,,,murder,new_aloud,red,15,138,195,3886.901375,None,3886.901375,None,1,1.683366973,3886.901375,None,3888.619081,None,3889.135524,None,3889.135524,None,n,1.233096246,3889.135524,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,3897.72153,None,,,,,,,,,,,,,,,,,religion,silent,blue,16,82,258,3890.919267,None,3890.919267,None,6,5.209490236,3890.919267,None,3896.17516,None,3896.687893,None,3896.687893,None,f,0.992676517,3896.687893,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,3901.639373,None,,,,,,,,,,,,,,,,,finance,new_aloud,red,17,123,129,3898.238217,None,3898.238217,None,3,2.026042713,3898.238217,None,3900.309816,None,3900.822473,None,3900.822473,None,f,0.777580464,3900.822473,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,3905.273713,None,,,,,,,,,,,,,,,,,passage,new_aloud,red,18,121,212,3902.156249,None,3902.156249,None,1,1.547463309,3902.156249,None,3903.740517,None,3904.256872,None,3904.256872,None,n,0.975156823,3904.256872,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,3909.025001,None,,,,,,,,,,,,,,,,,sight,aloud,red,19,56,286,3905.79065,None,3905.79065,None,1,1.673329995,3905.79065,None,3907.511892,None,3908.024727,None,3908.024727,None,n,0.966773133,3908.024727,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,3913.192805,None,,,,,,,,,,,,,,,,,people,silent,blue,20,60,216,3909.541815,None,3909.541815,None,6,1.769358495,3909.541815,None,3911.358877,None,3911.875871,None,3911.875871,None,f,1.283349868,3911.875871,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,3916.910755,None,,,,,,,,,,,,,,,,,character,aloud,red,21,33,46,3913.709764,None,3913.709764,None,6,2.017377566,3913.709764,None,3915.764055,None,3916.277084,None,3916.277084,None,r,0.593947584,3916.277084,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,3921.562201,None,,,,,,,,,,,,,,,,,master,new_silent,blue,22,179,180,3917.427578,None,3917.427578,None,1,2.059482617,3917.427578,None,3919.5312,None,3920.045052,None,3920.045052,None,n,1.474136424,3920.045052,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,3925.49671,None,,,,,,,,,,,,,,,,,region,silent,blue,23,64,256,3922.078987,None,3922.078987,None,1,2.119458794,3922.078987,None,3924.249335,None,3924.763171,None,3924.763171,None,n,0.691612578,3924.763171,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,3927.964153,None,,,,,,,,,,,,,,,,,carry,silent,blue,24,66,43,3926.014707,None,3926.014707,None,1,1.199666917,3926.014707,None,3927.270775,None,3927.780764,None,3927.780764,None,n,0.137403006,3927.780764,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,3934.116051,None,,,,,,,,,,,,,,,,,provision,aloud,red,25,46,243,3928.483141,None,3928.483141,None,6,3.346861831,3928.483141,None,3931.881881,None,3932.383788,None,3932.383788,None,r,1.694086913,3932.383788,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,3936.783509,None,,,,,,,,,,,,,,,,,trail,new_aloud,red,26,144,336,3934.632705,None,3934.632705,None,1,1.189640823,3934.632705,None,3935.867012,None,3936.383384,None,3936.383384,None,n,0.366405217,3936.383384,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,3942.385203,None,,,,,,,,,,,,,,,,,sound,new_silent,blue,27,174,295,3937.300195,None,3937.300195,None,3,3.641823593,3937.300195,None,3940.988661,None,3941.501625,None,3941.501625,None,f,0.840234061,3941.501625,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,3945.202764,None,,,,,,,,,,,,,,,,,government,silent,blue,28,83,139,3942.905298,None,3942.905298,None,3,1.323975791,3942.905298,None,3944.272427,None,3944.785957,None,3944.785957,None,f,0.379229087,3944.785957,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,3949.920909,None,,,,,,,,,,,,,,,,,title,new_sing,yellow,29,111,331,3945.719588,None,3945.719588,None,4,3.261406477,3945.719588,None,3949.024389,None,3949.537438,None,3949.537438,None,f,0.34744185,3949.537438,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,3953.405259,None,,,,,,,,,,,,,,,,,colonel,new_sing,yellow,30,118,55,3950.437622,None,3950.437622,None,1,1.975451342,3950.437622,None,3952.456041,None,3952.97181,None,3952.97181,None,n,0.384801005,3952.97181,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,3956.806306,None,,,,,,,,,,,,,,,,,waste,sing,yellow,31,6,350,3953.921885,None,3953.921885,None,3,1.907107336,3953.921885,None,3955.87396,None,3956.389521,None,3956.389521,None,f,0.3752862,3956.389521,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,3959.357082,None,,,,,,,,,,,,,,,,,brilliant,new_aloud,red,32,146,30,3957.325377,None,3957.325377,None,1,1.12698816,3957.325377,None,3958.491043,None,3959.007007,None,3959.007007,None,n,0.301323626,3959.007007,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,3962.924884,None,,,,,,,,,,,,,,,,,taste,silent,blue,33,88,322,3959.873917,None,3959.873917,None,4,2.17015404,3959.873917,None,3962.094068,None,3962.608069,None,3962.608069,None,f,0.268017453,3962.608069,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,3966.859275,None,,,,,,,,,,,,,,,,,cousin,silent,blue,34,80,76,3963.441675,None,3963.441675,None,6,2.626549336,3963.441675,None,3966.109016,None,3966.626006,None,3966.626006,None,r,0.194008851,3966.626006,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,3970.260419,None,,,,,,,,,,,,,,,,,substance,new_silent,blue,35,167,313,3967.378091,None,3967.378091,None,4,2.090221154,3967.378091,None,3969.526768,None,3970.026847,None,3970.026847,None,f,0.200741741,3970.026847,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,3976.512346,None,,,,,,,,,,,,,,,,,bureau,new_sing,yellow,36,100,37,3970.779503,None,3970.779503,None,1,3.927895043,3970.779503,None,3974.747055,None,3975.261941,None,3975.261941,None,n,1.205503808,3975.261941,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,3979.179848,None,,,,,,,,,,,,,,,,,motion,new_sing,yellow,37,115,194,3977.029161,None,3977.029161,None,1,1.029988711,3977.029161,None,3978.098988,None,3978.612987,None,3978.612987,None,n,0.5181078,3978.612987,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,3983.230933,None,,,,,,,,,,,,,,,,,trash,new_aloud,red,38,126,337,3979.696569,None,3979.696569,None,3,1.826797205,3979.696569,None,3981.567273,None,3982.08074,None,3982.08074,None,f,1.114036157,3982.08074,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,3991.416895,None,,,,,,,,,,,,,,,,,harmony,new_sing,yellow,39,97,148,3983.74932,None,3983.74932,None,3,6.381070843,3983.74932,None,3990.183202,None,3990.683366,None,3990.683366,None,n,0.694987887,3990.683366,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,3995.66823,None,,,,,,,,,,,,,,,,,committee,new_aloud,red,40,135,62,3991.933591,None,3991.933591,None,4,2.372989136,3991.933591,None,3994.355239,None,3994.867835,None,3994.867835,None,n,0.758682096,3994.867835,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,3999.952825,None,,,,,,,,,,,,,,,,,contract,aloud,red,41,58,68,3996.184874,None,3996.184874,None,1,2.097103946,3996.184874,None,3998.320732,None,3998.835822,None,3998.835822,None,n,1.078009336,3998.835822,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,4003.103798,None,,,,,,,,,,,,,,,,,court,new_silent,blue,42,157,75,4000.46971,None,4000.46971,None,3,1.387906675,4000.46971,None,4001.90717,None,4002.420289,None,4002.420289,None,f,0.637268653,4002.420289,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,4006.271471,None,,,,,,,,,,,,,,,,,budget,sing,yellow,43,7,34,4003.621298,None,4003.621298,None,6,1.412225812,4003.621298,None,4005.073593,None,4005.587918,None,4005.587918,None,r,0.645474761,4005.587918,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,4009.37243,None,,,,,,,,,,,,,,,,,universal,aloud,red,44,44,345,4006.792203,None,4006.792203,None,6,1.569562824,4006.792203,None,4008.422144,None,4008.922281,None,4008.922281,None,r,0.415003996,4008.922281,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,4013.023548,None,,,,,,,,,,,,,,,,,broke,new_silent,blue,45,177,32,4009.892445,None,4009.892445,None,3,1.692700464,4009.892445,None,4011.639653,None,4012.139879,None,4012.139879,None,f,0.845178997,4012.139879,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,4015.974455,None,,,,,,,,,,,,,,,,,throw,sing,yellow,46,2,330,4013.540373,None,4013.540373,None,3,1.525006764,4013.540373,None,4015.111486,None,4015.624342,None,4015.624342,None,f,0.312528107,4015.624342,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,4020.509156,None,,,,,,,,,,,,,,,,,angle,silent,blue,47,86,7,4016.491138,None,4016.491138,None,6,1.99014558,4016.491138,None,4018.529199,None,4019.042105,None,4019.042105,None,n,1.430486003,4019.042105,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,4024.243661,None,,,,,,,,,,,,,,,,,century,new_silent,blue,48,151,45,4021.026208,None,4021.026208,None,3,2.142535788,4021.026208,None,4023.216923,None,4023.727592,None,4023.727592,None,f,0.473515353,4023.727592,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,4027.094543,None,,,,,,,,,,,,,,,,,frank,sing,yellow,49,0,133,4024.760471,None,4024.760471,None,1,1.440265472,4024.760471,None,4026.247866,None,4026.760962,None,4026.760962,None,n,0.287167733,4026.760962,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,4030.262157,None,,,,,,,,,,,,,,,,,generation,aloud,red,50,59,136,4027.611361,None,4027.611361,None,3,1.636609017,4027.611361,None,4029.300564,None,4029.8119,None,4029.8119,None,f,0.412095192,4029.8119,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,4033.529813,None,,,,,,,,,,,,,,,,,balance,new_aloud,red,51,124,17,4030.77882,None,4030.77882,None,3,1.220987681,4030.77882,None,4032.046435,None,4032.562868,None,4032.562868,None,f,0.925394273,4032.562868,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,4036.81417,None,,,,,,,,,,,,,,,,,strain,new_aloud,red,52,149,308,4034.046498,None,4034.046498,None,1,1.873747049,4034.046498,None,4035.966309,None,4036.480708,None,4036.480708,None,n,0.286797018,4036.480708,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,4039.498352,None,,,,,,,,,,,,,,,,,salary,silent,blue,53,67,271,4037.332037,None,4037.332037,None,1,1.075747105,4037.332037,None,4038.454932,None,4038.964658,None,4038.964658,None,n,0.491418513,4038.964658,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,4042.565932,None,,,,,,,,,,,,,,,,,nature,new_sing,yellow,54,108,200,4040.015003,None,4040.015003,None,3,1.592792521,4040.015003,None,4041.651915,None,4042.165793,None,4042.165793,None,f,0.36136698,4042.165793,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,4045.150067,None,,,,,,,,,,,,,,,,,school,new_sing,yellow,55,93,274,4043.082637,None,4043.082637,None,3,1.141090872,4043.082637,None,4044.270197,None,4044.783283,None,4044.783283,None,f,0.327797699,4044.783283,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,4048.717815,None,,,,,,,,,,,,,,,,,comedy,new_silent,blue,56,158,58,4045.667121,None,4045.667121,None,5,2.292232406,4045.667121,None,4048.002383,None,4048.51775,None,4048.51775,None,f,0.153027763,4048.51775,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,4051.768731,None,,,,,,,,,,,,,,,,,damage,silent,blue,57,84,83,4049.234604,None,4049.234604,None,5,1.532171014,4049.234604,None,4050.804663,None,4051.318603,None,4051.318603,None,f,0.408528928,4051.318603,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,4055.036428,None,,,,,,,,,,,,,,,,,under,new_silent,blue,58,173,343,4052.285415,None,4052.285415,None,3,1.41729515,4052.285415,None,4053.740047,None,4054.252854,None,4054.252854,None,n,0.737550421,4054.252854,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,4058.920959,None,,,,,,,,,,,,,,,,,background,new_silent,blue,59,152,16,4055.556608,None,4055.556608,None,3,1.561752001,4055.556608,None,4057.158862,None,4057.670918,None,4057.670918,None,n,1.215260884,4057.670918,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,4062.07181,None,,,,,,,,,,,,,,,,,trend,new_aloud,red,60,125,340,4059.437772,None,4059.437772,None,5,1.288868294,4059.437772,None,4060.774674,None,4061.288357,None,4061.288357,None,f,0.742189954,4061.288357,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,4066.489926,None,,,,,,,,,,,,,,,,,addition,aloud,red,61,47,2,4062.588731,None,4062.588731,None,1,2.625689104,4062.588731,None,4065.260848,None,4065.77305,None,4065.77305,None,n,0.673328129,4065.77305,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,4070.524498,None,,,,,,,,,,,,,,,,,individual,new_silent,blue,62,154,160,4067.010025,None,4067.010025,None,1,1.683551398,4067.010025,None,4068.757209,None,4069.257368,None,4069.257368,None,n,1.22008142,4069.257368,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,4074.609093,None,,,,,,,,,,,,,,,,,graduate,new_silent,blue,63,162,141,4071.041205,None,4071.041205,None,3,1.724729039,4071.041205,None,4072.809231,None,4073.325405,None,4073.325405,None,f,1.247827182,4073.325405,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,4078.710366,None,,,,,,,,,,,,,,,,,power,sing,yellow,64,4,230,4075.125953,None,4075.125953,None,3,1.671124367,4075.125953,None,4076.846891,None,4077.35993,None,4077.35993,None,f,1.309361792,4077.35993,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,4081.727952,None,,,,,,,,,,,,,,,,,sweet,new_aloud,red,65,131,319,4079.227019,None,4079.227019,None,6,1.626210965,4079.227019,None,4080.898175,None,4081.411186,None,4081.411186,None,r,0.281658016,4081.411186,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,4087.996517,None,,,,,,,,,,,,,,,,,leader,silent,blue,66,75,168,4082.244787,None,4082.244787,None,6,3.808206107,4082.244787,None,4086.09726,None,4086.612776,None,4086.612776,None,r,1.335668857,4086.612776,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,4090.764048,None,,,,,,,,,,,,,,,,,thick,aloud,red,67,35,327,4088.513871,None,4088.513871,None,6,1.226600962,4088.513871,None,4089.78473,None,4090.297093,None,4090.297093,None,r,0.427255,4090.297093,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,4093.931583,None,,,,,,,,,,,,,,,,,native,new_aloud,red,68,145,199,4091.282589,None,4091.282589,None,3,1.922018032,4091.282589,None,4093.26461,None,4093.764942,None,4093.764942,None,f,0.127388109,4093.764942,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,4096.765888,None,,,,,,,,,,,,,,,,,recall,silent,blue,69,87,255,4094.448495,None,4094.448495,None,6,1.459765318,4094.448495,None,4095.952716,None,4096.465788,None,4096.465788,None,r,0.266231367,4096.465788,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,4100.850444,None,,,,,,,,,,,,,,,,,health,sing,yellow,70,26,149,4097.282589,None,4097.282589,None,6,2.657676004,4097.282589,None,4099.984212,None,4100.500383,None,4100.500383,None,r,0.30321141,4100.500383,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,4103.784702,None,,,,,,,,,,,,,,,,,phrase,sing,yellow,71,29,220,4101.367173,None,4101.367173,None,6,1.50880572,4101.367173,None,4102.921524,None,4103.419383,None,4103.419383,None,r,0.320235366,4103.419383,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,4106.852318,None,,,,,,,,,,,,,,,,,election,silent,blue,72,85,109,4104.301368,None,4104.301368,None,6,1.861986185,4104.301368,None,4106.206537,None,4106.718943,None,4106.718943,None,r,0.092731876,4106.718943,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,4110.036611,None,,,,,,,,,,,,,,,,,private,aloud,red,73,51,237,4107.353129,None,4107.353129,None,3,1.937988313,4107.353129,None,4109.342976,None,4109.853076,None,4109.853076,None,f,0.14236567,4109.853076,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,4112.537364,None,,,,,,,,,,,,,,,,,surface,sing,yellow,74,10,316,4110.553425,None,4110.553425,None,3,1.26558697,4110.553425,None,4111.858726,None,4112.370531,None,4112.370531,None,f,0.120352303,4112.370531,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,4118.105757,None,,,,,,,,,,,,,,,,,quiet,new_sing,yellow,75,102,249,4113.059921,None,4113.059921,None,6,2.006980447,4113.059921,None,4115.107068,None,4115.621609,None,4115.621609,None,r,2.436940546,4115.621609,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,4121.623495,None,,,,,,,,,,,,,,,,,clear,aloud,red,76,37,52,4118.622577,None,4118.622577,None,4,2.115927051,4118.622577,None,4120.774024,None,4121.290076,None,4121.290076,None,f,0.296339503,4121.290076,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
,,,,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,4124.77446,None,,,,,,,,,,,,,,,,,volume,new_sing,yellow,77,96,349,4122.140595,None,4122.140595,None,4,1.661673006,4122.140595,None,4123.848122,None,4124.357656,None,4124.357656,None,f,0.373148681,4124.357656,None,,,color10,1,2019_Dec_04_1238,ProdSingRedo,3.2.4,59.93632459
