StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,keyStudy.rt,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,1230.7466772999614,None,,,,,,,,,,,,,,,,,,republic,aloud,yellow,81,40,260,1225.8731100999285,None,1225.8731100999285,None,6,3.2068495000712574,1225.8731100999285,None,1229.109155900078,None,1229.6173797999509,None,1229.6173797999509,None,r,1.0948213001247495,1229.6173797999509,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,1238.3211652999744,None,,,,,,,,,,,,,,,,,,death,new_silent,blue,82,162,86,1231.2692726999521,None,1231.2692726999521,None,2,4.794711699942127,1231.2692726999521,None,1236.1139159998856,None,1236.635078100022,None,1236.635078100022,None,f,1.6368414999451488,1236.635078100022,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,1245.468289700104,None,,,,,,,,,,,,,,,,,,theme,new_silent,blue,83,172,326,1238.8533403000329,None,1238.8533403000329,None,3,3.7866875000763685,1238.8533403000329,None,1242.6929848000873,None,1243.2107541000005,None,1243.2107541000005,None,n,2.221221299842,1243.2107541000005,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,1264.1972038999666,None,,,,,,,,,,,,,,,,,,defeat,new_aloud,yellow,84,128,88,1245.9915561000817,None,1245.9915561000817,None,5,16.240294400136918,1245.9915561000817,None,1262.295630000066,None,1262.7870020999108,None,1262.7870020999108,None,f,1.3819726000074297,1262.7870020999108,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,1268.4798165999819,None,,,,,,,,,,,,,,,,,,graduate,sing,red,85,22,141,1264.7257558999117,None,1264.7257558999117,None,6,2.8903680997900665,1264.7257558999117,None,1267.6683892998844,None,1268.1850844998844,None,1268.1850844998844,None,r,0.26316830003634095,1268.1850844998844,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,1273.3656568001024,None,,,,,,,,,,,,,,,,,,watch,new_silent,blue,86,155,351,1269.0051688000094,None,1269.0051688000094,None,3,2.46713799983263,1269.0051688000094,None,1271.510084599955,None,1272.0320423000958,None,1272.0320423000958,None,f,1.304661100031808,1272.0320423000958,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,1277.6656927999575,None,,,,,,,,,,,,,,,,,,level,new_aloud,yellow,87,147,170,1273.8816579000559,None,1273.8816579000559,None,1,2.5583609000314027,1273.8816579000559,None,1276.4772789999843,None,1276.9985817999113,None,1276.9985817999113,None,n,0.6334299000445753,1276.9985817999113,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,1281.7233337999787,None,,,,,,,,,,,,,,,,,,center,aloud,yellow,88,53,44,1278.1853690000717,None,1278.1853690000717,None,3,2.751179900020361,1278.1853690000717,None,1280.9772284000646,None,1281.5022114000749,None,1281.5022114000749,None,f,0.19370690011419356,1281.5022114000749,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,1288.451210899977,None,,,,,,,,,,,,,,,,,,career,new_sing,red,89,118,42,1282.250830499921,None,1282.250830499921,None,3,5.40526879997924,1282.250830499921,None,1287.6968650000636,None,1288.2197467000224,None,1288.2197467000224,None,f,0.19627970014698803,1288.2197467000224,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,1291.3220555000007,None,,,,,,,,,,,,,,,,,,smooth,new_sing,red,90,110,292,1288.9715674000327,None,1288.9715674000327,None,1,1.5485902999062091,1288.9715674000327,None,1290.5423177001067,None,1291.0712864000816,None,1291.0712864000816,None,n,0.22442100010812283,1291.0712864000816,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,1296.0978723999579,None,,,,,,,,,,,,,,,,,,industry,silent,blue,91,60,161,1291.8271584000904,None,1291.8271584000904,None,6,3.1408524999860674,1291.8271584000904,None,1295.0178757999092,None,1295.5388096000534,None,1295.5388096000534,None,r,0.5332690000068396,1295.5388096000534,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,1304.5663224998862,None,,,,,,,,,,,,,,,,,,strength,new_sing,red,92,114,310,1296.6226174000185,None,1296.6226174000185,None,1,5.697553899837658,1296.6226174000185,None,1302.3676370000467,None,1302.885694500059,None,1302.885694500059,None,n,1.642292199889198,1302.885694500059,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,1315.6365302999038,None,,,,,,,,,,,,,,,,,,medicine,silent,blue,93,89,186,1305.087901999941,None,1305.087901999941,None,3,9.664260599995032,1305.087901999941,None,1314.7963847001083,None,1315.3152439999394,None,1315.3152439999394,None,f,0.28478930005803704,1315.3152439999394,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,1321.6349714999087,None,,,,,,,,,,,,,,,,,,harmony,sing,red,94,20,148,1316.1584461999591,None,1316.1584461999591,None,6,3.7774227000772953,1316.1584461999591,None,1319.9781386998948,None,1320.4892986998893,None,1320.4892986998893,None,r,1.1187174001242965,1320.4892986998893,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,1329.4516725998838,None,,,,,,,,,,,,,,,,,,pretty,silent,blue,95,80,233,1322.1484727000352,None,1322.1484727000352,None,3,6.324066000059247,1322.1484727000352,None,1328.5127330999821,None,1329.0384903999511,None,1329.0384903999511,None,f,0.377523000119254,1329.0384903999511,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,1334.1185753999744,None,,,,,,,,,,,,,,,,,,conference,sing,red,96,3,66,1329.9809091999196,None,1329.9809091999196,None,6,3.3789347000420094,1329.9809091999196,None,1333.4035561999772,None,1333.9224920000415,None,1333.9224920000415,None,r,0.15749799995683134,1333.9224920000415,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,97,0,97,0,,,,,,,,,,,,,,,,,,,,,,,,1338.8028430000413,None,,,,,,,,,,,,,,,,,,volume,new_silent,blue,97,161,349,1334.64961339999,None,1334.64961339999,None,2,2.750279099913314,1334.64961339999,None,1337.4516630999278,None,1337.975651799934,None,1337.975651799934,None,f,0.8005704001989216,1337.975651799934,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,98,0,98,0,,,,,,,,,,,,,,,,,,,,,,,,1343.4043181000743,None,,,,,,,,,,,,,,,,,,shock,new_sing,red,98,117,284,1339.324602900073,None,1339.324602900073,None,1,2.1714180998969823,1339.324602900073,None,1341.5486035000067,None,1342.0686818999238,None,1342.0686818999238,None,n,1.3075839998200536,1342.0686818999238,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,99,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,1348.2374454999808,None,,,,,,,,,,,,,,,,,,impact,silent,blue,99,63,157,1343.9283682999667,None,1343.9283682999667,None,4,3.3275703000836074,1343.9283682999667,None,1347.2968435001094,None,1347.8236849000677,None,1347.8236849000677,None,f,0.3762127000372857,1347.8236849000677,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,1360.9525389999617,None,,,,,,,,,,,,,,,,,,beginning,silent,blue,100,69,19,1348.7663602998946,None,1348.7663602998946,None,5,10.649576099822298,1348.7663602998946,None,1359.4735171000939,None,1359.9927914000582,None,1359.9927914000582,None,f,0.9271068999078125,1359.9927914000582,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,101,0,101,0,,,,,,,,,,,,,,,,,,,,,,,,1364.853938400047,None,,,,,,,,,,,,,,,,,,individual,new_silent,blue,101,156,160,1361.4826760001015,None,1361.4826760001015,None,5,2.333297000033781,1361.4826760001015,None,1363.8793432998937,None,1364.3953426000662,None,1364.3953426000662,None,f,0.42865479993633926,1364.3953426000662,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,,,1369.7046976999845,None,,,,,,,,,,,,,,,,,,general,silent,blue,102,74,135,1365.3829749999568,None,1365.3829749999568,None,6,2.58502610004507,1365.3829749999568,None,1368.0219650999643,None,1368.546244099969,None,1368.546244099969,None,r,1.1257835000287741,1368.546244099969,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,103,0,103,0,,,,,,,,,,,,,,,,,,,,,,,,1373.705681500025,None,,,,,,,,,,,,,,,,,,quarter,new_silent,blue,103,173,246,1370.2385376000311,None,1370.2385376000311,None,1,1.8891549999825656,1370.2385376000311,None,1372.1575873000547,None,1372.6756780999713,None,1372.6756780999713,None,n,0.988330899970606,1372.6756780999713,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,104,0,104,0,,,,,,,,,,,,,,,,,,,,,,,,1378.1892047999427,None,,,,,,,,,,,,,,,,,,match,new_aloud,yellow,104,132,181,1374.2317397999577,None,1374.2317397999577,None,5,3.240282600047067,1374.2317397999577,None,1377.525847800076,None,1378.038436200004,None,1378.038436200004,None,f,0.1135356999002397,1378.038436200004,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,105,0,105,0,,,,,,,,,,,,,,,,,,,,,,,,1383.1794728001114,None,,,,,,,,,,,,,,,,,,spoke,new_silent,blue,105,157,300,1378.7135670999996,None,1378.7135670999996,None,2,2.1505094000604004,1378.7135670999996,None,1380.9196377000771,None,1381.4389653999824,None,1381.4389653999824,None,n,1.7127807999495417,1381.4389653999824,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,,,1388.6065722999629,None,,,,,,,,,,,,,,,,,,hunger,new_aloud,yellow,106,134,155,1383.7004672000185,None,1383.7004672000185,None,3,2.25977970007807,1383.7004672000185,None,1386.0125001000706,None,1386.5267302999273,None,1386.5267302999273,None,f,2.049848600057885,1386.5267302999273,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,107,0,107,0,,,,,,,,,,,,,,,,,,,,,,,,1393.158025499899,None,,,,,,,,,,,,,,,,,,character,new_aloud,yellow,107,124,46,1389.1366775999777,None,1389.1366775999777,None,5,3.2472793001215905,1389.1366775999777,None,1392.440984300105,None,1392.9632719999645,None,1392.9632719999645,None,f,0.15672739990986884,1392.9632719999645,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,108,0,108,0,,,,,,,,,,,,,,,,,,,,,,,,1396.7393984000664,None,,,,,,,,,,,,,,,,,,narrow,new_aloud,yellow,108,142,197,1393.683820999926,None,1393.683820999926,None,4,2.3162853000685573,1393.683820999926,None,1396.0485557001084,None,1396.5759304999374,None,1396.5759304999374,None,f,0.1363814000505954,1396.5759304999374,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,109,0,109,0,,,,,,,,,,,,,,,,,,,,,,,,1401.841282099951,None,,,,,,,,,,,,,,,,,,religion,new_silent,blue,109,150,258,1397.2676138000097,None,1397.2676138000097,None,2,2.98033279995434,1397.2676138000097,None,1400.2878097000066,None,1400.8109530000947,None,1400.8109530000947,None,f,0.9970743998419493,1400.8109530000947,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,110,0,110,0,,,,,,,,,,,,,,,,,,,,,,,,1408.4561487999745,None,,,,,,,,,,,,,,,,,,enemy,silent,blue,110,61,113,1402.3660607000347,None,1402.3660607000347,None,6,3.8098623000551015,1402.3660607000347,None,1406.2227715000045,None,1406.7418845000211,None,1406.7418845000211,None,r,1.690097999991849,1406.7418845000211,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,111,0,111,0,,,,,,,,,,,,,,,,,,,,,,,,1419.8243764999788,None,,,,,,,,,,,,,,,,,,reach,new_sing,red,111,111,253,1408.9821260999888,None,1408.9821260999888,None,2,8.201685099862516,1408.9821260999888,None,1417.2262623000424,None,1417.7328647999093,None,1417.7328647999093,None,f,2.0511900999117643,1417.7328647999093,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,112,0,112,0,,,,,,,,,,,,,,,,,,,,,,,,1424.3151754001155,None,,,,,,,,,,,,,,,,,,speech,new_sing,red,112,112,298,1420.3438053999562,None,1420.3438053999562,None,2,2.040040499996394,1420.3438053999562,None,1422.414964800002,None,1422.9246100001037,None,1422.9246100001037,None,f,1.3557519000023603,1422.9246100001037,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,113,0,113,0,,,,,,,,,,,,,,,,,,,,,,,,1432.2436693001073,None,,,,,,,,,,,,,,,,,,short,aloud,yellow,113,49,285,1424.829431900056,None,1424.829431900056,None,1,6.506284300005063,1424.829431900056,None,1431.3861795000266,None,1431.9061666999478,None,1431.9061666999478,None,n,0.3018084999639541,1431.9061666999478,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,114,0,114,0,,,,,,,,,,,,,,,,,,,,,,,,1437.26529869996,None,,,,,,,,,,,,,,,,,,corner,sing,red,114,7,69,1432.7613870999776,None,1432.7613870999776,None,5,3.9027820001356304,1432.7613870999776,None,1436.7049273999874,None,1437.2246246000286,None,1437.2246246000286,None,f,0.007221899926662445,1437.2246246000286,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,115,0,115,0,,,,,,,,,,,,,,,,,,,,,,,,1443.682604599977,None,,,,,,,,,,,,,,,,,,express,new_silent,blue,115,152,124,1437.771894000005,None,1437.771894000005,None,1,4.731733700027689,1437.771894000005,None,1442.5342433000915,None,1443.0502708998974,None,1443.0502708998974,None,n,0.6135333001147956,1443.0502708998974,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,116,0,116,0,,,,,,,,,,,,,,,,,,,,,,,,1446.5922147000674,None,,,,,,,,,,,,,,,,,,bureau,new_sing,red,116,119,37,1444.1846111998893,None,1444.1846111998893,None,1,1.7271321001462638,1444.1846111998893,None,1445.9534499000292,None,1446.46205010009,None,1446.46205010009,None,n,0.08987620007246733,1446.46205010009,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,117,0,117,0,,,,,,,,,,,,,,,,,,,,,,,,1451.2783490000293,None,,,,,,,,,,,,,,,,,,tragedy,aloud,yellow,117,44,335,1447.1220672999043,None,1447.1220672999043,None,6,2.3580751998815686,1447.1220672999043,None,1449.5295621000696,None,1450.0473589000758,None,1450.0473589000758,None,r,1.20081439986825,1450.0473589000758,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,118,0,118,0,,,,,,,,,,,,,,,,,,,,,,,,1456.643272700021,None,,,,,,,,,,,,,,,,,,shear,silent,blue,118,85,283,1451.8012506000232,None,1451.8012506000232,None,2,3.422630100045353,1451.8012506000232,None,1455.2752914999146,None,1455.796552499989,None,1455.796552499989,None,f,0.8195555999409407,1455.796552499989,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,119,0,119,0,,,,,,,,,,,,,,,,,,,,,,,,1461.2444253999274,None,,,,,,,,,,,,,,,,,,instrument,new_sing,red,119,90,163,1457.159228200093,None,1457.159228200093,None,1,2.2897365000098944,1457.159228200093,None,1459.4962603000458,None,1460.0140319999773,None,1460.0140319999773,None,n,1.201987799955532,1460.0140319999773,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,120,0,120,0,,,,,,,,,,,,,,,,,,,,,,,,1473.3246365999803,None,,,,,,,,,,,,,,,,,,recall,sing,red,120,5,255,1461.7687651999295,None,1461.7687651999295,None,5,10.68695140001364,1461.7687651999295,None,1472.4961709000636,None,1473.0005361000076,None,1473.0005361000076,None,f,0.2953929000068456,1473.0005361000076,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,121,0,121,0,,,,,,,,,,,,,,,,,,,,,,,,1476.8626091999467,None,,,,,,,,,,,,,,,,,,pressure,new_sing,red,121,104,232,1473.8523162000347,None,1473.8523162000347,None,6,2.2917145998217165,1473.8523162000347,None,1476.1962254000828,None,1476.7162669000681,None,1476.7162669000681,None,r,0.10764939989894629,1476.7162669000681,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,122,0,122,0,,,,,,,,,,,,,,,,,,,,,,,,1479.9698840999044,None,,,,,,,,,,,,,,,,,,thing,sing,red,122,24,328,1477.386081899982,None,1477.386081899982,None,1,2.0055046000052243,1477.386081899982,None,1479.4246420001145,None,1479.947901000036,None,1479.947901000036,None,n,0.0038441000506281853,1479.947901000036,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,123,0,123,0,,,,,,,,,,,,,,,,,,,,,,,,1484.5101894999389,None,,,,,,,,,,,,,,,,,,company,aloud,yellow,123,48,64,1480.50476479996,None,1480.50476479996,None,6,3.1351791000925004,1480.50476479996,None,1483.698909400031,None,1484.2151570001151,None,1484.2151570001151,None,r,0.25689800013788044,1484.2151570001151,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,124,0,124,0,,,,,,,,,,,,,,,,,,,,,,,,1492.6203280999325,None,,,,,,,,,,,,,,,,,,master,new_aloud,yellow,124,120,180,1485.0376548001077,None,1485.0376548001077,None,5,5.954255199991167,1485.0376548001077,None,1491.0458001000807,None,1491.5623200999107,None,1491.5623200999107,None,f,1.029447800014168,1491.5623200999107,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,125,0,125,0,,,,,,,,,,,,,,,,,,,,,,,,1498.7953343000263,None,,,,,,,,,,,,,,,,,,cross,silent,blue,125,75,80,1493.1376511999406,None,1493.1376511999406,None,1,4.710323200095445,1493.1376511999406,None,1497.888188400073,None,1498.4099852999207,None,1498.4099852999207,None,n,0.350146799813956,1498.4099852999207,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,126,0,126,0,,,,,,,,,,,,,,,,,,,,,,,,1503.7491746998858,None,,,,,,,,,,,,,,,,,,object,new_silent,blue,126,153,204,1499.3248213999905,None,1499.3248213999905,None,3,3.5707664999645203,1499.3248213999905,None,1502.9286684999242,None,1503.45117200003,None,1503.45117200003,None,f,0.269045100081712,1503.45117200003,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,127,0,127,0,,,,,,,,,,,,,,,,,,,,,,,,1511.4796651999932,None,,,,,,,,,,,,,,,,,,motion,silent,blue,127,82,194,1504.2684245998971,None,1504.2684245998971,None,6,6.21145539986901,1504.2684245998971,None,1510.5222575000953,None,1511.045473499922,None,1511.045473499922,None,r,0.3944220000412315,1511.045473499922,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,128,0,128,0,,,,,,,,,,,,,,,,,,,,,,,,1515.9317079999018,None,,,,,,,,,,,,,,,,,,platform,silent,blue,128,62,224,1512.0099478000775,None,1512.0099478000775,None,4,2.622010299935937,1512.0099478000775,None,1514.6884278999642,None,1515.2043492000084,None,1515.2043492000084,None,r,0.6915321999695152,1515.2043492000084,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,129,0,129,0,,,,,,,,,,,,,,,,,,,,,,,,1528.9981122999452,None,,,,,,,,,,,,,,,,,,primary,aloud,yellow,129,55,234,1516.458638699958,None,1516.458638699958,None,6,11.085219499887899,1516.458638699958,None,1527.6008029000368,None,1528.123598499922,None,1528.123598499922,None,r,0.844255100004375,1528.123598499922,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,130,0,130,0,,,,,,,,,,,,,,,,,,,,,,,,1534.215677500004,None,,,,,,,,,,,,,,,,,,reading,sing,red,130,25,254,1529.5273418000434,None,1529.5273418000434,None,1,3.7606308001559228,1529.5273418000434,None,1533.333391299937,None,1533.8521747998893,None,1533.8521747998893,None,n,0.3317788999993354,1533.8521747998893,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,131,0,131,0,,,,,,,,,,,,,,,,,,,,,,,,1538.4509099000134,None,,,,,,,,,,,,,,,,,,mechanical,aloud,yellow,131,41,185,1534.7444937000982,None,1534.7444937000982,None,6,2.8155962999444455,1534.7444937000982,None,1537.6151678001042,None,1538.140591399977,None,1538.140591399977,None,r,0.2833268002141267,1538.140591399977,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,132,0,132,0,,,,,,,,,,,,,,,,,,,,,,,,1542.7492130999453,None,,,,,,,,,,,,,,,,,,employment,new_aloud,yellow,132,129,111,1538.9718192000873,None,1538.9718192000873,None,1,3.1084123000036925,1538.9718192000873,None,1542.132086199941,None,1542.6512682999019,None,1542.6512682999019,None,n,0.06948859989643097,1542.6512682999019,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,133,0,133,0,,,,,,,,,,,,,,,,,,,,,,,,1552.534519399982,None,,,,,,,,,,,,,,,,,,position,silent,blue,133,81,229,1543.2718140999787,None,1543.2718140999787,None,3,6.6481333000119776,1543.2718140999787,None,1549.96378250001,None,1550.482269299915,None,1550.482269299915,None,f,2.0137507000472397,1550.482269299915,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,134,0,134,0,,,,,,,,,,,,,,,,,,,,,,,,1560.5319264000282,None,,,,,,,,,,,,,,,,,,junior,silent,blue,134,77,167,1553.062234800076,None,1553.062234800076,None,4,6.673683499917388,1553.062234800076,None,1559.7848616999108,None,1560.304099299945,None,1560.304099299945,None,f,0.191756600048393,1560.304099299945,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,135,0,135,0,,,,,,,,,,,,,,,,,,,,,,,,1564.3499290000182,None,,,,,,,,,,,,,,,,,,household,new_sing,red,135,93,154,1561.0601093999576,None,1561.0601093999576,None,1,2.131519600050524,1561.0601093999576,None,1563.2102657000069,None,1563.7393338999245,None,1563.7393338999245,None,n,0.5726729000452906,1563.7393338999245,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,136,0,136,0,,,,,,,,,,,,,,,,,,,,,,,,1568.8015733000357,None,,,,,,,,,,,,,,,,,,community,aloud,yellow,136,47,63,1564.8791563000996,None,1564.8791563000996,None,6,2.2403901000507176,1564.8791563000996,None,1567.1832602000795,None,1567.6901541999541,None,1567.6901541999541,None,r,1.0778087999206036,1567.6901541999541,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,137,0,137,0,,,,,,,,,,,,,,,,,,,,,,,,1574.6359063999262,None,,,,,,,,,,,,,,,,,,husband,new_silent,blue,137,158,156,1569.3250553999096,None,1569.3250553999096,None,1,3.515022899955511,1569.3250553999096,None,1572.8938345999923,None,1573.4129874000791,None,1573.4129874000791,None,n,1.1869150998536497,1573.4129874000791,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,138,0,138,0,,,,,,,,,,,,,,,,,,,,,,,,1579.7080651998986,None,,,,,,,,,,,,,,,,,,order,sing,red,138,14,207,1575.1562642999925,None,1575.1562642999925,None,6,2.379610399948433,1575.1562642999925,None,1577.5796385998838,None,1578.0972486999817,None,1578.0972486999817,None,r,1.5751052999403328,1578.0972486999817,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,139,0,139,0,,,,,,,,,,,,,,,,,,,,,,,,1584.4102551001124,None,,,,,,,,,,,,,,,,,,mankind,silent,blue,139,78,178,1580.2333957999945,None,1580.2333957999945,None,6,3.0304590999148786,1580.2333957999945,None,1583.3131971000694,None,1583.8434935999103,None,1583.8434935999103,None,r,0.5482464998494834,1583.8434935999103,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
,,,,140,0,140,0,,,,,,,,,,,,,,,,,,,,,,,,1588.0194272000808,None,,,,,,,,,,,,,,,,,,territory,aloud,yellow,140,56,324,1584.9443286999594,None,1584.9443286999594,None,6,2.10359329986386,1584.9443286999594,None,1587.0979245998897,None,1587.6115506000351,None,1587.6115506000351,None,r,0.3805697998031974,1587.6115506000351,None,,,Color_53,001,2022_May_03_1737,ProdSingRedo,3.2.3,60.060024011551164,
