StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,keyStudy.rt,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.3799181999639,None,citizen,silent,blue,72,50,1021.3752872999758,None,None,1021.3752872999758,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.8967122000176,None,oxygen,sing,red,20,209,1023.8951206000056,None,None,1023.8951206000056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.4136069999076,None,member,aloud,yellow,38,188,1026.4026216999628,None,None,1026.4026216999628,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.9303836000618,None,country,aloud,yellow,30,73,1028.9307168999221,None,None,1028.9307168999221,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.4467549999245,None,committee,sing,red,27,62,1031.440291600069,None,None,1031.440291600069,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.947116700001,None,graduate,sing,red,28,141,1033.9463068998884,None,None,1033.9463068998884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.4474506999832,None,k,108.75729339988902,1036.4474506999832,None,,,,,,,,,,,,,,,,,,,,,,,,,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1160.2993342999835,None,,,,,,,,,,,,,,,,,,solution,aloud,white,0,32,294,1145.7448531999253,None,1145.7448531999253,None,6,9.587760199792683,1145.7448531999253,None,1155.3756798999384,None,1155.9010216000024,None,1155.9010216000024,None,f,4.367567099863663,1155.9010216000024,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,1164.531149599934,None,,,,,,,,,,,,,,,,,,report,aloud,white,1,36,259,1160.820110599976,None,1160.820110599976,None,1,1.6964113998692483,1160.820110599976,None,1162.5479431999847,None,1163.0660190000199,None,1163.0660190000199,None,n,1.4346534998621792,1163.0660190000199,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,1170.2160958000459,None,,,,,,,,,,,,,,,,,,command,new_c,white,2,177,60,1165.0600876000244,None,1165.0600876000244,None,1,3.368262899806723,1165.0600876000244,None,1168.463020300027,None,1168.9754776998889,None,1168.9754776998889,None,n,1.2050789000932127,1168.9754776998889,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,1172.9178615000565,None,,,,,,,,,,,,,,,,,,pancakes,new_b,white,3,133,210,1170.746735200053,None,1170.746735200053,None,1,1.0742993000894785,1170.746735200053,None,1171.8668279000558,None,1172.3887161000166,None,1172.3887161000166,None,n,0.4959981001447886,1172.3887161000166,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,1178.5656023998745,None,,,,,,,,,,,,,,,,,,industry,aloud,white,4,53,161,1173.4471348999068,None,1173.4471348999068,None,6,2.725548200076446,1173.4471348999068,None,1176.2147131999955,None,1176.7395532999653,None,1176.7395532999653,None,r,1.8012194000184536,1176.7395532999653,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,1186.3328344998881,None,,,,,,,,,,,,,,,,,,community,aloud,white,5,56,63,1179.0936898000073,None,1179.0936898000073,None,5,2.5188590998295695,1179.0936898000073,None,1181.668723499868,None,1182.1853169999085,None,1182.1853169999085,None,f,4.115294300019741,1182.1853169999085,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,1192.9034631999675,None,,,,,,,,,,,,,,,,,,threat,new_a,white,6,96,329,1186.8610167999286,None,1186.8610167999286,None,1,3.6477254999335855,1186.8610167999286,None,1190.538396799937,None,1191.0582439000718,None,1191.0582439000718,None,n,1.8023934999946505,1191.0582439000718,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,1198.467570599867,None,,,,,,,,,,,,,,,,,,scene,silent,white,7,62,273,1193.4103017000016,None,1193.4103017000016,None,5,3.298430100083351,1193.4103017000016,None,1196.7398307998665,None,1197.2496760999784,None,1197.2496760999784,None,n,1.186960999853909,1197.2496760999784,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,1201.3529109000228,None,,,,,,,,,,,,,,,,,,route,sing,white,8,1,267,1198.9926803999115,None,1198.9926803999115,None,1,1.4199660997837782,1198.9926803999115,None,1200.4606107000727,None,1200.9850381000433,None,1200.9850381000433,None,n,0.3315079999156296,1200.9850381000433,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,1206.4678708999418,None,,,,,,,,,,,,,,,,,,property,aloud,white,9,40,242,1201.8758133000229,None,1201.8758133000229,None,6,2.969058800023049,1201.8758133000229,None,1204.8968926998787,None,1205.4200253000017,None,1205.4200253000017,None,f,1.0085432999767363,1205.4200253000017,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,1209.583569600014,None,,,,,,,,,,,,,,,,,,youth,new_a,white,10,116,359,1206.9970775998663,None,1206.9970775998663,None,1,1.5995520998258144,1206.9970775998663,None,1208.6464406999294,None,1209.1719982998911,None,1209.1719982998911,None,n,0.3767578999977559,1209.1719982998911,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,1213.0170757998712,None,,,,,,,,,,,,,,,,,,danger,aloud,white,11,58,85,1210.1142837998923,None,1210.1142837998923,None,2,1.9381180999334902,1210.1142837998923,None,1212.0952707000542,None,1212.6215866000857,None,1212.6215866000857,None,n,0.3589983000420034,1212.6215866000857,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,1216.1183062999044,None,,,,,,,,,,,,,,,,,,platform,new_a,white,12,119,224,1213.550898599904,None,1213.550898599904,None,2,1.6937788999639452,1213.550898599904,None,1215.3034504000098,None,1215.823950999882,None,1215.823950999882,None,n,0.26074870000593364,1215.823950999882,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,1221.2185438000597,None,,,,,,,,,,,,,,,,,,foundation,sing,white,13,9,132,1216.6502711998764,None,1216.6502711998764,None,6,2.2663690000772476,1216.6502711998764,None,1218.9677305999212,None,1219.4900261999574,None,1219.4900261999574,None,r,1.6984848999418318,1219.4900261999574,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,1226.0439370998647,None,,,,,,,,,,,,,,,,,,citizen,silent,white,14,72,50,1221.7465544000734,None,1221.7465544000734,None,3,2.1857589001301676,1221.7465544000734,None,1223.9608301999979,None,1224.4734634000342,None,1224.4734634000342,None,n,1.5230922000482678,1224.4734634000342,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,1230.5027727000415,None,,,,,,,,,,,,,,,,,,weight,sing,white,15,29,353,1226.5580048998818,None,1226.5580048998818,None,5,2.326522800140083,1226.5580048998818,None,1228.9370387999807,None,1229.4551629999187,None,1229.4551629999187,None,f,1.0215117998886853,1229.4551629999187,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,1233.8031303999014,None,,,,,,,,,,,,,,,,,,personnel,new_b,white,16,139,219,1231.0246375999413,None,1231.0246375999413,None,1,1.7079217999707907,1231.0246375999413,None,1232.7812455000822,None,1233.3013603000436,None,1233.3013603000436,None,n,0.46329589979723096,1233.3013603000436,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,1237.8199660000391,None,,,,,,,,,,,,,,,,,,production,new_a,white,17,112,240,1234.3299869999755,None,1234.3299869999755,None,6,1.7955201999284327,1234.3299869999755,None,1236.1627567000687,None,1236.693589600036,None,1236.693589600036,None,r,1.0948614999651909,1236.693589600036,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,1240.3691628999077,None,,,,,,,,,,,,,,,,,,rough,new_b,white,18,143,266,1238.3437168998644,None,1238.3437168998644,None,1,0.9409024000633508,1238.3437168998644,None,1239.3328688000329,None,1239.8549991999753,None,1239.8549991999753,None,n,0.4776195001322776,1239.8549991999753,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,1243.3034326999914,None,,,,,,,,,,,,,,,,,,touch,new_a,white,19,101,332,1240.8933796000201,None,1240.8933796000201,None,1,1.4315665001049638,1240.8933796000201,None,1242.3708607999142,None,1242.8897883999161,None,1242.8897883999161,None,n,0.3869113998953253,1242.8897883999161,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,1247.607678399887,None,,,,,,,,,,,,,,,,,,problem,new_a,white,20,113,238,1243.8292549999896,None,1243.8292549999896,None,4,2.0233065001666546,1243.8292549999896,None,1245.8882635000627,None,1246.4108742000535,None,1246.4108742000535,None,f,1.161727299913764,1246.4108742000535,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,1250.4542857999913,None,,,,,,,,,,,,,,,,,,appearance,silent,white,21,71,10,1248.1325548000168,None,1248.1325548000168,None,1,1.4320119000039995,1248.1325548000168,None,1249.624990399927,None,1250.1513727998827,None,1250.1513727998827,None,n,0.2773456999566406,1250.1513727998827,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,1253.7118239998817,None,,,,,,,,,,,,,,,,,,order,sing,white,22,0,207,1250.973807600094,None,1250.973807600094,None,4,1.8787205999251455,1250.973807600094,None,1252.901195900049,None,1253.4108126999345,None,1253.4108126999345,None,n,0.2734551001340151,1253.4108126999345,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,1258.5707954000682,None,,,,,,,,,,,,,,,,,,scale,aloud,white,23,41,272,1254.214658800047,None,1254.214658800047,None,4,1.741967299953103,1254.214658800047,None,1256.0033450999763,None,1256.5214388999157,None,1256.5214388999157,None,n,2.019168799975887,1256.5214388999157,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,1261.8713024000172,None,,,,,,,,,,,,,,,,,,childhood,new_a,white,24,108,49,1259.0955532998778,None,1259.0955532998778,None,1,1.885085399961099,1259.0955532998778,None,1261.0177732000593,None,1261.536741900025,None,1261.536741900025,None,n,0.3080134999472648,1261.536741900025,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,1264.2307374000084,None,,,,,,,,,,,,,,,,,,course,new_c,white,25,164,74,1262.3976042000577,None,1262.3976042000577,None,1,0.9749418999999762,1262.3976042000577,None,1263.420354800066,None,1263.9411116999108,None,1263.9411116999108,None,n,0.2713608001358807,1263.9411116999108,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,1268.0217571998946,None,,,,,,,,,,,,,,,,,,close,new_b,white,26,145,53,1264.7567203000654,None,1264.7567203000654,None,3,1.9358806998934597,1264.7567203000654,None,1266.7334050999489,None,1267.2518396999221,None,1267.2518396999221,None,n,0.7449799999594688,1267.2518396999221,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,1271.672360900091,None,,,,,,,,,,,,,,,,,,portion,aloud,white,27,39,228,1268.5316306999885,None,1268.5316306999885,None,5,1.7132039000280201,1268.5316306999885,None,1270.2858831000049,None,1270.803251999896,None,1270.803251999896,None,f,0.8332460999954492,1270.803251999896,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,1274.3059086999856,None,,,,,,,,,,,,,,,,,,stand,new_c,white,28,174,302,1272.1961383000016,None,1272.1961383000016,None,2,1.2884539000224322,1272.1961383000016,None,1273.5337227999698,None,1274.0582681999076,None,1274.0582681999076,None,n,0.21038689999841154,1274.0582681999076,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,1280.1890946000349,None,,,,,,,,,,,,,,,,,,guest,new_c,white,29,155,146,1274.8312667000573,None,1274.8312667000573,None,3,1.8933337000198662,1274.8312667000573,None,1276.7693254998885,None,1277.289551399881,None,1277.289551399881,None,n,2.867096000118181,1277.289551399881,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,1284.2128208999056,None,,,,,,,,,,,,,,,,,,expansion,sing,white,30,12,123,1280.7171638999134,None,1280.7171638999134,None,6,1.9034336998593062,1280.7171638999134,None,1282.6644107000902,None,1283.180907699978,None,1283.180907699978,None,f,1.0153695000335574,1283.180907699978,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,1287.9241390000097,None,,,,,,,,,,,,,,,,,,society,new_a,white,31,93,293,1284.7322033999953,None,1284.7322033999953,None,6,1.6804552001412958,1284.7322033999953,None,1286.4524002999533,None,1286.976027699886,None,1286.976027699886,None,f,0.916707499884069,1286.976027699886,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,1292.98974479991,None,,,,,,,,,,,,,,,,,,quiet,new_c,white,32,168,249,1288.4522124999203,None,1288.4522124999203,None,2,2.128450799966231,1288.4522124999203,None,1290.6214475000743,None,1291.1412607000675,None,1291.1412607000675,None,n,1.8233727000188082,1291.1412607000675,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,1296.8070241999812,None,,,,,,,,,,,,,,,,,,short,new_c,white,33,170,285,1293.5115135000087,None,1293.5115135000087,None,3,1.7729154999833554,1293.5115135000087,None,1295.3313674998935,None,1295.8329056999646,None,1295.8329056999646,None,n,0.94778270018287,1295.8329056999646,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,1301.056390499929,None,,,,,,,,,,,,,,,,,,center,silent,white,34,68,44,1297.3303014999256,None,1297.3303014999256,None,3,2.8102744000498205,1297.3303014999256,None,1300.184448899934,None,1300.7074631999712,None,1300.7074631999712,None,n,0.31309449998661876,1300.7074631999712,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,1304.1074156998657,None,,,,,,,,,,,,,,,,,,mayor,silent,white,35,67,183,1301.583481400041,None,1301.583481400041,None,1,1.5730566999409348,1301.583481400041,None,1303.2062426998746,None,1303.7304783998989,None,1303.7304783998989,None,n,0.34620380005799234,1303.7304783998989,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,1306.873750800034,None,,,,,,,,,,,,,,,,,,escape,new_a,white,36,115,118,1304.6424557999708,None,1304.6424557999708,None,2,1.410226799780503,1304.6424557999708,None,1306.1055574000347,None,1306.624246600084,None,1306.624246600084,None,n,0.21243189997039735,1306.624246600084,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,1311.5588364999276,None,,,,,,,,,,,,,,,,,,general,new_b,white,37,120,135,1307.4018802999053,None,1307.4018802999053,None,4,1.5067806001752615,1307.4018802999053,None,1308.9665494998917,None,1309.4757661998738,None,1309.4757661998738,None,f,2.0488581999670714,1309.4757661998738,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,1315.6930370999034,None,,,,,,,,,,,,,,,,,,finance,new_a,white,38,117,129,1312.0833117000293,None,1312.0833117000293,None,6,2.0811318000778556,1312.0833117000293,None,1314.1901002000086,None,1314.7222976998892,None,1314.7222976998892,None,f,0.9385240999981761,1314.7222976998892,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,1319.5919810000341,None,,,,,,,,,,,,,,,,,,science,aloud,white,39,55,275,1316.2197161000222,None,1316.2197161000222,None,4,2.353116299957037,1316.2197161000222,None,1318.6191849999595,None,1319.132081599906,None,1319.132081599906,None,n,0.4327388999518007,1319.132081599906,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,1326.084877599962,None,,,,,,,,,,,,,,,,,,material,aloud,white,40,35,182,1320.1205327999778,None,1320.1205327999778,None,6,1.6362461000680923,1320.1205327999778,None,1321.8060031998903,None,1322.3319151999895,None,1322.3319151999895,None,r,3.72074000001885,1322.3319151999895,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,1329.4916167000774,None,,,,,,,,,,,,,,,,,,impact,new_c,white,41,163,157,1326.6176718000788,None,1326.6176718000788,None,3,1.5472395999822766,1326.6176718000788,None,1328.2044458999299,None,1328.7299643999431,None,1328.7299643999431,None,n,0.7227420001290739,1328.7299643999431,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,1333.7273142000195,None,,,,,,,,,,,,,,,,,,research,new_a,white,42,102,261,1330.0189543999732,None,1330.0189543999732,None,6,2.3936948000919074,1330.0189543999732,None,1332.4553948999383,None,1332.9819046999328,None,1332.9819046999328,None,f,0.7105578000191599,1332.9819046999328,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,1337.52634579991,None,,,,,,,,,,,,,,,,,,corner,new_c,white,43,178,69,1334.2486362000927,None,1334.2486362000927,None,1,1.507945700082928,1334.2486362000927,None,1335.803810399957,None,1336.324170799926,None,1336.324170799926,None,n,1.1683225000742823,1336.324170799926,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,1341.310657700058,None,,,,,,,,,,,,,,,,,,dispute,new_c,white,44,160,99,1338.0527053000405,None,1338.0527053000405,None,1,2.415656300028786,1338.0527053000405,None,1340.4955529998988,None,1341.0117599000223,None,1341.0117599000223,None,n,0.26492190011776984,1341.0117599000223,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,1344.6181373998988,None,,,,,,,,,,,,,,,,,,sound,new_a,white,45,107,295,1341.8355058000889,None,1341.8355058000889,None,5,1.8326555998064578,1341.8355058000889,None,1343.6895208000205,None,1344.1999746998772,None,1344.1999746998772,None,f,0.3805547999218106,1344.1999746998772,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,1349.7603539999109,None,,,,,,,,,,,,,,,,,,color,new_b,white,46,132,56,1345.1369914000388,None,1345.1369914000388,None,2,2.7395477001555264,1345.1369914000388,None,1347.9287376999855,None,1348.4435356999747,None,1348.4435356999747,None,f,1.289393600076437,1348.4435356999747,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,1354.413873200072,None,,,,,,,,,,,,,,,,,,revolution,silent,white,47,64,264,1350.3014823999256,None,1350.3014823999256,None,6,2.647388700162992,1350.3014823999256,None,1352.995686699869,None,1353.5151621999685,None,1353.5151621999685,None,f,0.8574544999282807,1353.5151621999685,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,1360.244632099988,None,,,,,,,,,,,,,,,,,,notice,sing,white,48,10,201,1354.9353753000032,None,1354.9353753000032,None,5,3.909146700054407,1354.9353753000032,None,1358.8848891998641,None,1359.3988318999764,None,1359.3988318999764,None,f,0.8137263001408428,1359.3988318999764,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,1363.9284129999578,None,,,,,,,,,,,,,,,,,,block,new_b,white,49,138,25,1360.7694037000183,None,1360.7694037000183,None,1,2.3390518000815064,1360.7694037000183,None,1363.159484700067,None,1363.6800937000662,None,1363.6800937000662,None,n,0.22122630011290312,1363.6800937000662,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,1367.46276949998,None,,,,,,,,,,,,,,,,,,speech,silent,white,50,85,298,1364.4496430999134,None,1364.4496430999134,None,6,1.6512273999396712,1364.4496430999134,None,1366.1399244999047,None,1366.6585408998653,None,1366.6585408998653,None,f,0.7701749999541789,1366.6585408998653,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,1371.1961091998965,None,,,,,,,,,,,,,,,,,,theme,silent,white,51,78,326,1367.9836126000155,None,1367.9836126000155,None,5,2.188868199940771,1367.9836126000155,None,1370.2246709999163,None,1370.7420238999184,None,1370.7420238999184,None,f,0.42272210004739463,1370.7420238999184,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,1374.5712902999949,None,,,,,,,,,,,,,,,,,,suspect,silent,white,52,82,318,1371.724320099922,None,1371.724320099922,None,3,1.719840999925509,1371.724320099922,None,1373.4762629999314,None,1373.985248300014,None,1373.985248300014,None,n,0.5550609000492841,1373.985248300014,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,1377.3791956000496,None,,,,,,,,,,,,,,,,,,symbol,new_c,white,53,167,321,1375.0890691999812,None,1375.0890691999812,None,1,1.4036145999561995,1375.0890691999812,None,1376.5480146000627,None,1377.0646067000926,None,1377.0646067000926,None,n,0.2841050000861287,1377.0646067000926,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,1383.5596620000433,None,,,,,,,,,,,,,,,,,,entrance,new_b,white,54,136,115,1377.9028529000934,None,1377.9028529000934,None,4,4.173669500043616,1377.9028529000934,None,1382.1276223999448,None,1382.6498265999835,None,1382.6498265999835,None,f,0.882382299983874,1382.6498265999835,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
,,,,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,1388.4956417998765,None,,,,,,,,,,,,,,,,,,music,aloud,white,55,45,196,1384.0854785998818,None,1384.0854785998818,None,6,2.255044899880886,1384.0854785998818,None,1386.3930408000015,None,1386.916546399938,None,1386.916546399938,None,f,1.5440956999082118,1386.916546399938,None,,,NC_56,001,2022_May_05_1249,ProdSingRedo,3.2.3,59.98318069978884,
