StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,,,,,31.3595707,None,n,3.914839,31.3595707,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
,,,,,,,,,,,,,,NeutralTest,"['red', 'yellow', 'blue']",red,yellow,blue,35.3247814,None,space,1153.90277,35.3247814,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,35.3247814,None,35.3247814,None,35.3247814,None,1191.78178,None,quiet,sing,red,1,249,1189.778825,None,None,1189.778825,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1194.299288,None,evidence,aloud,yellow,38,120,1192.298001,None,None,1192.298001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196.815907,None,threat,sing,red,9,329,1194.812236,None,None,1194.812236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.332915,None,article,silent,blue,65,11,1197.329272,None,None,1197.329272,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.849572,None,bicycle,aloud,yellow,58,21,1199.858445,None,None,1199.858445,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204.366043,None,background,sing,red,17,16,1202.37561,None,None,1202.37561,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206.882432,None,primary,silent,blue,67,234,1204.88,None,None,1204.88,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209.39957,None,attack,silent,blue,69,13,1207.402065,None,None,1207.402065,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.917053,None,damage,aloud,yellow,51,83,1209.913312,None,None,1209.913312,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.433091,None,production,sing,red,8,240,1212.431341,None,None,1212.431341,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216.950679,None,territory,silent,blue,68,324,1214.949091,None,None,1214.949091,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.467628,None,brief,aloud,yellow,39,28,1217.457241,None,None,1217.457241,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.984264,None,owner,silent,blue,62,208,1219.980908,None,None,1219.980908,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224.501468,None,graduate,silent,blue,85,141,1222.500994,None,None,1222.500994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227.017943,None,population,aloud,yellow,55,227,1225.018011,None,None,1225.018011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.533994,None,appeal,sing,red,3,9,1227.53638,None,None,1227.53638,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.051739,None,voice,silent,blue,73,348,1230.044747,None,None,1230.044747,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.568178,None,discussion,aloud,yellow,57,96,1232.554444,None,None,1232.554444,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237.085266,None,solution,sing,red,14,294,1235.079656,None,None,1235.079656,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239.602201,None,strain,aloud,yellow,37,308,1237.600996,None,None,1237.600996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.118208,None,resistance,silent,blue,81,262,1240.116645,None,None,1240.116645,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244.635273,None,bright,silent,blue,83,29,1242.624877,None,None,1242.624877,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247.152577,None,thick,silent,blue,88,327,1245.148751,None,None,1245.148751,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.669084,None,generation,silent,blue,70,136,1247.671044,None,None,1247.671044,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.185516,None,crime,sing,red,10,78,1250.178571,None,None,1250.178571,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.702157,None,reach,silent,blue,66,253,1252.701863,None,None,1252.701863,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.219215,None,audience,aloud,yellow,45,14,1255.2107,None,None,1255.2107,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259.73693,None,empty,silent,blue,87,112,1257.731381,None,None,1257.731381,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262.255903,None,sound,silent,blue,63,295,1260.252133,None,None,1260.252133,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.75394,None,murder,aloud,yellow,32,195,1262.752563,None,None,1262.752563,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267.270864,None,congress,silent,blue,72,67,1265.271842,None,None,1265.271842,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269.787673,None,goose,aloud,yellow,48,138,1267.782529,None,None,1267.782529,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272.304499,None,disease,aloud,yellow,56,97,1270.301369,None,None,1270.301369,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274.820256,None,carry,silent,blue,89,43,1272.818312,None,None,1272.818312,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1277.337817,None,front,sing,red,13,134,1275.331483,None,None,1275.331483,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279.855508,None,column,sing,red,24,57,1277.854234,None,None,1277.854234,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1282.371805,None,course,silent,blue,80,74,1280.359248,None,None,1280.359248,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284.888656,None,plane,aloud,yellow,43,223,1282.884767,None,None,1282.884767,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287.405545,None,quarter,sing,red,20,246,1285.404186,None,None,1285.404186,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289.922245,None,dozen,sing,red,15,102,1287.930533,None,None,1287.930533,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1292.440232,None,staff,sing,red,25,301,1290.4338,None,None,1290.4338,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.940095,None,fellow,aloud,yellow,31,126,1292.938974,None,None,1292.938974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.456099,None,history,silent,blue,71,153,1295.455023,None,None,1295.455023,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.973177,None,employment,silent,blue,75,111,1297.958987,None,None,1297.958987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302.489452,None,weight,aloud,yellow,35,353,1300.484209,None,None,1300.484209,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.006645,None,edition,aloud,yellow,40,107,1302.999851,None,None,1302.999851,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.523447,None,grade,silent,blue,79,140,1305.521791,None,None,1305.521791,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310.040401,None,education,sing,red,18,108,1308.041739,None,None,1308.041739,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.55723,None,instrument,sing,red,23,163,1310.554678,None,None,1310.554678,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.072903,None,scene,silent,blue,74,273,1313.067902,None,None,1313.067902,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317.590325,None,commercial,sing,red,11,61,1315.583382,None,None,1315.583382,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320.106992,None,detective,aloud,yellow,36,92,1318.121036,None,None,1318.121036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.623153,None,region,silent,blue,86,256,1320.612292,None,None,1320.612292,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.125315,None,guide,aloud,yellow,46,147,1323.123186,None,None,1323.123186,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327.641486,None,capital,sing,red,26,40,1325.643076,None,None,1325.643076,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330.158446,None,estate,sing,red,12,119,1328.156592,None,None,1328.156592,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1332.67529,None,executive,aloud,yellow,52,122,1330.676611,None,None,1330.676611,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1335.192023,None,afternoon,aloud,yellow,49,3,1333.197935,None,None,1333.197935,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1337.70914,None,institute,aloud,yellow,44,162,1335.705229,None,None,1335.705229,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340.225752,None,agreement,aloud,yellow,33,5,1338.222364,None,None,1338.222364,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342.742094,None,series,silent,blue,61,279,1340.726859,None,None,1340.726859,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345.259359,None,account,silent,blue,76,1,1343.259501,None,None,1343.259501,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.776262,None,trash,aloud,yellow,42,337,1345.774961,None,None,1345.774961,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.29302,None,election,aloud,yellow,59,109,1348.287883,None,None,1348.287883,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352.808779,None,minor,sing,red,29,191,1350.805038,None,None,1350.805038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1355.326818,None,novel,sing,red,7,202,1353.311104,None,None,1353.311104,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357.843693,None,nature,sing,red,27,200,1355.844711,None,None,1355.844711,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360.36048,None,medicine,sing,red,0,186,1358.344845,None,None,1358.344845,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1362.877416,None,personnel,sing,red,22,219,1360.869439,None,None,1360.869439,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.394193,None,level,sing,red,5,170,1363.392942,None,None,1363.392942,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367.910899,None,vision,aloud,yellow,34,347,1365.907595,None,None,1365.907595,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370.427977,None,mayor,sing,red,28,183,1368.429203,None,None,1368.429203,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372.944645,None,colonel,aloud,yellow,30,55,1370.937606,None,None,1370.937606,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375.460633,None,engineer,silent,blue,60,114,1373.458825,None,None,1373.458825,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377.978344,None,answer,sing,red,2,8,1375.979979,None,None,1375.979979,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.495177,None,rough,sing,red,4,266,1378.492658,None,None,1378.492658,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383.010857,None,working,silent,blue,84,357,1380.99615,None,None,1380.99615,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385.512241,None,design,sing,red,21,91,1383.512778,None,None,1383.512778,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388.028967,None,skill,silent,blue,78,289,1386.030288,None,None,1386.030288,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390.545884,None,country,aloud,yellow,53,73,1388.546382,None,None,1388.546382,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.061935,None,platform,silent,blue,82,224,1391.062714,None,None,1391.062714,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395.57945,None,profession,aloud,yellow,50,241,1393.573755,None,None,1393.573755,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.096326,None,raise,sing,red,19,250,1396.085143,None,None,1396.085143,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.613241,None,subject,aloud,yellow,41,312,1398.61442,None,None,1398.61442,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403.129556,None,leader,aloud,yellow,47,168,1401.127564,None,None,1401.127564,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405.646775,None,defeat,silent,blue,64,88,1403.646681,None,None,1403.646681,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408.165394,None,impact,silent,blue,77,157,1406.161303,None,None,1406.161303,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.680438,None,patient,sing,red,16,213,1408.676677,None,None,1408.676677,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413.196067,None,substance,aloud,yellow,54,313,1411.208748,None,None,1411.208748,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC14b,1,2021_Nov_11_1113,ProdSingRedo,3.2.3,59.72263601
