StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,stim_colors,color_sing,color_aloud,color_silent,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,textBlank500.started,textBlank500.stopped,study_word,study_type,study_color,study_num,study_word_num,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,testWord,testType,testColor,testN,test_num,test_word_num,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,1482.0405904999934,None,,,,,,,,,,,,,,,,,search,new_sing,red,78,93,276,1478.394112000009,None,1478.394112000009,None,2,1.9232708998024464,1478.394112000009,None,1480.350050699897,None,1480.870847699931,None,1480.870847699931,None,n,1.143067899858579,1480.870847699931,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
,,,,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,1488.7941521999892,None,,,,,,,,,,,,,,,,,blind,silent,yellow,79,61,24,1482.5639627999626,None,1482.5639627999626,None,4,4.07384750014171,1482.5639627999626,None,1486.6865870999172,None,1487.1955085999798,None,1487.1955085999798,None,f,1.5623257998377085,1487.1955085999798,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
,,,,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,1492.1069998999592,None,,,,,,,,,,,,,,,,,people,sing,red,80,24,216,1489.3211199999787,None,1489.3211199999787,None,6,1.6847216000314802,1489.3211199999787,None,1491.0399641999975,None,1491.5473488999996,None,1491.5473488999996,None,r,0.5300179000478238,1491.5473488999996,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
,,,,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,1497.2872132998891,None,,,,,,,,,,,,,,,,,vision,sing,red,81,29,347,1492.6237095999531,None,1492.6237095999531,None,6,3.478200800018385,1492.6237095999531,None,1496.148081699852,None,1496.6710115000606,None,1496.6710115000606,None,r,0.582785899983719,1496.6710115000606,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
,,,,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,1500.4742624000646,None,,,,,,,,,,,,,,,,,power,aloud,blue,82,49,230,1497.815635100007,None,1497.815635100007,None,4,1.5501608999911696,1497.815635100007,None,1499.4032455999404,None,1499.9240822999272,None,1499.9240822999272,None,f,0.521841499954462,1499.9240822999272,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
,,,,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,1505.8466064999811,None,,,,,,,,,,,,,,,,,exchange,sing,red,83,19,121,1501.0012028999627,None,1501.0012028999627,None,2,3.100526300026104,1501.0012028999627,None,1504.1450906998944,None,1504.6621093000285,None,1504.6621093000285,None,n,1.1516623999923468,1504.6621093000285,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
,,,,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,1511.2185187998693,None,,,,,,,,,,,,,,,,,native,new_silent,yellow,84,168,199,1506.373626400018,None,1506.373626400018,None,3,3.2161451999563724,1506.373626400018,None,1509.6408354998566,None,1510.1548440998886,None,1510.1548440998886,None,f,1.0268709999509156,1510.1548440998886,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
,,,,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,1514.3799767999444,None,,,,,,,,,,,,,,,,,burden,aloud,blue,85,53,36,1511.7442248999141,None,1511.7442248999141,None,6,1.6616551999468356,1511.7442248999141,None,1513.4506045000162,None,1513.9723638000432,None,1513.9723638000432,None,r,0.37716170004568994,1513.9723638000432,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
,,,,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,1517.6232735000085,None,,,,,,,,,,,,,,,,,quarter,sing,red,86,27,246,1514.9009554998484,None,1514.9009554998484,None,6,1.7210348998196423,1514.9009554998484,None,1516.6744192999322,None,1517.193206399912,None,1517.193206399912,None,r,0.39649770013056695,1517.193206399912,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
,,,,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,1524.764497899916,None,,,,,,,,,,,,,,,,,force,new_aloud,blue,87,132,131,1518.155101499986,None,1518.155101499986,None,3,3.570265700109303,1518.155101499986,None,1521.7695903999265,None,1522.2703354998957,None,1522.2703354998957,None,f,2.4554861998185515,1522.2703354998957,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
,,,,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,1527.7997214000206,None,,,,,,,,,,,,,,,,,equipment,sing,red,88,0,116,1525.2935832999647,None,1525.2935832999647,None,6,1.5682859001681209,1525.2935832999647,None,1526.9183014999144,None,1527.4404402000364,None,1527.4404402000364,None,r,0.3253635000437498,1527.4404402000364,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
,,,,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,1531.6553509999067,None,,,,,,,,,,,,,,,,,object,new_silent,yellow,89,156,204,1528.3298724999186,None,1528.3298724999186,None,1,1.995866300072521,1528.3298724999186,None,1530.3686963999644,None,1530.8874051000457,None,1530.8874051000457,None,n,0.7343244000803679,1530.8874051000457,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
,,,,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,1536.3921063998714,None,,,,,,,,,,,,,,,,,appeal,sing,red,90,12,9,1532.1823658000212,None,1532.1823658000212,None,4,2.902951799798757,1532.1823658000212,None,1535.133077699924,None,1535.6335863999557,None,1535.6335863999557,None,f,0.7323495999444276,1535.6335863999557,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
,,,,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,1539.797950499924,None,,,,,,,,,,,,,,,,,tragedy,aloud,blue,91,44,335,1536.9015760999173,None,1536.9015760999173,None,6,1.7359742999542505,1536.9015760999173,None,1538.6618961999193,None,1539.1816251999699,None,1539.1816251999699,None,r,0.5843664999119937,1539.1816251999699,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
,,,,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,1548.287607499864,None,,,,,,,,,,,,,,,,,break,new_sing,red,92,90,26,1540.3255251999944,None,1540.3255251999944,None,3,3.848556200042367,1540.3255251999944,None,1544.2233130999375,None,1544.728854799876,None,1544.728854799876,None,n,3.5329132999759167,1544.728854799876,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
,,,,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,1555.9621766998898,None,,,,,,,,,,,,,,,,,order,new_aloud,blue,93,140,207,1548.8117368000094,None,1548.8117368000094,None,4,5.001941099995747,1548.8117368000094,None,1553.8527239998803,None,1554.3595846998505,None,1554.3595846998505,None,n,1.566332999849692,1554.3595846998505,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
,,,,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,1563.0343229998834,None,,,,,,,,,,,,,,,,,notice,sing,red,94,10,201,1556.485576499952,None,1556.485576499952,None,5,5.45636189985089,1556.485576499952,None,1561.979264399968,None,1562.498462999938,None,1562.498462999938,None,f,0.507311400026083,1562.498462999938,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
,,,,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,1568.8267767999787,None,,,,,,,,,,,,,,,,,fashion,silent,yellow,95,75,125,1563.558798899874,None,1563.558798899874,None,1,3.1989733001682907,1563.558798899874,None,1566.8065150999464,None,1567.3256840000395,None,1567.3256840000395,None,n,1.472154299961403,1567.3256840000395,None,,,"C,49",001,2022_May_02_1404,ProdSingRedo,3.2.3,60.04509394329193,
