StudyTrials.thisRepN,StudyTrials.thisTrialN,StudyTrials.thisN,StudyTrials.thisIndex,TestTrials.thisRepN,TestTrials.thisTrialN,TestTrials.thisN,TestTrials.thisIndex,keyWelcome.keys,keyWelcome.rt,keyReady.keys,keyReady.rt,studyPic,studyWord,studyType,studyN,studyOrder,kPress2.keys,kPress2.rt,testWord,testType,testN,testOrder,keyConf.keys,keyConf.rt,keyRKN.keys,keyRKN.rt,date,frameRate,expName,session,participant,
,,,,59,0,59,0,,,,,,,,,,,,society,D_new,59,293,3,3.6498423,f,0.7709739,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,60,0,60,0,,,,,,,,,,,,republic,D_new,60,260,1,2.9738714,n,0.9220492,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,61,0,61,0,,,,,,,,,,,,passage,B_aloud,61,212,5,2.5883129,f,0.47843,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,62,0,62,0,,,,,,,,,,,,bitter,C_sing,62,23,6,2.1755089,r,0.539396,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,63,0,63,0,,,,,,,,,,,,patient,A_silent,63,213,6,1.5988937,r,0.3811389,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,64,0,64,0,,,,,,,,,,,,match,D_new,64,181,3,5.5301465,f,0.3467737,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,65,0,65,0,,,,,,,,,,,,scale,C_sing,65,272,6,2.2646323,r,1.1306546,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,66,0,66,0,,,,,,,,,,,,benefit,D_new,66,20,3,4.7388496,f,0.3146067,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,67,0,67,0,,,,,,,,,,,,captain,D_new,67,41,1,2.1704561,n,0.3982524,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,68,0,68,0,,,,,,,,,,,,concern,B_aloud,68,65,3,3.0753364,f,5.5924288,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,69,0,69,0,,,,,,,,,,,,division,D_new,69,101,1,2.1734264,n,0.4240801,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,70,0,70,0,,,,,,,,,,,,election,D_new,70,109,6,2.3118981,r,1.4056204,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,71,0,71,0,,,,,,,,,,,,strength,D_new,71,310,6,1.6348316,r,0.9241394,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,72,0,72,0,,,,,,,,,,,,force,D_new,72,131,3,2.2790543,f,0.3667428,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,73,0,73,0,,,,,,,,,,,,primary,D_new,73,234,2,2.9595046,f,0.3357902,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,74,0,74,0,,,,,,,,,,,,sleep,B_aloud,74,290,1,4.6346311,n,1.4948045,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,75,0,75,0,,,,,,,,,,,,conference,D_new,75,66,1,2.2860807,n,0.2212169,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,76,0,76,0,,,,,,,,,,,,write,B_aloud,76,358,2,3.6246117,f,0.1716919,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,77,0,77,0,,,,,,,,,,,,bright,A_silent,77,29,1,1.5169448,n,1.066635,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,78,0,78,0,,,,,,,,,,,,direction,B_aloud,78,94,3,2.8291014,f,0.2898228,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,79,0,79,0,,,,,,,,,,,,colonel,D_new,79,55,2,3.7568609,f,0.6195912,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,80,0,80,0,,,,,,,,,,,,mechanical,B_aloud,80,185,6,2.238253,r,0.3221782,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,81,0,81,0,,,,,,,,,,,,country,D_new,81,73,5,2.6892692,f,0.0320904999999,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,82,0,82,0,,,,,,,,,,,,victory,D_new,82,346,1,6.0578024,n,0.6766825,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,83,0,83,0,,,,,,,,,,,,route,D_new,83,267,1,2.3071904,n,0.2771617,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,84,0,84,0,,,,,,,,,,,,emergency,D_new,84,110,1,2.0116996,n,1.2074455,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,85,0,85,0,,,,,,,,,,,,threat,B_aloud,85,329,1,1.9293902,n,0.3122794,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,86,0,86,0,,,,,,,,,,,,gesture,C_sing,86,137,1,2.0285153,n,0.7888591,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,87,0,87,0,,,,,,,,,,,,impact,A_silent,87,157,1,3.7044903,n,0.0871382999999,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,88,0,88,0,,,,,,,,,,,,series,D_new,88,279,1,2.2245229,n,0.5205424,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,89,0,89,0,,,,,,,,,,,,state,D_new,89,303,3,2.4435291,f,0.461392,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,90,0,90,0,,,,,,,,,,,,master,A_silent,90,180,2,4.0339343,f,0.410209,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,91,0,91,0,,,,,,,,,,,,capital,D_new,91,40,1,3.1237346,n,0.2829645,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,92,0,92,0,,,,,,,,,,,,addition,A_silent,92,2,1,2.1209355,n,0.2995295,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,93,0,93,0,,,,,,,,,,,,message,C_sing,93,189,2,6.5585075,f,0.3025673,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,94,0,94,0,,,,,,,,,,,,bicycle,C_sing,94,21,6,1.7316731,r,0.7891272,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,95,0,95,0,,,,,,,,,,,,running,C_sing,95,268,1,1.3356414,n,0.7732472,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,96,0,96,0,,,,,,,,,,,,rough,D_new,96,266,1,1.858596,n,0.3820416,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,97,0,97,0,,,,,,,,,,,,height,A_silent,97,152,2,2.8914611,f,0.5706203,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,98,0,98,0,,,,,,,,,,,,volume,A_silent,98,349,6,2.3907367,r,0.5886609,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,99,0,99,0,,,,,,,,,,,,evidence,D_new,99,120,1,1.6800282,n,0.4678567,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,100,0,100,0,,,,,,,,,,,,author,A_silent,100,15,1,1.4901692,n,0.4384827,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,101,0,101,0,,,,,,,,,,,,story,A_silent,101,306,3,2.6211943,f,0.5628225,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,102,0,102,0,,,,,,,,,,,,report,C_sing,102,259,3,2.3770107,f,0.5947603,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,103,0,103,0,,,,,,,,,,,,broke,D_new,103,32,1,1.8572147,n,1.0925305,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,104,0,104,0,,,,,,,,,,,,color,B_aloud,104,56,6,2.6814367,r,0.3802403,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,105,0,105,0,,,,,,,,,,,,position,A_silent,105,229,4,4.6845427,f,0.4410364,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,106,0,106,0,,,,,,,,,,,,birth,B_aloud,106,22,3,3.8363994,f,0.361886,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,107,0,107,0,,,,,,,,,,,,stand,D_new,107,302,1,2.2999087,n,1.0952096,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,108,0,108,0,,,,,,,,,,,,shear,D_new,108,283,1,1.5878959,n,0.5282367,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,109,0,109,0,,,,,,,,,,,,staff,D_new,109,301,1,1.8767826,n,0.5746908,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,110,0,110,0,,,,,,,,,,,,answer,D_new,110,8,2,3.6320227,f,0.4586627,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,111,0,111,0,,,,,,,,,,,,space,D_new,111,297,2,2.0562504,f,0.3944419,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,112,0,112,0,,,,,,,,,,,,drink,C_sing,112,105,5,1.8729523,f,0.5115838,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,113,0,113,0,,,,,,,,,,,,treatment,B_aloud,113,339,6,2.3568699,r,0.5054203,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,114,0,114,0,,,,,,,,,,,,finance,D_new,114,129,2,3.3036098,f,0.7436786,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,115,0,115,0,,,,,,,,,,,,burden,A_silent,115,36,1,2.1399118,n,0.9768149,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,116,0,116,0,,,,,,,,,,,,carry,B_aloud,116,43,1,1.72763,n,0.6385314,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,117,0,117,0,,,,,,,,,,,,population,D_new,117,227,6,2.8857306,r,0.2197911,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,118,0,118,0,,,,,,,,,,,,drove,A_silent,118,106,1,4.2262127,n,0.4592129,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,119,0,119,0,,,,,,,,,,,,oxygen,D_new,119,209,1,1.4241031,n,0.9797781,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,120,0,120,0,,,,,,,,,,,,growth,B_aloud,120,144,6,2.1150579,r,0.3015505,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,121,0,121,0,,,,,,,,,,,,present,D_new,121,231,4,2.7921654,f,0.6919984,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,122,0,122,0,,,,,,,,,,,,hunger,D_new,122,155,1,2.3284813,n,0.3772132,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,123,0,123,0,,,,,,,,,,,,medicine,C_sing,123,186,6,1.7790215,r,0.4103787,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,124,0,124,0,,,,,,,,,,,,congress,D_new,124,67,6,3.6212467,r,0.0885404000001,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,125,0,125,0,,,,,,,,,,,,salary,D_new,125,271,1,1.594316,n,0.4092275,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,126,0,126,0,,,,,,,,,,,,estate,D_new,126,119,2,4.2255785,f,0.8458342,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,127,0,127,0,,,,,,,,,,,,safety,A_silent,127,270,6,2.5891299,r,0.283399,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,128,0,128,0,,,,,,,,,,,,executive,C_sing,128,122,6,1.8078177,r,1.0032693,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,129,0,129,0,,,,,,,,,,,,leader,D_new,129,168,1,2.0084013,n,0.6502066,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,130,0,130,0,,,,,,,,,,,,principal,C_sing,130,236,4,2.6584508,f,0.3834212,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,131,0,131,0,,,,,,,,,,,,community,B_aloud,131,63,4,2.7505179,f,0.4499289,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,132,0,132,0,,,,,,,,,,,,column,D_new,132,57,1,2.3406884,n,0.4621786,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,133,0,133,0,,,,,,,,,,,,worker,B_aloud,133,356,1,3.3362023,n,0.7933429,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,134,0,134,0,,,,,,,,,,,,public,A_silent,134,244,4,3.4003844,f,0.3101288,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,135,0,135,0,,,,,,,,,,,,citizen,D_new,135,50,1,1.7678411,n,0.2721057,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,136,0,136,0,,,,,,,,,,,,opening,A_silent,136,205,3,2.3886081,f,0.4520602,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,137,0,137,0,,,,,,,,,,,,surface,C_sing,137,316,6,2.9023482,r,0.2062922,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,138,0,138,0,,,,,,,,,,,,shock,C_sing,138,284,6,1.4308467,r,0.4751502,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,139,0,139,0,,,,,,,,,,,,solution,C_sing,139,294,6,2.1947841,r,0.3059698,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,140,0,140,0,,,,,,,,,,,,permit,A_silent,140,218,1,1.4711217,n,0.6256433,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,141,0,141,0,,,,,,,,,,,,front,D_new,141,134,1,1.3533288,n,0.295329,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,142,0,142,0,,,,,,,,,,,,music,A_silent,142,196,6,2.1592457,r,0.1757084,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,143,0,143,0,,,,,,,,,,,,court,D_new,143,75,1,1.4930272,n,0.3776018,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,144,0,144,0,,,,,,,,,,,,course,C_sing,144,74,1,3.9313148,n,0.199433,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,145,0,145,0,,,,,,,,,,,,budget,D_new,145,34,1,3.0453648,n,0.3217427,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,146,0,146,0,,,,,,,,,,,,background,B_aloud,146,16,4,3.0835763,f,0.515065,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,147,0,147,0,,,,,,,,,,,,danger,A_silent,147,85,3,2.9325194,f,0.9167819,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,148,0,148,0,,,,,,,,,,,,pattern,D_new,148,214,4,3.3990363,f,0.4128932,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,149,0,149,0,,,,,,,,,,,,weather,D_new,149,352,1,1.6058755,n,1.354235,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,150,0,150,0,,,,,,,,,,,,expansion,D_new,150,123,1,1.7246838,n,0.5417938,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,151,0,151,0,,,,,,,,,,,,season,D_new,151,277,1,2.3221664,n,0.3606708,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,152,0,152,0,,,,,,,,,,,,exchange,B_aloud,152,121,1,4.2294872,n,0.2877753,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,153,0,153,0,,,,,,,,,,,,trend,D_new,153,340,1,1.6054393,n,0.4948874,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,154,0,154,0,,,,,,,,,,,,alert,D_new,154,6,2,2.5385152,f,0.5472147,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,155,0,155,0,,,,,,,,,,,,reading,B_aloud,155,254,2,3.3364404,f,0.7247954,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,156,0,156,0,,,,,,,,,,,,error,A_silent,156,117,6,1.8463202,r,0.5621718,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,157,0,157,0,,,,,,,,,,,,article,D_new,157,11,1,1.792437,n,0.536305,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,158,0,158,0,,,,,,,,,,,,object,D_new,158,204,1,5.1191699,n,1.1087659,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,159,0,159,0,,,,,,,,,,,,company,A_silent,159,64,6,1.526175,r,0.3618714,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,160,0,160,0,,,,,,,,,,,,atmosphere,C_sing,160,12,2,3.2355628,f,0.738935,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,161,0,161,0,,,,,,,,,,,,management,D_new,161,177,3,3.0823659,f,0.8369095,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,162,0,162,0,,,,,,,,,,,,audience,B_aloud,162,14,5,2.8089916,f,0.3857503,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,163,0,163,0,,,,,,,,,,,,agency,B_aloud,163,4,6,1.9350836,r,0.5704687,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,164,0,164,0,,,,,,,,,,,,display,A_silent,164,98,5,2.1123733,f,0.4826388,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,165,0,165,0,,,,,,,,,,,,harmony,D_new,165,148,1,1.6159398,n,2.013813,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,166,0,166,0,,,,,,,,,,,,place,D_new,166,222,1,2.6614998,n,0.5121476,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,167,0,167,0,,,,,,,,,,,,listen,D_new,167,172,2,3.0086617,f,0.4611255,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,168,0,168,0,,,,,,,,,,,,minute,C_sing,168,192,2,2.4402566,f,0.4086181,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,169,0,169,0,,,,,,,,,,,,couch,D_new,169,70,1,2.3724934,n,0.480981,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,170,0,170,0,,,,,,,,,,,,account,D_new,170,1,2,3.5282057,f,1.0930335,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,171,0,171,0,,,,,,,,,,,,scene,D_new,171,273,3,2.5767361,f,0.7382088,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,172,0,172,0,,,,,,,,,,,,guard,B_aloud,172,145,4,2.48236,f,0.6437632,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,173,0,173,0,,,,,,,,,,,,trial,B_aloud,173,341,2,3.3431636,f,1.0953637,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,174,0,174,0,,,,,,,,,,,,balance,A_silent,174,17,5,3.3738364,f,0.2388903,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,175,0,175,0,,,,,,,,,,,,quiet,D_new,175,249,3,2.7112053,f,0.3766403,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,176,0,176,0,,,,,,,,,,,,cousin,B_aloud,176,76,1,1.9931763,n,0.7782808,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,177,0,177,0,,,,,,,,,,,,heavy,C_sing,177,151,6,2.4083188,r,0.1844113,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,178,0,178,0,,,,,,,,,,,,trail,C_sing,178,336,6,3.902152,r,0.1618396,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
,,,,179,0,179,0,,,,,,,,,,,,strain,A_silent,179,308,1,1.6083148,n,0.6813048,2019_Nov_04_0931,60.015039769,ProdFawcett_Revision2019,001,sing18,
