StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,keyStudy.rt,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,283.3148194,None,agency,9,85,sing,yellow,281.3126603,None,None,281.3126603,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,285.8339811,None,science,75,86,sing,red,283.818464,None,None,283.818464,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,288.3364043,None,dozen,39,87,sing,blue,286.3372066,None,None,286.3372066,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,290.8385674,None,surface,4,88,sing,yellow,288.8370298,None,None,288.8370298,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,293.3413992,None,cross,5,89,sing,yellow,291.3394184,None,None,291.3394184,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,295.8435583,None,prime,34,90,sing,blue,293.8419179,None,None,293.8419179,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.344727,None,k,59.335053,296.344727,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,363.911923,None,,,,,,,,,,,,,,,,,,candidate,152,1,sing,new,null,356.208745,None,356.208745,None,6,4.7989828,356.208745,None,4.7989828,361.029729,None,361.5446789,None,361.5446789,None,r,2.3430655,361.5446789,None,2.3430655,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,369.3339566,None,,,,,,,,,,,,,,,,,,front,0,2,sing,old,yellow,364.4211508,None,364.4211508,None,4,2.7385722,364.4211508,None,2.7385722,367.1843253,None,367.6992104,None,367.6992104,None,f,1.6047693,367.6992104,None,1.6047693,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,374.8060857,None,,,,,,,,,,,,,,,,,,household,141,3,sing,new,null,369.8414657,None,369.8414657,None,2,2.3903079,369.8414657,None,2.3903079,372.2548518,None,372.7601641,None,372.7601641,None,n,2.0155923,372.7601641,None,2.0155923,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,381.8798282,None,,,,,,,,,,,,,,,,,,match,81,4,sing,old,red,375.3064886,None,375.3064886,None,5,4.4293036,375.3064886,None,4.4293036,379.7628092,None,380.2800704,None,380.2800704,None,f,1.5757035,380.2800704,None,1.5757035,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,386.0338074,None,,,,,,,,,,,,,,,,,,brilliant,52,5,sing,old,blue,382.3890438,None,382.3890438,None,4,2.2747491,382.3890438,None,2.2747491,384.6840055,None,385.1833586,None,385.1833586,None,f,0.8243979,385.1833586,None,0.8243979,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,389.6374661,None,,,,,,,,,,,,,,,,,,dozen,39,6,sing,old,blue,386.5370255,None,386.5370255,None,6,2.0067613,386.5370255,None,2.0067613,388.5795007,None,389.0873057,None,389.0873057,None,r,0.528481,389.0873057,None,0.528481,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,393.6583688,None,,,,,,,,,,,,,,,,,,frank,143,7,sing,new,null,390.1495442,None,390.1495442,None,1,1.8261967,390.1495442,None,1.8261967,392.0098861,None,392.5257079,None,392.5257079,None,n,1.1140225,392.5257079,None,1.1140225,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,399.4655231,None,,,,,,,,,,,,,,,,,,fellow,38,8,sing,old,blue,394.1679199,None,394.1679199,None,6,4.3998787,394.1679199,None,4.3998787,398.5993,None,399.1193228,None,399.1193228,None,r,0.3207641,399.1193228,None,0.3207641,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,403.9018871,None,,,,,,,,,,,,,,,,,,resistance,166,9,sing,new,null,399.9656825,None,399.9656825,None,3,2.7621259,399.9656825,None,2.7621259,402.753699,None,403.2694745,None,403.2694745,None,f,0.6023265,403.2694745,None,0.6023265,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,407.4552666,None,,,,,,,,,,,,,,,,,,sweet,99,10,sing,new,null,404.4130808,None,404.4130808,None,6,2.0187267,404.4130808,None,2.0187267,406.457266,None,406.9719141,None,406.9719141,None,r,0.4598736,406.9719141,None,0.4598736,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,410.6085968,None,,,,,,,,,,,,,,,,,,passage,138,11,sing,new,null,407.9660474,None,407.9660474,None,4,1.6976587,407.9660474,None,1.6976587,409.6927462,None,410.2107041,None,410.2107041,None,f,0.3731372,410.2107041,None,0.3731372,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,413.9119011,None,,,,,,,,,,,,,,,,,,native,163,12,sing,new,null,411.113982,None,411.113982,None,6,1.6457585,411.113982,None,1.6457585,412.7786658,None,413.283214,None,413.283214,None,r,0.6045783,413.283214,None,0.6045783,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,416.5153862,None,,,,,,,,,,,,,,,,,,people,110,13,sing,new,null,414.4228016,None,414.4228016,None,6,1.0569444,414.4228016,None,1.0569444,415.5012215,None,416.0174099,None,416.0174099,None,r,0.4783852,416.0174099,None,0.4783852,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,418.8349717,None,,,,,,,,,,,,,,,,,,crowd,60,14,sing,old,red,417.0180168,None,417.0180168,None,6,0.9257101,417.0180168,None,0.9257101,417.9745662,None,418.4832585,None,418.4832585,None,r,0.3244611,418.4832585,None,0.3244611,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,421.2426732,None,,,,,,,,,,,,,,,,,,direction,179,15,sing,new,null,419.3506233,None,419.3506233,None,6,0.9371629,419.3506233,None,0.9371629,420.3197535,None,420.82543,None,420.82543,None,r,0.3905068,420.82543,None,0.3905068,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,425.0897173,None,,,,,,,,,,,,,,,,,,answer,25,16,sing,old,yellow,421.7574082,None,421.7574082,None,3,2.0825087,421.7574082,None,2.0825087,423.8613276,None,424.3751045,None,424.3751045,None,f,0.6886104,424.3751045,None,0.6886104,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,428.0925164,None,,,,,,,,,,,,,,,,,,salary,101,17,sing,new,null,425.5932697,None,425.5932697,None,4,1.6066846,425.5932697,None,1.6066846,427.2320493,None,427.7425232,None,427.7425232,None,f,0.3292833,427.7425232,None,0.3292833,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,432.4137612,None,,,,,,,,,,,,,,,,,,level,167,18,sing,new,null,428.5985132,None,428.5985132,None,5,1.809298,428.5985132,None,1.809298,430.4302827,None,430.9498271,None,430.9498271,None,n,1.4339252,430.9498271,None,1.4339252,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,437.9190448,None,,,,,,,,,,,,,,,,,,court,80,19,sing,old,red,432.916679,None,432.916679,None,6,4.0591615,432.916679,None,4.0591615,437.0060053,None,437.5211123,None,437.5211123,None,r,0.3826763,437.5211123,None,0.3826763,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,440.6077388,None,,,,,,,,,,,,,,,,,,primary,7,20,sing,old,yellow,438.4241934,None,438.4241934,None,6,1.1355504,438.4241934,None,1.1355504,439.5902226,None,440.1102264,None,440.1102264,None,r,0.4656431,440.1102264,None,0.4656431,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,443.4954813,None,,,,,,,,,,,,,,,,,,crisis,125,21,sing,new,null,441.1233332,None,441.1233332,None,6,1.2045032,441.1233332,None,1.2045032,442.3600974,None,442.8766152,None,442.8766152,None,r,0.5872496,442.8766152,None,0.5872496,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,446.4774874,None,,,,,,,,,,,,,,,,,,second,145,22,sing,new,null,444.0172001,None,444.0172001,None,4,1.5985754,444.0172001,None,1.5985754,445.6453216,None,446.1638687,None,446.1638687,None,f,0.2839821,446.1638687,None,0.2839821,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,449.1134923,None,,,,,,,,,,,,,,,,,,health,177,23,sing,new,null,446.9812518,None,446.9812518,None,3,1.1865032,446.9812518,None,1.1865032,448.1962977,None,448.696649,None,448.696649,None,n,0.3990935,448.696649,None,0.3990935,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,451.9696788,None,,,,,,,,,,,,,,,,,,exchange,19,24,sing,old,yellow,449.6243575,None,449.6243575,None,4,1.4393519,449.6243575,None,1.4393519,451.0834105,None,451.6071843,None,451.6071843,None,f,0.3445536,451.6071843,None,0.3445536,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,455.7704344,None,,,,,,,,,,,,,,,,,,personnel,23,25,sing,old,yellow,452.4837448,None,452.4837448,None,1,2.3399659,452.4837448,None,2.3399659,454.853663,None,455.3550399,None,455.3550399,None,n,0.3966937,455.3550399,None,0.3966937,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,458.3729923,None,,,,,,,,,,,,,,,,,,military,56,26,sing,old,blue,456.281063,None,456.281063,None,6,1.2547002,456.281063,None,1.2547002,457.5553199,None,458.0600567,None,458.0600567,None,r,0.291743,458.0600567,None,0.291743,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,460.5918217,None,,,,,,,,,,,,,,,,,,material,139,27,sing,new,null,458.8832066,None,458.8832066,None,6,0.8847438,458.8832066,None,0.8847438,459.7919148,None,460.2964066,None,460.2964066,None,r,0.2714326,460.2964066,None,0.2714326,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,462.5781312,None,,,,,,,,,,,,,,,,,,course,46,28,sing,old,blue,461.1035969,None,461.1035969,None,6,0.6242122,461.1035969,None,0.6242122,461.7500786,None,462.2618625,None,462.2618625,None,r,0.2979969,462.2618625,None,0.2979969,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,464.6459232,None,,,,,,,,,,,,,,,,,,childhood,97,29,sing,new,null,463.0776697,None,463.0776697,None,6,0.7781991,463.0776697,None,0.7781991,463.8815901,None,464.3958764,None,464.3958764,None,r,0.2199477,464.3958764,None,0.2199477,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,469.267164,None,,,,,,,,,,,,,,,,,,bucket,37,30,sing,old,blue,465.1465234,None,465.1465234,None,4,2.9493223,465.1465234,None,2.9493223,468.1179363,None,468.6382458,None,468.6382458,None,f,0.6096333,468.6382458,None,0.6096333,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,472.503751,None,,,,,,,,,,,,,,,,,,split,61,31,sing,old,red,469.772119,None,469.772119,None,6,1.795774,469.772119,None,1.795774,471.5924725,None,472.1035241,None,472.1035241,None,r,0.3764012,472.1035241,None,0.3764012,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,476.1908404,None,,,,,,,,,,,,,,,,,,voice,92,32,sing,new,null,473.0074037,None,473.0074037,None,4,2.3124421,473.0074037,None,2.3124421,475.3464938,None,475.8571139,None,475.8571139,None,f,0.3027075,475.8571139,None,0.3027075,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,478.6266639,None,,,,,,,,,,,,,,,,,,principal,91,33,sing,new,null,476.6990709,None,476.6990709,None,6,1.1007673,476.6990709,None,1.1007673,477.8280351,None,478.3466132,None,478.3466132,None,r,0.2612176,478.3466132,None,0.2612176,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,481.3851096,None,,,,,,,,,,,,,,,,,,murder,124,34,sing,new,null,479.1287069,None,479.1287069,None,1,1.3831791,479.1287069,None,1.3831791,480.5295574,None,481.0437594,None,481.0437594,None,n,0.3161383,481.0437594,None,0.3161383,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,483.9319132,None,,,,,,,,,,,,,,,,,,drove,95,35,sing,new,null,481.9024622,None,481.9024622,None,1,1.1533968,481.9024622,None,1.1533968,483.0831515,None,483.5998581,None,483.5998581,None,n,0.303957,483.5998581,None,0.303957,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,486.5178062,None,,,,,,,,,,,,,,,,,,goose,84,36,sing,old,red,484.4399105,None,484.4399105,None,6,1.1919496,484.4399105,None,1.1919496,485.6544749,None,486.1674465,None,486.1674465,None,r,0.3204065,486.1674465,None,0.3204065,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,488.85721,None,,,,,,,,,,,,,,,,,,swift,8,37,sing,old,yellow,487.0212705,None,487.0212705,None,6,0.9625973,487.0212705,None,0.9625973,488.0036394,None,488.5067883,None,488.5067883,None,r,0.3171221,488.5067883,None,0.3171221,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,491.0055166,None,,,,,,,,,,,,,,,,,,accident,178,38,sing,new,null,489.3765749,None,489.3765749,None,6,0.7992962,489.3765749,None,0.7992962,490.2062964,None,490.711754,None,490.711754,None,r,0.2639741,490.711754,None,0.2639741,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,493.8918513,None,,,,,,,,,,,,,,,,,,title,142,39,sing,new,null,491.5145958,None,491.5145958,None,4,1.4612685,491.5145958,None,1.4612685,492.9961556,None,493.5083271,None,493.5083271,None,f,0.3554283,493.5083271,None,0.3554283,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,496.8694676,None,,,,,,,,,,,,,,,,,,chief,18,40,sing,old,yellow,494.4016029,None,494.4016029,None,4,1.6542121,494.4016029,None,1.6542121,496.0794134,None,496.5962275,None,496.5962275,None,f,0.2437434,496.5962275,None,0.2437434,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,40,0,40,0,,,,,,,,,,,,,,,,,,,,,,501.1156257,None,,,,,,,,,,,,,,,,,,degree,2,41,sing,old,yellow,497.3804372,None,497.3804372,None,6,2.9155225,497.3804372,None,2.9155225,500.3151673,None,500.8154686,None,500.8154686,None,r,0.2723345,500.8154686,None,0.2723345,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,41,0,41,0,,,,,,,,,,,,,,,,,,,,,,503.9185094,None,,,,,,,,,,,,,,,,,,weather,72,42,sing,old,red,501.6240282,None,501.6240282,None,4,1.4157705,501.6240282,None,1.4157705,503.0702686,None,503.5889529,None,503.5889529,None,f,0.3068777,503.5889529,None,0.3068777,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,506.6042612,None,,,,,,,,,,,,,,,,,,right,15,43,sing,old,yellow,504.4270759,None,504.4270759,None,2,1.0847944,504.4270759,None,1.0847944,505.5399473,None,506.0544123,None,506.0544123,None,n,0.5295091,506.0544123,None,0.5295091,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,508.8754435,None,,,,,,,,,,,,,,,,,,background,41,44,sing,old,blue,507.1157316,None,507.1157316,None,6,0.8521559,507.1157316,None,0.8521559,507.9951694,None,508.5104839,None,508.5104839,None,r,0.3452827,508.5104839,None,0.3452827,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,510.8420146,None,,,,,,,,,,,,,,,,,,stand,144,45,sing,new,null,509.3909072,None,509.3909072,None,6,0.5849399,509.3909072,None,0.5849399,509.9931111,None,510.5104869,None,510.5104869,None,r,0.3132324,510.5104869,None,0.3132324,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,513.1307201,None,,,,,,,,,,,,,,,,,,sunset,78,46,sing,old,red,511.3495275,None,511.3495275,None,4,0.9782692,511.3495275,None,0.9782692,512.3466633,None,512.8629141,None,512.8629141,None,f,0.2488146,512.8629141,None,0.2488146,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,515.3464506,None,,,,,,,,,,,,,,,,,,agency,9,47,sing,old,yellow,513.6449935,None,513.6449935,None,6,0.9308373,513.6449935,None,0.9308373,514.5986769,None,515.1172412,None,515.1172412,None,r,0.2108001,515.1172412,None,0.2108001,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,517.5486999,None,,,,,,,,,,,,,,,,,,question,53,48,sing,old,blue,515.8523628,None,515.8523628,None,6,0.7875233,515.8523628,None,0.7875233,516.6661899,None,517.173244,None,517.173244,None,r,0.3545097,517.173244,None,0.3545097,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,519.6526752,None,,,,,,,,,,,,,,,,,,harmony,112,49,sing,new,null,518.0628693,None,518.0628693,None,6,0.8570568,518.0628693,None,0.8570568,518.9511788,None,519.4583321,None,519.4583321,None,r,0.1735448,519.4583321,None,0.1735448,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,521.4203463,None,,,,,,,,,,,,,,,,,,center,135,50,sing,new,null,520.1681781,None,520.1681781,None,6,0.6397029,520.1681781,None,0.6397029,520.8414435,None,521.3583776,None,521.3583776,None,r,0.0335102,521.3583776,None,0.0335102,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,523.5715406,None,,,,,,,,,,,,,,,,,,graduate,149,51,sing,new,null,521.9325012,None,521.9325012,None,2,0.9553899,521.9325012,None,0.9553899,522.9109451,None,523.4227892,None,523.4227892,None,n,0.1210026,523.4227892,None,0.1210026,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,525.3732527,None,,,,,,,,,,,,,,,,,,defeat,102,52,sing,new,null,524.0791288,None,524.0791288,None,1,0.6248253,524.0791288,None,0.6248253,524.7245587,None,525.2483394,None,525.2483394,None,n,0.103572,525.2483394,None,0.103572,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,527.4587347,None,,,,,,,,,,,,,,,,,,plane,133,53,sing,new,null,525.8839284,None,525.8839284,None,1,0.9559897,525.8839284,None,0.9559897,526.8601657,None,527.375439,None,527.375439,None,n,0.0563406,527.375439,None,0.0563406,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,530.2624325,None,,,,,,,,,,,,,,,,,,scene,104,54,sing,new,null,527.9703802,None,527.9703802,None,3,1.5813989,527.9703802,None,1.5813989,529.5806175,None,530.0948316,None,530.0948316,None,f,0.1450988,530.0948316,None,0.1450988,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,533.1144256,None,,,,,,,,,,,,,,,,,,country,85,55,sing,old,red,530.7753556,None,530.7753556,None,5,1.2084992,530.7753556,None,1.2084992,532.0336522,None,532.530592,None,532.530592,None,f,0.5652161,532.530592,None,0.5652161,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,536.0837427,None,,,,,,,,,,,,,,,,,,heavy,168,56,sing,new,null,533.6237943,None,533.6237943,None,1,1.1840848,533.6237943,None,1.1840848,534.8360905,None,535.3550051,None,535.3550051,None,n,0.700859,535.3550051,None,0.700859,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,538.6546338,None,,,,,,,,,,,,,,,,,,rapid,70,57,sing,old,red,536.5923207,None,536.5923207,None,2,1.2235289,536.5923207,None,1.2235289,537.8369426,None,538.3363116,None,538.3363116,None,n,0.2954669,538.3363116,None,0.2954669,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,541.5255808,None,,,,,,,,,,,,,,,,,,fashion,28,58,sing,old,yellow,539.1568904,None,539.1568904,None,6,1.5471773,539.1568904,None,1.5471773,540.7334755,None,541.2434123,None,541.2434123,None,r,0.252544,541.2434123,None,0.252544,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
,,,,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,544.2811978,None,,,,,,,,,,,,,,,,,,damage,42,59,sing,old,blue,542.0458764,None,542.0458764,None,4,1.3220225,542.0458764,None,1.3220225,543.3945474,None,543.9086003,None,543.9086003,None,f,0.3473053,543.9086003,None,0.3473053,,,Sep16Sing1,42,2022_Sep_16_1446,ProdSingRedoBetween,2021.2.3,59.87403703
