StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,keyStudy.rt,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,116,0,116,0,,,,,,,,,,,,,,,,,,,,,,1350.182198800001,None,,,,,,,,,,,,,,,,,,childhood,75,117,aloud,old,red,1346.0019312000004,None,1346.0019312000004,None,3,3.4395146000024397,1346.0019312000004,None,3.4395146000024397,1349.466749299998,None,1349.9806203000007,None,1349.9806203000007,None,f,0.17282109999723616,1349.9806203000007,None,0.17282109999723616,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,117,0,117,0,,,,,,,,,,,,,,,,,,,,,,1354.6183333000008,None,,,,,,,,,,,,,,,,,,company,164,118,aloud,new,null,1350.7011063999998,None,1350.7011063999998,None,2,3.1722694000018237,1350.7011063999998,None,3.1722694000018237,1353.9025165999992,None,1354.4078249999984,None,1354.4078249999984,None,f,0.19351330000063172,1354.4078249999984,None,0.19351330000063172,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,118,0,118,0,,,,,,,,,,,,,,,,,,,,,,1357.8381706,None,,,,,,,,,,,,,,,,,,quarter,121,119,aloud,new,null,1355.1298234999995,None,1355.1298234999995,None,1,1.9355539999996836,1355.1298234999995,None,1.9355539999996836,1357.0890225000003,None,1357.5930859,None,1357.5930859,None,n,0.2243811000007554,1357.5930859,None,0.2243811000007554,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,119,0,119,0,,,,,,,,,,,,,,,,,,,,,,1363.1101879999987,None,,,,,,,,,,,,,,,,,,length,93,120,aloud,new,null,1358.3471576999982,None,1358.3471576999982,None,1,3.254362100000435,1358.3471576999982,None,3.254362100000435,1361.6343282999987,None,1362.1427619999995,None,1362.1427619999995,None,n,0.9466707999999926,1362.1427619999995,None,0.9466707999999926,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,120,0,120,0,,,,,,,,,,,,,,,,,,,,,,1366.9974389999988,None,,,,,,,,,,,,,,,,,,title,107,121,aloud,new,null,1363.618811299999,None,1363.618811299999,None,1,1.8707181999998284,1363.618811299999,None,1.8707181999998284,1365.5250166999976,None,1366.0314971000007,None,1366.0314971000007,None,n,0.9459464999999909,1366.0314971000007,None,0.9459464999999909,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,121,0,121,0,,,,,,,,,,,,,,,,,,,,,,1371.6854667999978,None,,,,,,,,,,,,,,,,,,safety,179,122,aloud,new,null,1367.5041715000007,None,1367.5041715000007,None,2,3.369392799999332,1367.5041715000007,None,3.369392799999332,1370.9118013000007,None,1371.4218247999997,None,1371.4218247999997,None,f,0.23558849999972153,1371.4218247999997,None,0.23558849999972153,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,122,0,122,0,,,,,,,,,,,,,,,,,,,,,,1375.6754755000002,None,,,,,,,,,,,,,,,,,,charter,65,123,aloud,old,red,1372.1956764999995,None,1372.1956764999995,None,1,2.661918300000252,1372.1956764999995,None,2.661918300000252,1374.8966674000003,None,1375.4065091999983,None,1375.4065091999983,None,n,0.25106330000198795,1375.4065091999983,None,0.25106330000198795,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,123,0,123,0,,,,,,,,,,,,,,,,,,,,,,1379.0614977999976,None,,,,,,,,,,,,,,,,,,second,126,124,aloud,new,null,1376.1983736000002,None,1376.1983736000002,None,1,1.9230391999990388,1376.1983736000002,None,1.9230391999990388,1378.1434680999992,None,1378.648361200001,None,1378.648361200001,None,n,0.39306980000037584,1378.648361200001,None,0.39306980000037584,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,124,0,124,0,,,,,,,,,,,,,,,,,,,,,,1382.7131456999996,None,,,,,,,,,,,,,,,,,,surprise,120,125,aloud,new,null,1379.577800799998,None,1379.577800799998,None,2,1.463628500001505,1379.577800799998,None,1.463628500001505,1381.0686169,None,1381.588070599999,None,1381.588070599999,None,n,1.101329999997688,1381.588070599999,None,1.101329999997688,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,125,0,125,0,,,,,,,,,,,,,,,,,,,,,,1386.399934000001,None,,,,,,,,,,,,,,,,,,music,49,126,aloud,old,blue,1383.2209588999976,None,1383.2209588999976,None,4,2.3484000000025844,1383.2209588999976,None,2.3484000000025844,1385.6057297999978,None,1386.122320800001,None,1386.122320800001,None,r,0.2551410999985819,1386.122320800001,None,0.2551410999985819,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,126,0,126,0,,,,,,,,,,,,,,,,,,,,,,1390.6396817999994,None,,,,,,,,,,,,,,,,,,personnel,12,127,aloud,old,yellow,1386.9110502000003,None,1386.9110502000003,None,6,2.834608199998911,1386.9110502000003,None,2.834608199998911,1389.7787647999976,None,1390.2922928999978,None,1390.2922928999978,None,r,0.32516250000117,1390.2922928999978,None,0.32516250000117,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,127,0,127,0,,,,,,,,,,,,,,,,,,,,,,1393.8281800000004,None,,,,,,,,,,,,,,,,,,shear,166,128,aloud,new,null,1391.1620832000008,None,1391.1620832000008,None,3,1.8473392000014428,1391.1620832000008,None,1.8473392000014428,1393.0432312999983,None,1393.5644864999995,None,1393.5644864999995,None,f,0.2290261999987706,1393.5644864999995,None,0.2290261999987706,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,128,0,128,0,,,,,,,,,,,,,,,,,,,,,,1398.1619026999979,None,,,,,,,,,,,,,,,,,,scene,94,129,aloud,new,null,1394.3521221999981,None,1394.3521221999981,None,2,2.1293622000011965,1394.3521221999981,None,2.1293622000011965,1396.5135865999982,None,1397.0387310999977,None,1397.0387310999977,None,f,1.1068218000000343,1397.0387310999977,None,1.1068218000000343,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,129,0,129,0,,,,,,,,,,,,,,,,,,,,,,1403.2670529999996,None,,,,,,,,,,,,,,,,,,appeal,9,130,aloud,old,yellow,1398.6732807999979,None,1398.6732807999979,None,4,3.6641430000017863,1398.6732807999979,None,3.6641430000017863,1402.3672499999993,None,1402.869808299998,None,1402.869808299998,None,r,0.3716174000001047,1402.869808299998,None,0.3716174000001047,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,130,0,130,0,,,,,,,,,,,,,,,,,,,,,,1408.6389161000006,None,,,,,,,,,,,,,,,,,,escape,84,131,aloud,old,red,1403.773773500001,None,1403.773773500001,None,2,4.0918430000019725,1403.773773500001,None,4.0918430000019725,1407.9076972000003,None,1408.4222604999995,None,1408.4222604999995,None,f,0.18721720000030473,1408.4222604999995,None,0.18721720000030473,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,131,0,131,0,,,,,,,,,,,,,,,,,,,,,,1411.8088609000006,None,,,,,,,,,,,,,,,,,,dance,132,132,aloud,new,null,1409.1491429999987,None,1409.1491429999987,None,1,1.8603671999990183,1409.1491429999987,None,1.8603671999990183,1411.0333939999982,None,1411.5494130999978,None,1411.5494130999978,None,n,0.23612059999868507,1411.5494130999978,None,0.23612059999868507,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,132,0,132,0,,,,,,,,,,,,,,,,,,,,,,1415.8643324000004,None,,,,,,,,,,,,,,,,,,prime,66,133,aloud,old,red,1412.3192605000004,None,1412.3192605000004,None,2,2.690215500002523,1412.3192605000004,None,2.690215500002523,1415.0380570999987,None,1415.5520846,None,1415.5520846,None,f,0.2893345999982557,1415.5520846,None,0.2893345999982557,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,133,0,133,0,,,,,,,,,,,,,,,,,,,,,,1420.0339012000004,None,,,,,,,,,,,,,,,,,,figure,79,134,aloud,old,red,1416.3685957999987,None,1416.3685957999987,None,3,2.8089946000000054,1416.3685957999987,None,2.8089946000000054,1419.2035199999991,None,1419.7181329999985,None,1419.7181329999985,None,f,0.2993328000011388,1419.7181329999985,None,0.2993328000011388,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,134,0,134,0,,,,,,,,,,,,,,,,,,,,,,1424.6393016000002,None,,,,,,,,,,,,,,,,,,salary,87,135,aloud,old,red,1420.5380775999984,None,1420.5380775999984,None,2,3.215457600002992,1420.5380775999984,None,3.215457600002992,1423.776333599999,None,1424.2886050999987,None,1424.2886050999987,None,f,0.3209922000023653,1424.2886050999987,None,0.3209922000023653,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,135,0,135,0,,,,,,,,,,,,,,,,,,,,,,1428.9593461000004,None,,,,,,,,,,,,,,,,,,clean,104,136,aloud,new,null,1425.1421126999994,None,1425.1421126999994,None,2,2.2274137000022165,1425.1421126999994,None,2.2274137000022165,1427.3993321999988,None,1427.9114158000011,None,1427.9114158000011,None,f,1.0180242999995244,1427.9114158000011,None,1.0180242999995244,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,136,0,136,0,,,,,,,,,,,,,,,,,,,,,,1431.6145596999995,None,,,,,,,,,,,,,,,,,,grade,118,137,aloud,new,null,1429.4720468999985,None,1429.4720468999985,None,1,1.3213342999988527,1429.4720468999985,None,1.3213342999988527,1430.8129829999998,None,1431.3323276999981,None,1431.3323276999981,None,n,0.2531395000005432,1431.3323276999981,None,0.2531395000005432,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,137,0,137,0,,,,,,,,,,,,,,,,,,,,,,1434.3154703,None,,,,,,,,,,,,,,,,,,author,128,138,aloud,new,null,1432.1374327999984,None,1432.1374327999984,None,1,1.391943700000411,1432.1374327999984,None,1.391943700000411,1433.5490787999988,None,1434.064557900001,None,1434.064557900001,None,n,0.22500229999786825,1434.064557900001,None,0.22500229999786825,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,138,0,138,0,,,,,,,,,,,,,,,,,,,,,,1439.0194091999983,None,,,,,,,,,,,,,,,,,,answer,102,139,aloud,new,null,1434.8330705000008,None,1434.8330705000008,None,2,2.9283832000000984,1434.8330705000008,None,2.9283832000000984,1437.7981806999996,None,1438.3139654999977,None,1438.3139654999977,None,f,0.6794929999996384,1438.3139654999977,None,0.6794929999996384,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,139,0,139,0,,,,,,,,,,,,,,,,,,,,,,1443.5073491000003,None,,,,,,,,,,,,,,,,,,executive,32,140,aloud,old,blue,1439.5284506999997,None,1439.5284506999997,None,6,3.360926699999254,1439.5284506999997,None,3.360926699999254,1442.9080018999994,None,1443.414690499998,None,1443.414690499998,None,r,0.0667859999994107,1443.414690499998,None,0.0667859999994107,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,140,0,140,0,,,,,,,,,,,,,,,,,,,,,,1445.9929755999983,None,,,,,,,,,,,,,,,,,,bitter,8,141,aloud,old,yellow,1444.0172977000002,None,1444.0172977000002,None,6,1.144010200001503,1444.0172977000002,None,1.144010200001503,1445.1976078999978,None,1445.7143767999987,None,1445.7143767999987,None,r,0.2631450999979279,1445.7143767999987,None,0.2631450999979279,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,141,0,141,0,,,,,,,,,,,,,,,,,,,,,,1449.246293100001,None,,,,,,,,,,,,,,,,,,opening,178,142,aloud,new,null,1446.5117049,None,1446.5117049,None,1,1.8738488000017242,1446.5117049,None,1.8738488000017242,1448.4206864999978,None,1448.929243999999,None,1448.929243999999,None,n,0.28819669999938924,1448.929243999999,None,0.28819669999938924,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,142,0,142,0,,,,,,,,,,,,,,,,,,,,,,1452.652428999998,None,,,,,,,,,,,,,,,,,,tragedy,24,143,aloud,old,yellow,1449.7586837999988,None,1449.7586837999988,None,1,2.0268661999980395,1449.7586837999988,None,2.0268661999980395,1451.8230981999986,None,1452.335771099999,None,1452.335771099999,None,n,0.2897283999991487,1452.335771099999,None,0.2897283999991487,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,143,0,143,0,,,,,,,,,,,,,,,,,,,,,,1456.3200963999989,None,,,,,,,,,,,,,,,,,,bureau,33,144,aloud,old,blue,1453.1717769999996,None,1453.1717769999996,None,6,2.3578024999987974,1453.1717769999996,None,2.3578024999987974,1455.562611999998,None,1456.0713510999994,None,1456.0713510999994,None,r,0.22607109999808017,1456.0713510999994,None,0.22607109999808017,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,144,0,144,0,,,,,,,,,,,,,,,,,,,,,,1459.7597685,None,,,,,,,,,,,,,,,,,,committee,54,145,aloud,old,blue,1456.831323899998,None,1456.831323899998,None,5,2.010167399999773,1456.831323899998,None,2.010167399999773,1458.877445099999,None,1459.3953645000001,None,1459.3953645000001,None,r,0.34229090000008,1459.3953645000001,None,0.34229090000008,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,145,0,145,0,,,,,,,,,,,,,,,,,,,,,,1464.2629701000005,None,,,,,,,,,,,,,,,,,,business,129,146,aloud,new,null,1460.290441199999,None,1460.290441199999,None,2,3.038873000001331,1460.290441199999,None,3.038873000001331,1463.3625137999989,None,1463.8817603999996,None,1463.8817603999996,None,f,0.3516256999973848,1463.8817603999996,None,0.3516256999973848,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,146,0,146,0,,,,,,,,,,,,,,,,,,,,,,1469.1327452000005,None,,,,,,,,,,,,,,,,,,finish,2,147,aloud,old,yellow,1464.783099799999,None,1464.783099799999,None,2,3.3864950999995926,1464.783099799999,None,3.3864950999995926,1468.203618399999,None,1468.7225838999984,None,1468.7225838999984,None,f,0.38285690000338946,1468.7225838999984,None,0.38285690000338946,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,147,0,147,0,,,,,,,,,,,,,,,,,,,,,,1473.1202124999982,None,,,,,,,,,,,,,,,,,,household,52,148,aloud,old,blue,1469.6424184999996,None,1469.6424184999996,None,4,2.7109469000024546,1469.6424184999996,None,2.7109469000024546,1472.3728308999998,None,1472.8908167000009,None,1472.8908167000009,None,r,0.19860410000183037,1472.8908167000009,None,0.19860410000183037,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,148,0,148,0,,,,,,,,,,,,,,,,,,,,,,1476.6237382,None,,,,,,,,,,,,,,,,,,novel,151,149,aloud,new,null,1473.6357716999992,None,1473.6357716999992,None,2,1.925650699999096,1473.6357716999992,None,1.925650699999096,1475.5957617999993,None,1476.1092055000008,None,1476.1092055000008,None,n,0.4922376999966218,1476.1092055000008,None,0.4922376999966218,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,149,0,149,0,,,,,,,,,,,,,,,,,,,,,,1480.7954649999992,None,,,,,,,,,,,,,,,,,,provision,172,150,aloud,new,null,1477.1403237999984,None,1477.1403237999984,None,1,1.7013378000010562,1477.1403237999984,None,1.7013378000010562,1478.8729003000008,None,1479.3904169999987,None,1479.3904169999987,None,n,1.3790152999972634,1479.3904169999987,None,1.3790152999972634,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,150,0,150,0,,,,,,,,,,,,,,,,,,,,,,1484.5487914000005,None,,,,,,,,,,,,,,,,,,history,71,151,aloud,old,red,1481.3015512999991,None,1481.3015512999991,None,6,2.459872199997335,1481.3015512999991,None,2.459872199997335,1483.782561699998,None,1484.3039222999978,None,1484.3039222999978,None,r,0.21753410000019358,1484.3039222999978,None,0.21753410000019358,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,151,0,151,0,,,,,,,,,,,,,,,,,,,,,,1487.2010155999997,None,,,,,,,,,,,,,,,,,,south,28,152,aloud,old,yellow,1485.0642125999984,None,1485.0642125999984,None,6,1.281316099997639,1485.0642125999984,None,1.281316099997639,1486.372484899999,None,1486.888962099998,None,1486.888962099998,None,r,0.2965041999996174,1486.888962099998,None,0.2965041999996174,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,152,0,152,0,,,,,,,,,,,,,,,,,,,,,,1490.6238790999996,None,,,,,,,,,,,,,,,,,,turkey,155,153,aloud,new,null,1487.7130171999997,None,1487.7130171999997,None,1,2.0405291999995825,1487.7130171999997,None,2.0405291999995825,1489.7742013999996,None,1490.2942918000008,None,1490.2942918000008,None,n,0.3073588999977801,1490.2942918000008,None,0.3073588999977801,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,153,0,153,0,,,,,,,,,,,,,,,,,,,,,,1495.7928643999985,None,,,,,,,,,,,,,,,,,,phrase,148,154,aloud,new,null,1491.1446013999994,None,1491.1446013999994,None,1,1.9288587000010011,1491.1446013999994,None,1.9288587000010011,1493.1007056999988,None,1493.6118263999997,None,1493.6118263999997,None,n,2.149694700001419,1493.6118263999997,None,2.149694700001419,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,154,0,154,0,,,,,,,,,,,,,,,,,,,,,,1499.0961767000008,None,,,,,,,,,,,,,,,,,,trail,70,155,aloud,old,red,1496.3114631999997,None,1496.3114631999997,None,2,1.7621366000021226,1496.3114631999997,None,1.7621366000021226,1498.1047212999983,None,1498.6139803000005,None,1498.6139803000005,None,f,0.45150769999963813,1498.6139803000005,None,0.45150769999963813,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,155,0,155,0,,,,,,,,,,,,,,,,,,,,,,1503.5171865000011,None,,,,,,,,,,,,,,,,,,master,30,156,aloud,old,blue,1499.6088703999994,None,1499.6088703999994,None,2,3.104688100000203,1499.6088703999994,None,3.104688100000203,1502.7492500000008,None,1503.2526639999996,None,1503.2526639999996,None,f,0.24479000000064843,1503.2526639999996,None,0.24479000000064843,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,156,0,156,0,,,,,,,,,,,,,,,,,,,,,,1508.2243337,None,,,,,,,,,,,,,,,,,,theme,124,157,aloud,new,null,1504.0266745000008,None,1504.0266745000008,None,2,3.1827838999997766,1504.0266745000008,None,3.1827838999997766,1507.2376807,None,1507.7418049999978,None,1507.7418049999978,None,f,0.4518943000002764,1507.7418049999978,None,0.4518943000002764,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,157,0,157,0,,,,,,,,,,,,,,,,,,,,,,1513.9779598999994,None,,,,,,,,,,,,,,,,,,death,146,158,aloud,new,null,1508.7533239999975,None,1508.7533239999975,None,3,3.9601895000014338,1508.7533239999975,None,3.9601895000014338,1512.7457240000003,None,1513.2642209999976,None,1513.2642209999976,None,f,0.6972969000016747,1513.2642209999976,None,0.6972969000016747,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,158,0,158,0,,,,,,,,,,,,,,,,,,,,,,1516.8639423999994,None,,,,,,,,,,,,,,,,,,dispute,167,159,aloud,new,null,1514.4933481999979,None,1514.4933481999979,None,1,1.420041500001389,1514.4933481999979,None,1.420041500001389,1515.9416438999979,None,1516.4524935000009,None,1516.4524935000009,None,n,0.38096349999977974,1516.4524935000009,None,0.38096349999977974,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,159,0,159,0,,,,,,,,,,,,,,,,,,,,,,1520.435434799998,None,,,,,,,,,,,,,,,,,,space,140,160,aloud,new,null,1517.3728989999981,None,1517.3728989999981,None,1,1.6845876999977918,1517.3728989999981,None,1.6845876999977918,1519.0870061999995,None,1519.6086364000003,None,1519.6086364000003,None,n,0.8007972999985213,1519.6086364000003,None,0.8007972999985213,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,160,0,160,0,,,,,,,,,,,,,,,,,,,,,,1523.704041099998,None,,,,,,,,,,,,,,,,,,enemy,144,161,aloud,new,null,1520.9456453999992,None,1520.9456453999992,None,1,1.487879399999656,1520.9456453999992,None,1.487879399999656,1522.4576787000005,None,1522.9743423,None,1522.9743423,None,n,0.7070911000009801,1522.9743423,None,0.7070911000009801,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,161,0,161,0,,,,,,,,,,,,,,,,,,,,,,1526.7745399999985,None,,,,,,,,,,,,,,,,,,still,90,162,aloud,new,null,1524.2131946000009,None,1524.2131946000009,None,3,1.74846730000354,1524.2131946000009,None,1.74846730000354,1525.9985782000003,None,1526.5108527000011,None,1526.5108527000011,None,f,0.23495700000057695,1526.5108527000011,None,0.23495700000057695,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,162,0,162,0,,,,,,,,,,,,,,,,,,,,,,1530.5122004000004,None,,,,,,,,,,,,,,,,,,passage,158,163,aloud,new,null,1527.2912212999981,None,1527.2912212999981,None,1,1.8623393999987456,1527.2912212999981,None,1.8623393999987456,1529.1852607,None,1529.7020357000001,None,1529.7020357000001,None,n,0.7794971000002988,1529.7020357000001,None,0.7794971000002988,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,163,0,163,0,,,,,,,,,,,,,,,,,,,,,,1533.0133564999996,None,,,,,,,,,,,,,,,,,,impact,105,164,aloud,new,null,1531.0169223999983,None,1531.0169223999983,None,1,1.1847132999973837,1531.0169223999983,None,1.1847132999973837,1532.2392545000002,None,1532.7502606999988,None,1532.7502606999988,None,n,0.23515279999992345,1532.7502606999988,None,0.23515279999992345,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,164,0,164,0,,,,,,,,,,,,,,,,,,,,,,1536.5001126999996,None,,,,,,,,,,,,,,,,,,sweet,176,165,aloud,new,null,1533.5241590000005,None,1533.5241590000005,None,2,2.2373604999993404,1533.5241590000005,None,2.2373604999993404,1535.786739700001,None,1536.3047752999992,None,1536.3047752999992,None,f,0.16874070000267238,1536.3047752999992,None,0.16874070000267238,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,165,0,165,0,,,,,,,,,,,,,,,,,,,,,,1540.6709917000007,None,,,,,,,,,,,,,,,,,,straight,25,166,aloud,old,yellow,1537.0065828000006,None,1537.0065828000006,None,2,2.730848299997888,1537.0065828000006,None,2.730848299997888,1539.755616999999,None,1540.2721042999983,None,1540.2721042999983,None,f,0.3773865000002843,1540.2721042999983,None,0.3773865000002843,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,166,0,166,0,,,,,,,,,,,,,,,,,,,,,,1544.2579229000003,None,,,,,,,,,,,,,,,,,,public,162,167,aloud,new,null,1541.1812804,None,1541.1812804,None,1,1.588335599997663,1541.1812804,None,1.588335599997663,1542.8016934000007,None,1543.306886399998,None,1543.306886399998,None,n,0.9346876000017801,1543.306886399998,None,0.9346876000017801,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,167,0,167,0,,,,,,,,,,,,,,,,,,,,,,1549.0142713999994,None,,,,,,,,,,,,,,,,,,territory,64,168,aloud,old,red,1544.7693577999999,None,1544.7693577999999,None,6,3.5601601999987906,1544.7693577999999,None,3.5601601999987906,1548.350383099998,None,1548.8627109000008,None,1548.8627109000008,None,r,0.13103210000190302,1548.8627109000008,None,0.13103210000190302,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,168,0,168,0,,,,,,,,,,,,,,,,,,,,,,1553.4882294999989,None,,,,,,,,,,,,,,,,,,empty,175,169,aloud,new,null,1549.5352582999985,None,1549.5352582999985,None,4,3.1063967999980377,1549.5352582999985,None,3.1063967999980377,1552.6757070999993,None,1553.1854467999983,None,1553.1854467999983,None,r,0.27994480000052135,1553.1854467999983,None,0.27994480000052135,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,169,0,169,0,,,,,,,,,,,,,,,,,,,,,,1557.7381194000009,None,,,,,,,,,,,,,,,,,,meeting,108,170,aloud,new,null,1554.0154693000004,None,1554.0154693000004,None,2,2.9541162999994413,1554.0154693000004,None,2.9541162999994413,1556.9905686999991,None,1557.5045704000004,None,1557.5045704000004,None,f,0.20906489999833866,1557.5045704000004,None,0.20906489999833866,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,170,0,170,0,,,,,,,,,,,,,,,,,,,,,,1562.7097639999993,None,,,,,,,,,,,,,,,,,,level,98,171,aloud,new,null,1558.2471637999988,None,1558.2471637999988,None,3,3.778653099998337,1558.2471637999988,None,3.778653099998337,1562.0502124999985,None,1562.5596583000006,None,1562.5596583000006,None,f,0.12191349999920931,1562.5596583000006,None,0.12191349999920931,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
,,,,171,0,171,0,,,,,,,,,,,,,,,,,,,,,,1566.5970185999977,None,,,,,,,,,,,,,,,,,,detective,5,172,aloud,old,yellow,1563.219606999999,None,1563.219606999999,None,2,2.5737912000004144,1563.219606999999,None,2.5737912000004144,1565.8133880999994,None,1566.321284900001,None,1566.321284900001,None,f,0.2562565000007453,1566.321284900001,None,0.2562565000007453,,,122,001,2022_Dec_01_1732,ProdSingRedoBetween,2021.2.3,59.94043119902105,
