StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,251.9249865,None,range,85,45,aloud,red,249.9093029,None,None,249.9093029,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep02Aloud5,41,2022_Sep_02_1439,ProdSingRedoBetween,2021.2.3,59.93877853
45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,254.4275351,None,incident,74,46,aloud,red,252.425207,None,None,252.425207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep02Aloud5,41,2022_Sep_02_1439,ProdSingRedoBetween,2021.2.3,59.93877853
46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,256.9466435,None,owner,77,47,aloud,red,254.9317437,None,None,254.9317437,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep02Aloud5,41,2022_Sep_02_1439,ProdSingRedoBetween,2021.2.3,59.93877853
47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,259.4490584,None,ground,63,48,aloud,red,257.446995,None,None,257.446995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep02Aloud5,41,2022_Sep_02_1439,ProdSingRedoBetween,2021.2.3,59.93877853
48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,261.9683747,None,partner,14,49,aloud,yellow,259.9532819,None,None,259.9532819,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep02Aloud5,41,2022_Sep_02_1439,ProdSingRedoBetween,2021.2.3,59.93877853
49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,264.4709759,None,emergency,58,50,aloud,blue,262.468677,None,None,262.468677,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep02Aloud5,41,2022_Sep_02_1439,ProdSingRedoBetween,2021.2.3,59.93877853
50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,266.9733602,None,column,3,51,aloud,yellow,264.9733188,None,None,264.9733188,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep02Aloud5,41,2022_Sep_02_1439,ProdSingRedoBetween,2021.2.3,59.93877853
51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,269.4922759,None,pattern,7,52,aloud,yellow,267.4772578,None,None,267.4772578,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep02Aloud5,41,2022_Sep_02_1439,ProdSingRedoBetween,2021.2.3,59.93877853
52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,271.9949723,None,relation,49,53,aloud,blue,269.9930069,None,None,269.9930069,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep02Aloud5,41,2022_Sep_02_1439,ProdSingRedoBetween,2021.2.3,59.93877853
53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,274.5139436,None,fashion,39,54,aloud,blue,272.4984352,None,None,272.4984352,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep02Aloud5,41,2022_Sep_02_1439,ProdSingRedoBetween,2021.2.3,59.93877853
54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,277.0331921,None,figure,57,55,aloud,blue,275.0210095,None,None,275.0210095,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep02Aloud5,41,2022_Sep_02_1439,ProdSingRedoBetween,2021.2.3,59.93877853
55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,279.5359064,None,length,1,56,aloud,yellow,277.5336743,None,None,277.5336743,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep02Aloud5,41,2022_Sep_02_1439,ProdSingRedoBetween,2021.2.3,59.93877853
56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,282.0384513,None,solution,68,57,aloud,red,280.0379422,None,None,280.0379422,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep02Aloud5,41,2022_Sep_02_1439,ProdSingRedoBetween,2021.2.3,59.93877853
57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,284.5408022,None,junior,15,58,aloud,yellow,282.5412661,None,None,282.5412661,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep02Aloud5,41,2022_Sep_02_1439,ProdSingRedoBetween,2021.2.3,59.93877853
58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,287.0598421,None,pretty,26,59,aloud,yellow,285.0480191,None,None,285.0480191,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep02Aloud5,41,2022_Sep_02_1439,ProdSingRedoBetween,2021.2.3,59.93877853
59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,289.5791169,None,concern,44,60,aloud,blue,287.567522,None,None,287.567522,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep02Aloud5,41,2022_Sep_02_1439,ProdSingRedoBetween,2021.2.3,59.93877853
60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,292.0982901,None,taste,25,61,aloud,yellow,290.094449,None,None,290.094449,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep02Aloud5,41,2022_Sep_02_1439,ProdSingRedoBetween,2021.2.3,59.93877853
61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,294.6176242,None,dozen,62,62,aloud,red,292.6026589,None,None,292.6026589,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep02Aloud5,41,2022_Sep_02_1439,ProdSingRedoBetween,2021.2.3,59.93877853
