StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,2504.731308,None,cross,75,58,sing,red,2502.729434,None,None,2502.729434,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,2507.2341,None,production,14,59,sing,yellow,2505.231945,None,None,2505.231945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,2509.753226,None,interview,9,60,sing,yellow,2507.741265,None,None,2507.741265,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,2512.272408,None,blind,65,61,sing,red,2510.257182,None,None,2510.257182,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,2514.774933,None,signal,51,62,sing,blue,2512.775633,None,None,2512.775633,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,2517.29389,None,mankind,57,63,sing,blue,2515.281123,None,None,2515.281123,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,2519.813248,None,measure,86,64,sing,red,2517.798249,None,None,2517.798249,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,2522.332408,None,incident,83,65,sing,red,2520.317256,None,None,2520.317256,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,2524.834849,None,message,66,66,sing,red,2522.835681,None,None,2522.835681,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,2527.348211,None,contract,1,67,sing,yellow,2525.335358,None,None,2525.335358,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,2529.856522,None,account,41,68,sing,blue,2527.855816,None,None,2527.855816,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,2532.37572,None,space,48,69,sing,blue,2530.363421,None,None,2530.363421,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,2534.878266,None,growth,13,70,sing,yellow,2532.87628,None,None,2532.87628,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,2537.380788,None,income,49,71,sing,blue,2535.379382,None,None,2535.379382,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,2539.899927,None,patient,21,72,sing,yellow,2537.890867,None,None,2537.890867,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,2542.402533,None,write,32,73,sing,blue,2540.400316,None,None,2540.400316,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,2544.904939,None,weight,89,74,sing,red,2542.905585,None,None,2542.905585,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,2547.424017,None,executive,56,75,sing,blue,2545.420739,None,None,2545.420739,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,2549.926516,None,childhood,45,76,sing,blue,2547.924676,None,None,2547.924676,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,2552.429175,None,surprise,6,77,sing,yellow,2550.430292,None,None,2550.430292,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,2554.948488,None,quantity,15,78,sing,yellow,2552.933132,None,None,2552.933132,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,2557.450799,None,generation,4,79,sing,yellow,2555.449909,None,None,2555.449909,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,2559.953347,None,dispute,19,80,sing,yellow,2557.952211,None,None,2557.952211,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,2562.455974,None,graduate,22,81,sing,yellow,2560.454506,None,None,2560.454506,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,2564.975071,None,trial,76,82,sing,red,2562.959805,None,None,2562.959805,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,2567.477442,None,exchange,20,83,sing,yellow,2565.475384,None,None,2565.475384,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,2569.979795,None,master,10,84,sing,yellow,2567.977804,None,None,2567.977804,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,2572.482496,None,heavy,7,85,sing,yellow,2570.480341,None,None,2570.480341,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,2574.985118,None,universal,77,86,sing,red,2572.983691,None,None,2572.983691,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,2577.504041,None,straight,29,87,sing,blue,2575.495202,None,None,2575.495202,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,2580.02345,None,power,36,88,sing,blue,2578.016926,None,None,2578.016926,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,2582.542636,None,burden,43,89,sing,blue,2580.527373,None,None,2580.527373,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,2585.045251,None,budget,74,90,sing,red,2583.045313,None,None,2583.045313,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585.545697,None,k,65.3101113,2585.545697,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2690.116872,None,,,,,,,,,,,,,,,,,minute,88,1,sing,old,red,2651.384577,None,2651.384577,None,6,29.0233131,2651.384577,None,29.0233131,2680.430446,None,2680.941146,None,2680.941146,None,r,9.1546928,2680.941146,None,9.1546928,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,2695.611218,None,,,,,,,,,,,,,,,,,revolution,81,2,sing,old,red,2690.634994,None,2690.634994,None,6,3.1648455,2690.634994,None,3.1648455,2693.822593,None,2694.338255,None,2694.338255,None,r,1.2456986,2694.338255,None,1.2456986,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,2703.446824,None,,,,,,,,,,,,,,,,,scene,55,3,sing,old,blue,2696.122981,None,2696.122981,None,4,5.4129248,2696.122981,None,5.4129248,2701.567786,None,2702.079032,None,2702.079032,None,f,1.3370531,2702.079032,None,1.3370531,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,2710.653998,None,,,,,,,,,,,,,,,,,question,132,4,sing,new,null,2703.962123,None,2703.962123,None,1,4.2297871,2703.962123,None,4.2297871,2708.21961,None,2708.724164,None,2708.724164,None,n,1.8997191,2708.724164,None,1.8997191,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,2718.678755,None,,,,,,,,,,,,,,,,,growth,13,5,sing,old,yellow,2711.165848,None,2711.165848,None,4,4.5139539,2711.165848,None,4.5139539,2715.71181,None,2716.226481,None,2716.226481,None,f,2.4213624,2716.226481,None,2.4213624,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,2725.488188,None,,,,,,,,,,,,,,,,,business,27,6,sing,old,yellow,2719.182162,None,2719.182162,None,6,3.1779915,2719.182162,None,3.1779915,2722.383593,None,2722.883024,None,2722.883024,None,r,2.572891,2722.883024,None,2.572891,,,August10Sing1,24,2022_Aug_10_1337,ProdSingRedoBetween,2021.2.3,59.92322636
