StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,153,0,153,0,,,,,,,,,,,,,,,,,,,,,,954.0442214,None,,,,,,,,,,,,,,,,,taste,46,154,sing,old,blue,951.3616562,None,951.3616562,None,4,1.555201,951.3616562,None,1.555201,952.9484864,None,953.4626521,None,953.4626521,None,f,0.5582989,953.4626521,None,0.5582989,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,154,0,154,0,,,,,,,,,,,,,,,,,,,,,,959.4495503,None,,,,,,,,,,,,,,,,,route,83,155,sing,old,red,954.5584489,None,954.5584489,None,2,2.3344851,954.5584489,None,2.3344851,956.9167691,None,957.4309817,None,957.4309817,None,n,1.9899083,957.4309817,None,1.9899083,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,155,0,155,0,,,,,,,,,,,,,,,,,,,,,,962.6399115,None,,,,,,,,,,,,,,,,,stranger,111,156,sing,new,null,959.9582127,None,959.9582127,None,2,1.9828165,959.9582127,None,1.9828165,961.9777491,None,962.4935809,None,962.4935809,None,n,0.1112996,962.4935809,None,0.1112996,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,156,0,156,0,,,,,,,,,,,,,,,,,,,,,,965.0384076,None,,,,,,,,,,,,,,,,,sound,178,157,sing,new,null,963.1595053,None,963.1595053,None,2,1.2613063,963.1595053,None,1.2613063,964.440897,None,964.9562261,None,964.9562261,None,n,0.0646244,964.9562261,None,0.0646244,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,157,0,157,0,,,,,,,,,,,,,,,,,,,,,,967.4249427,None,,,,,,,,,,,,,,,,,minor,152,158,sing,new,null,965.5464567,None,965.5464567,None,2,1.1704087,965.5464567,None,1.1704087,966.7428295,None,967.2625452,None,967.2625452,None,n,0.1343765,967.2625452,None,0.1343765,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,158,0,158,0,,,,,,,,,,,,,,,,,,,,,,971.012831,None,,,,,,,,,,,,,,,,,direction,10,159,sing,old,yellow,967.9285303,None,967.9285303,None,2,1.2443717,967.9285303,None,1.2443717,969.1947339,None,969.7107983,None,969.7107983,None,n,1.2782792,969.7107983,None,1.2782792,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,159,0,159,0,,,,,,,,,,,,,,,,,,,,,,973.6975023,None,,,,,,,,,,,,,,,,,short,55,160,sing,old,blue,971.5323532,None,971.5323532,None,2,1.5366481,971.5323532,None,1.5366481,973.1022954,None,973.6177115,None,973.6177115,None,n,0.0591549,973.6177115,None,0.0591549,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,160,0,160,0,,,,,,,,,,,,,,,,,,,,,,978.2191293,None,,,,,,,,,,,,,,,,,surprise,13,161,sing,old,yellow,974.2114462,None,974.2114462,None,5,3.1454683,974.2114462,None,3.1454683,977.3907911,None,977.9041062,None,977.9041062,None,f,0.2848689,977.9041062,None,0.2848689,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,161,0,161,0,,,,,,,,,,,,,,,,,,,,,,981.1554308,None,,,,,,,,,,,,,,,,,society,95,162,sing,new,null,978.7243359,None,978.7243359,None,2,1.5124967,978.7243359,None,1.5124967,980.2541806,None,980.7559075,None,980.7559075,None,n,0.3690714,980.7559075,None,0.3690714,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,162,0,162,0,,,,,,,,,,,,,,,,,,,,,,983.4901807,None,,,,,,,,,,,,,,,,,literature,164,163,sing,new,null,981.6590194,None,981.6590194,None,2,1.1779554,981.6590194,None,1.1779554,982.8630987,None,983.3766013,None,983.3766013,None,n,0.0923092,983.3766013,None,0.0923092,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,163,0,163,0,,,,,,,,,,,,,,,,,,,,,,987.0601906,None,,,,,,,,,,,,,,,,,position,59,164,sing,old,yellow,983.9926096,None,983.9926096,None,2,1.5402996,983.9926096,None,1.5402996,985.5632529,None,986.076228,None,986.076228,None,n,0.9608941,986.076228,None,0.9608941,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,164,0,164,0,,,,,,,,,,,,,,,,,,,,,,989.3624955,None,,,,,,,,,,,,,,,,,collection,54,165,sing,old,blue,987.572745,None,987.572745,None,2,1.1442133,987.572745,None,1.1442133,988.7483783,None,989.2694094,None,989.2694094,None,n,0.0635298,989.2694094,None,0.0635298,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,165,0,165,0,,,,,,,,,,,,,,,,,,,,,,991.5149794,None,,,,,,,,,,,,,,,,,nation,65,166,sing,old,red,989.8663396,None,989.8663396,None,2,1.066551,989.8663396,None,1.066551,990.9486873,None,991.4517405,None,991.4517405,None,n,0.0331225,991.4517405,None,0.0331225,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,166,0,166,0,,,,,,,,,,,,,,,,,,,,,,993.7170569,None,,,,,,,,,,,,,,,,,quantity,61,167,sing,old,red,992.0245912,None,992.0245912,None,2,1.0523907,992.0245912,None,1.0523907,993.112263,None,993.6199899,None,993.6199899,None,n,0.0729162,993.6199899,None,0.0729162,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,167,0,167,0,,,,,,,,,,,,,,,,,,,,,,995.8523772,None,,,,,,,,,,,,,,,,,orchestra,171,168,sing,new,null,994.225932,None,994.225932,None,2,1.0030943,994.225932,None,1.0030943,995.2631898,None,995.7792318,None,995.7792318,None,n,0.049737,995.7792318,None,0.049737,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,168,0,168,0,,,,,,,,,,,,,,,,,,,,,,998.9220733,None,,,,,,,,,,,,,,,,,light,17,169,sing,old,yellow,996.3544664,None,996.3544664,None,2,0.9704945,996.3544664,None,0.9704945,997.3569343,None,997.8798451,None,997.8798451,None,n,1.013112,997.8798451,None,1.013112,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,169,0,169,0,,,,,,,,,,,,,,,,,,,,,,1002.875997,None,,,,,,,,,,,,,,,,,school,156,170,sing,new,null,999.4291455,None,999.4291455,None,4,2.0797456,999.4291455,None,2.0797456,1001.529658,None,1002.042228,None,1002.042228,None,f,0.8187272,1002.042228,None,0.8187272,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,170,0,170,0,,,,,,,,,,,,,,,,,,,,,,1005.145145,None,,,,,,,,,,,,,,,,,emergency,160,171,sing,new,null,1003.379803,None,1003.379803,None,2,1.1611138,1003.379803,None,1.1611138,1004.561259,None,1005.066922,None,1005.066922,None,n,0.0579602,1005.066922,None,0.0579602,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
,,,,171,0,171,0,,,,,,,,,,,,,,,,,,,,,,1008.584056,None,,,,,,,,,,,,,,,,,poetry,30,172,sing,old,blue,1005.655257,None,1005.655257,None,5,2.2137495,1005.655257,None,2.2137495,1007.901192,None,1008.415233,None,1008.415233,None,f,0.1417004,1008.415233,None,0.1417004,,,Dec02Sing3,123,2022_Dec_02_1529,ProdSingRedoBetween,2021.2.3,59.92082063
