StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,keyStudy.rt,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,,,,,22.0572675,None,a,110.7540089,22.0572675,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
,,,,,,,,,,,,,,SilentTest,132.889199,None,space,16.8739174,132.889199,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
0,0,0,0,,,,,,,,,,,,,,,,,,132.889199,None,132.889199,None,132.889199,None,132.889199,None,152.310153,None,quarter,62,1,silent,red,150.3019145,None,None,150.3019145,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,154.8127517,None,general,1,2,silent,yellow,152.8114205,None,space,152.8114205,None,1.7039317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,157.3318662,None,error,5,3,silent,yellow,155.3176436,None,space,155.3176436,None,1.1894131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,159.8341253,None,welcome,38,4,silent,blue,157.8321373,None,space,157.8321373,None,1.2750169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,162.3535337,None,clear,48,5,silent,blue,160.3380568,None,space,160.3380568,None,1.1770075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,164.8560295,None,problem,14,6,silent,yellow,162.8554124,None,space,162.8554124,None,1.1799154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,167.3751348,None,victory,83,7,silent,red,165.365216,None,space,165.365216,None,1.4538173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,169.8778001,None,front,57,8,silent,blue,167.8786918,None,space,167.8786918,None,1.4203469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,172.3810162,None,month,49,9,silent,blue,170.3779534,None,space,170.3779534,None,1.3131148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,174.8823118,None,suspect,3,10,silent,yellow,172.881311,None,space,172.881311,None,1.9376339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,177.4025641,None,period,29,11,silent,blue,175.3864569,None,space,175.3864569,None,0.9126823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,179.9209851,None,heavy,11,12,silent,yellow,177.9055963,None,space,177.9055963,None,0.9374413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,182.4233905,None,religion,39,13,silent,blue,180.4215134,None,space,180.4215134,None,0.3578131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,184.9260264,None,degree,81,14,silent,red,182.9262479,None,space,182.9262479,None,0.796784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,187.4450859,None,suggestion,25,15,silent,yellow,185.431877,None,space,185.431877,None,0.4112679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,189.9477441,None,resistance,82,16,silent,red,187.9455641,None,space,187.9455641,None,1.4177465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,192.4665759,None,instrument,20,17,silent,yellow,190.4540583,None,space,190.4540583,None,0.740878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,194.9693798,None,state,15,18,silent,yellow,192.9670622,None,space,192.9670622,None,0.5719666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,197.4718793,None,pressure,4,19,silent,yellow,195.4726468,None,space,195.4726468,None,0.6828054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,199.9741731,None,gesture,55,20,silent,blue,197.9724405,None,space,197.9724405,None,0.614603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,202.4768847,None,voice,7,21,silent,yellow,200.4776442,None,space,200.4776442,None,0.5413544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,204.9959213,None,agreement,59,22,silent,yellow,202.9816095,None,space,202.9816095,None,1.9733848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,207.4983868,None,damage,27,23,silent,yellow,205.4985824,None,space,205.4985824,None,0.9446908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,210.0175434,None,south,13,24,silent,yellow,208.0039506,None,space,208.0039506,None,0.8073037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,212.5369755,None,commercial,79,25,silent,red,210.5243755,None,space,210.5243755,None,0.7427435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,215.0395123,None,career,51,26,silent,blue,213.0374819,None,space,213.0374819,None,0.7176718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,217.5418976,None,command,32,27,silent,blue,215.5417647,None,space,215.5417647,None,0.8534906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,220.0443674,None,still,80,28,silent,red,218.0421888,None,space,218.0421888,None,0.6170652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,222.5468314,None,staff,34,29,silent,blue,220.5447381,None,space,220.5447381,None,1.6022049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,225.0491326,None,report,78,30,silent,red,223.0473659,None,space,223.0473659,None,1.5959412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,227.5520505,None,broad,84,31,silent,red,225.5514514,None,space,225.5514514,None,1.5794426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,230.0543913,None,disease,85,32,silent,red,228.0543565,None,space,228.0543565,None,1.0686718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,232.573359,None,union,56,33,silent,blue,230.558242,None,space,230.558242,None,1.1966635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,235.0756947,None,death,53,34,silent,blue,233.0738218,None,space,233.0738218,None,1.5851489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,237.5784135,None,silence,88,35,silent,red,235.576235,None,space,235.576235,None,1.1305892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,240.0806928,None,leader,2,36,silent,yellow,238.0788706,None,space,238.0788706,None,1.1722723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,242.5834608,None,substance,18,37,silent,yellow,240.5814424,None,space,240.5814424,None,1.5333994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,245.1027707,None,scale,71,38,silent,red,243.0881476,None,space,243.0881476,None,1.4753178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,247.6218767,None,course,74,39,silent,red,245.6062626,None,space,245.6062626,None,1.724706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,250.124332,None,present,6,40,silent,yellow,248.1223676,None,space,248.1223676,None,0.8246141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,252.6435497,None,court,8,41,silent,yellow,250.6337166,None,space,250.6337166,None,1.1452163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,255.1625595,None,enemy,33,42,silent,blue,253.15539,None,space,253.15539,None,0.92763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,257.6654578,None,beginning,67,43,silent,red,255.6632284,None,space,255.6632284,None,1.2676075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,260.1843646,None,design,16,44,silent,yellow,258.169286,None,space,258.169286,None,0.8258157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,262.6869263,None,strength,47,45,silent,blue,260.6847829,None,space,260.6847829,None,0.6141142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,265.206031,None,volume,35,46,silent,blue,263.1918655,None,space,263.1918655,None,0.7871013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,267.7085504,None,service,64,47,silent,red,265.7065898,None,space,265.7065898,None,0.4563587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,270.2111091,None,ground,36,48,silent,blue,268.2091058,None,space,268.2091058,None,0.505813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,272.7302484,None,store,40,49,silent,blue,270.7162468,None,space,270.7162468,None,0.5026528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,275.2327459,None,solution,50,50,silent,blue,273.2305544,None,space,273.2305544,None,0.5485205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,277.7518669,None,tragedy,63,51,silent,red,275.7381843,None,space,275.7381843,None,0.3846095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,280.2710545,None,property,44,52,silent,blue,278.2571821,None,space,278.2571821,None,0.5376823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,282.7735322,None,thing,66,53,silent,red,280.7714311,None,space,280.7714311,None,0.6716144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,285.292823,None,mechanical,68,54,silent,red,283.2774043,None,space,283.2774043,None,0.5094459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,287.7952529,None,whole,43,55,silent,blue,285.7933434,None,space,285.7933434,None,0.5215783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,290.2977787,None,department,28,56,silent,yellow,288.2981334,None,space,288.2981334,None,0.7049082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,292.8003077,None,couch,86,57,silent,red,290.7987533,None,space,290.7987533,None,1.5086383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,295.302782,None,story,60,58,silent,red,293.3033388,None,space,293.3033388,None,1.0355963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,297.8052582,None,graduate,87,59,silent,red,295.8060138,None,space,295.8060138,None,0.8369411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,300.3244209,None,thick,22,60,silent,yellow,298.3125334,None,space,298.3125334,None,0.7304904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,302.8435496,None,republic,0,61,silent,yellow,300.8298989,None,space,300.8298989,None,0.7009354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,305.3461003,None,accident,37,62,silent,blue,303.344112,None,space,303.344112,None,0.3950029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,307.8484291,None,hunger,21,63,silent,yellow,305.8470585,None,space,305.8470585,None,0.6118347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,310.3510488,None,season,45,64,silent,blue,308.3510722,None,space,308.3510722,None,0.3476858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,312.8702345,None,testimony,69,65,silent,red,310.8601816,None,space,310.8601816,None,0.4388601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,315.3727897,None,piece,24,66,silent,yellow,313.3736111,None,space,313.3736111,None,0.8132449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,317.8916268,None,signal,58,67,silent,blue,315.8840093,None,space,315.8840093,None,1.7746479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,320.3944562,None,narrow,75,68,silent,red,318.3924305,None,space,318.3924305,None,0.5783951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,322.8968786,None,device,46,69,silent,blue,320.8977622,None,space,320.8977622,None,0.4571349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,325.4161026,None,trial,70,70,silent,red,323.401008,None,space,323.401008,None,0.4178434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,327.9186222,None,quick,31,71,silent,blue,325.9165489,None,space,325.9165489,None,0.3904106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,330.4211111,None,poetry,26,72,silent,yellow,328.4209728,None,space,328.4209728,None,0.3020172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,332.9236647,None,stand,65,73,silent,red,330.9222576,None,space,330.9222576,None,0.3446005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,335.4428427,None,personnel,73,74,silent,red,333.4301495,None,space,333.4301495,None,0.6126375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,337.9452539,None,drama,72,75,silent,red,335.9432737,None,space,335.9432737,None,0.5874984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,340.4477986,None,drove,10,76,silent,yellow,338.4457214,None,space,338.4457214,None,0.5012966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,342.9502747,None,bicycle,12,77,silent,yellow,340.9501594,None,space,340.9501594,None,1.4687622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,345.4527719,None,dream,23,78,silent,yellow,343.4517685,None,space,343.4517685,None,0.5591932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,347.9553927,None,committee,77,79,silent,red,345.9538848,None,space,345.9538848,None,0.5369246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,350.4742946,None,school,30,80,silent,blue,348.4657293,None,space,348.4657293,None,0.5690017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,352.9770253,None,bureau,42,81,silent,blue,350.975711,None,space,350.975711,None,0.4192931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sep30Silent1,58,2022_Sep_30_1430,ProdSingRedoBetween,2021.2.3,59.93267161
