StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,344.72439609999856,None,hearing,15,39,silent,yellow,342.7134961999982,None,None,342.7134961999982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,347.24361339999814,None,quantity,8,40,silent,yellow,345.23053419999997,None,None,345.23053419999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,349.7461559999974,None,chief,7,41,silent,yellow,347.7470463999998,None,None,347.7470463999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,352.2652675999998,None,general,52,42,silent,blue,350.2511846999987,None,None,350.2511846999987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,354.7844492999975,None,gesture,68,43,silent,red,352.777987999998,None,None,352.777987999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,357.28694189999806,None,oxygen,42,44,silent,blue,355.2866643999987,None,None,355.2866643999987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,359.8062085999991,None,poetry,89,45,silent,red,357.7907559999985,None,None,357.7907559999985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,362.3086098999993,None,season,38,46,silent,blue,360.30954589999965,None,None,360.30954589999965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,364.8278580999977,None,division,78,47,silent,red,362.82050399999935,None,None,362.82050399999935,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,367.3469755999977,None,equipment,56,48,silent,blue,365.33520879999924,None,None,365.33520879999924,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 Silent,001,2022_Dec_01_1533,ProdSingRedoBetween,2021.2.3,59.93069614289097,
