StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,171,0,171,0,,,,,,,,,,,,,,,,,,,,,,1376.607126,None,,,,,,,,,,,,,,,,,department,65,172,aloud,old,red,1374.272384,None,1374.272384,None,3,1.6085956,1374.272384,None,1.6085956,1375.912042,None,1376.422041,None,1376.422041,None,f,0.162998,1376.422041,None,0.162998,,,August8Aloud2,23,2022_Aug_08_1534,ProdSingRedoBetween,2021.2.3,60.06547136
,,,,172,0,172,0,,,,,,,,,,,,,,,,,,,,,,1379.391605,None,,,,,,,,,,,,,,,,,theme,11,173,aloud,old,yellow,1377.131827,None,1377.131827,None,1,1.1252337,1377.131827,None,1.1252337,1378.278682,None,1378.791493,None,1378.791493,None,n,0.5774492,1378.791493,None,0.5774492,,,August8Aloud2,23,2022_Aug_08_1534,ProdSingRedoBetween,2021.2.3,60.06547136
,,,,173,0,173,0,,,,,,,,,,,,,,,,,,,,,,1383.378584,None,,,,,,,,,,,,,,,,,division,56,174,aloud,old,blue,1379.900642,None,1379.900642,None,3,2.5243449,1379.900642,None,2.5243449,1382.44741,None,1382.970686,None,1382.970686,None,f,0.390284,1382.970686,None,0.390284,,,August8Aloud2,23,2022_Aug_08_1534,ProdSingRedoBetween,2021.2.3,60.06547136
,,,,174,0,174,0,,,,,,,,,,,,,,,,,,,,,,1388.33606,None,,,,,,,,,,,,,,,,,impact,167,175,aloud,new,null,1383.892202,None,1383.892202,None,4,3.7646937,1383.892202,None,3.7646937,1387.68605,None,1388.200463,None,1388.200463,None,f,0.1046202,1388.200463,None,0.1046202,,,August8Aloud2,23,2022_Aug_08_1534,ProdSingRedoBetween,2021.2.3,60.06547136
,,,,175,0,175,0,,,,,,,,,,,,,,,,,,,,,,1394.090813,None,,,,,,,,,,,,,,,,,solution,0,176,aloud,old,yellow,1388.867236,None,1388.867236,None,2,3.5976733,1388.867236,None,3.5976733,1392.488314,None,1392.988613,None,1392.988613,None,f,1.084366,1392.988613,None,1.084366,,,August8Aloud2,23,2022_Aug_08_1534,ProdSingRedoBetween,2021.2.3,60.06547136
,,,,176,0,176,0,,,,,,,,,,,,,,,,,,,,,,1398.52732,None,,,,,,,,,,,,,,,,,colonel,26,177,aloud,old,yellow,1394.590163,None,1394.590163,None,6,2.3788613,1394.590163,None,2.3788613,1396.994753,None,1397.514322,None,1397.514322,None,r,0.9907076,1397.514322,None,0.9907076,,,August8Aloud2,23,2022_Aug_08_1534,ProdSingRedoBetween,2021.2.3,60.06547136
,,,,177,0,177,0,,,,,,,,,,,,,,,,,,,,,,1401.782005,None,,,,,,,,,,,,,,,,,store,3,178,aloud,old,yellow,1399.038083,None,1399.038083,None,3,1.5389514,1399.038083,None,1.5389514,1400.601723,None,1401.113357,None,1401.113357,None,f,0.639632,1401.113357,None,0.639632,,,August8Aloud2,23,2022_Aug_08_1534,ProdSingRedoBetween,2021.2.3,60.06547136
,,,,178,0,178,0,,,,,,,,,,,,,,,,,,,,,,1404.802207,None,,,,,,,,,,,,,,,,,court,20,179,aloud,old,yellow,1402.285989,None,1402.285989,None,2,1.9069813,1402.285989,None,1.9069813,1404.216401,None,1404.725534,None,1404.725534,None,n,0.0594827,1404.725534,None,0.0594827,,,August8Aloud2,23,2022_Aug_08_1534,ProdSingRedoBetween,2021.2.3,60.06547136
,,,,179,0,179,0,,,,,,,,,,,,,,,,,,,,,,1407.420243,None,,,,,,,,,,,,,,,,,household,46,180,aloud,old,blue,1405.331788,None,1405.331788,None,6,1.3492841,1405.331788,None,1.3492841,1406.708689,None,1407.229094,None,1407.229094,None,r,0.1639164,1407.229094,None,0.1639164,,,August8Aloud2,23,2022_Aug_08_1534,ProdSingRedoBetween,2021.2.3,60.06547136
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.92042,None,,,,,,
