StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,695.7234432,None,fight,59,25,aloud,yellow,693.7214166,None,None,693.7214166,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,698.2260189,None,light,30,26,aloud,blue,696.2240016,None,None,696.2240016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,700.7452315,None,finance,18,27,aloud,yellow,698.7325549,None,None,698.7325549,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,703.2643232,None,passage,81,28,aloud,red,701.2486892,None,None,701.2486892,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,705.766668,None,charter,15,29,aloud,yellow,703.7648363,None,None,703.7648363,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,708.285802,None,beginning,50,30,aloud,blue,706.2712825,None,None,706.2712825,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,710.8051837,None,spoke,5,31,aloud,yellow,708.7993307,None,None,708.7993307,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,713.3077879,None,harmony,46,32,aloud,blue,711.3079691,None,None,711.3079691,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,715.8099465,None,quarter,42,33,aloud,blue,713.8085898,None,None,713.8085898,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,718.3293168,None,dozen,77,34,aloud,red,716.3213258,None,None,716.3213258,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,720.8318758,None,service,65,35,aloud,red,718.8296288,None,None,718.8296288,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Aloud1,65,2022_Oct_24_1624,ProdSingRedoBetween,2021.2.3,59.94244332
