StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,280.8985771,None,threat,49,40,silent,blue,278.897625,None,None,278.897625,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
40,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,283.4012039,None,signal,80,41,silent,red,281.4016664,None,None,281.4016664,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,285.92047,None,stranger,18,42,silent,yellow,283.9062539,None,None,283.9062539,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,288.4227431,None,story,52,43,silent,blue,286.4209866,None,None,286.4209866,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,290.941935,None,school,57,44,silent,blue,288.9285949,None,None,288.9285949,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,293.4613321,None,suggestion,21,45,silent,yellow,291.4516401,None,None,291.4516401,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,295.9804853,None,generation,4,46,silent,yellow,293.9653919,None,None,293.9653919,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,298.4829779,None,figure,50,47,silent,blue,296.4810823,None,None,296.4810823,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,300.9855797,None,household,64,48,silent,red,298.9839618,None,None,298.9839618,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,303.4881689,None,crime,47,49,silent,blue,301.4880443,None,None,301.4880443,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,306.0072678,None,produce,72,50,silent,red,303.9927017,None,None,303.9927017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,308.5098492,None,clear,40,51,silent,blue,306.507629,None,None,306.507629,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,311.0288521,None,smooth,89,52,silent,red,309.0163919,None,None,309.0163919,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,313.5314439,None,guest,8,53,silent,yellow,311.5293518,None,None,311.5293518,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,316.0339785,None,grade,55,54,silent,blue,314.0319043,None,None,314.0319043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,318.5531441,None,listen,85,55,silent,red,316.5383615,None,None,316.5383615,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,321.055498,None,attack,71,56,silent,red,319.0533818,None,None,319.0533818,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,323.5748817,None,owner,56,57,silent,blue,321.561085,None,None,321.561085,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,326.077229,None,straight,78,58,silent,red,324.0749244,None,None,324.0749244,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,328.5798363,None,comedy,31,59,silent,blue,326.5802881,None,None,326.5802881,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,331.0822743,None,nation,14,60,silent,yellow,329.0802971,None,None,329.0802971,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,333.6013687,None,region,30,61,silent,blue,331.5878787,None,None,331.5878787,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,336.1036418,None,bureau,62,62,silent,red,334.1044305,None,None,334.1044305,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,338.6230738,None,trash,42,63,silent,blue,336.6089839,None,None,336.6089839,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct24Silent2,64,2022_Oct_24_1552,ProdSingRedoBetween,2021.2.3,60.05342354
