StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,157,0,157,0,,,,,,,,,,,,,,,,,,,,,,1063.972052,None,,,,,,,,,,,,,,,,,benefit,157,158,sing,new,null,1059.55377,None,1059.55377,None,1,3.6764658,1059.55377,None,3.6764658,1063.255655,None,1063.760732,None,1063.760732,None,n,0.181568,1063.760732,None,0.181568,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,158,0,158,0,,,,,,,,,,,,,,,,,,,,,,1066.207656,None,,,,,,,,,,,,,,,,,curve,43,159,sing,old,blue,1064.48266,None,1064.48266,None,1,1.0197041,1064.48266,None,1.0197041,1065.52848,None,1066.040873,None,1066.040873,None,n,0.1495075,1066.040873,None,0.1495075,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,159,0,159,0,,,,,,,,,,,,,,,,,,,,,,1068.476407,None,,,,,,,,,,,,,,,,,exchange,167,160,sing,new,null,1066.721684,None,1066.721684,None,1,0.9327191,1066.721684,None,0.9327191,1067.679125,None,1068.199684,None,1068.199684,None,n,0.2546122,1068.199684,None,0.2546122,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,160,0,160,0,,,,,,,,,,,,,,,,,,,,,,1070.684619,None,,,,,,,,,,,,,,,,,degree,98,161,sing,new,null,1068.98147,None,1068.98147,None,1,1.1207446,1068.98147,None,1.1207446,1070.128103,None,1070.632407,None,1070.632407,None,n,0.0300422,1070.632407,None,0.0300422,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,161,0,161,0,,,,,,,,,,,,,,,,,,,,,,1073.064684,None,,,,,,,,,,,,,,,,,enemy,14,162,sing,old,yellow,1071.2112,None,1071.2112,None,6,1.258929,1071.2112,None,1.258929,1072.497432,None,1072.997852,None,1072.997852,None,r,0.0403477,1072.997852,None,0.0403477,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,162,0,162,0,,,,,,,,,,,,,,,,,,,,,,1075.633704,None,,,,,,,,,,,,,,,,,platform,144,163,sing,new,null,1073.569667,None,1073.569667,None,1,1.3645007,1073.569667,None,1.3645007,1074.953416,None,1075.467037,None,1075.467037,None,n,0.1473308,1075.467037,None,0.1473308,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,163,0,163,0,,,,,,,,,,,,,,,,,,,,,,1078.536604,None,,,,,,,,,,,,,,,,,accident,109,164,sing,new,null,1076.136575,None,1076.136575,None,1,1.3975969,1076.136575,None,1.3975969,1077.55222,None,1078.055799,None,1078.055799,None,n,0.4543228,1078.055799,None,0.4543228,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,164,0,164,0,,,,,,,,,,,,,,,,,,,,,,1080.805519,None,,,,,,,,,,,,,,,,,route,145,165,sing,new,null,1079.04321,None,1079.04321,None,1,0.8991064,1079.04321,None,0.8991064,1079.9741,None,1080.48859,None,1080.48859,None,n,0.2937089,1080.48859,None,0.2937089,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,165,0,165,0,,,,,,,,,,,,,,,,,,,,,,1082.768763,None,,,,,,,,,,,,,,,,,congress,174,166,sing,new,null,1081.310653,None,1081.310653,None,1,0.7355442,1081.310653,None,0.7355442,1082.074365,None,1082.578755,None,1082.578755,None,n,0.1555515,1082.578755,None,0.1555515,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,166,0,166,0,,,,,,,,,,,,,,,,,,,,,,1084.892992,None,,,,,,,,,,,,,,,,,write,136,167,sing,new,null,1083.283826,None,1083.283826,None,1,0.9543769,1083.283826,None,0.9543769,1084.261977,None,1084.778392,None,1084.778392,None,n,0.0919732,1084.778392,None,0.0919732,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
,,,,167,0,167,0,,,,,,,,,,,,,,,,,,,,,,1086.744696,None,,,,,,,,,,,,,,,,,sound,85,168,sing,old,red,1085.39549,None,1085.39549,None,1,0.6987691,1085.39549,None,0.6987691,1086.113177,None,1086.628094,None,1086.628094,None,n,0.09807,1086.628094,None,0.09807,,,Sep02Sing2,39,2022_Sep_02_1355,ProdSingRedoBetween,2021.2.3,59.98195743
