StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.rt,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,1905.2659301003441,None,,,,,,,,,,,,,,,,,,science,172,103,silent,new,null,1902.0778349004686,None,1902.0778349004686,None,1,1.2129901004955173,1902.0778349004686,None,1.2129901004955173,1903.3225207002833,None,1903.8312304001302,None,1903.8312304001302,None,r,1.4195326995104551,1903.8312304001302,None,1.4195326995104551,,,79 Silent,001,2022_Nov_15_1522,ProdSingRedoBetween,2021.2.3,59.79112566422879,
,,,,103,0,103,0,,,,,,,,,,,,,,,,,,,,,,1909.3032073006034,None,,,,,,,,,,,,,,,,,,short,126,104,silent,new,null,1905.7743370002136,None,1905.7743370002136,None,1,1.16430430021137,1905.7743370002136,None,1.16430430021137,1906.9753781007603,None,1907.4848042000085,None,1907.4848042000085,None,r,1.7899621995165944,1907.4848042000085,None,1.7899621995165944,,,79 Silent,001,2022_Nov_15_1522,ProdSingRedoBetween,2021.2.3,59.79112566422879,
,,,,104,0,104,0,,,,,,,,,,,,,,,,,,,,,,1912.63997830078,None,,,,,,,,,,,,,,,,,,portion,36,105,silent,old,blue,1909.8149388004094,None,1909.8149388004094,None,1,1.099808500148356,1909.8149388004094,None,1.099808500148356,1910.9414888005704,None,1911.4575440008193,None,1911.4575440008193,None,f,1.1612048000097275,1911.4575440008193,None,1.1612048000097275,,,79 Silent,001,2022_Nov_15_1522,ProdSingRedoBetween,2021.2.3,59.79112566422879,
,,,,105,0,105,0,,,,,,,,,,,,,,,,,,,,,,1916.160151200369,None,,,,,,,,,,,,,,,,,,birth,75,106,silent,old,red,1913.1503385007381,None,1913.1503385007381,None,1,1.2284102998673916,1913.1503385007381,None,1.2284102998673916,1914.4107137005776,None,1914.9256867002696,None,1914.9256867002696,None,r,1.2130958000198007,1914.9256867002696,None,1.2130958000198007,,,79 Silent,001,2022_Nov_15_1522,ProdSingRedoBetween,2021.2.3,59.79112566422879,
,,,,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,1920.6312397001311,None,,,,,,,,,,,,,,,,,,suggestion,33,107,silent,old,blue,1916.6716900002211,None,1916.6716900002211,None,1,1.3230206007137895,1916.6716900002211,None,1.3230206007137895,1918.0131932999939,None,1918.5188293000683,None,1918.5188293000683,None,f,2.091916900128126,1918.5188293000683,None,2.091916900128126,,,79 Silent,001,2022_Nov_15_1522,ProdSingRedoBetween,2021.2.3,59.79112566422879,
,,,,107,0,107,0,,,,,,,,,,,,,,,,,,,,,,1923.669068600051,None,,,,,,,,,,,,,,,,,,trail,27,108,silent,old,yellow,1921.140780000016,None,1921.140780000016,None,1,1.2059899000450969,1921.140780000016,None,1.2059899000450969,1922.3705205004662,None,1922.8847296005115,None,1922.8847296005115,None,r,0.7662348998710513,1922.8847296005115,None,0.7662348998710513,,,79 Silent,001,2022_Nov_15_1522,ProdSingRedoBetween,2021.2.3,59.79112566422879,
,,,,108,0,108,0,,,,,,,,,,,,,,,,,,,,,,1927.3213022006676,None,,,,,,,,,,,,,,,,,,degree,35,109,silent,old,blue,1924.17541260086,None,1924.17541260086,None,1,1.419195200316608,1924.17541260086,None,1.419195200316608,1925.6255703000352,None,1926.1367623005062,None,1926.1367623005062,None,r,1.1619813004508615,1926.1367623005062,None,1.1619813004508615,,,79 Silent,001,2022_Nov_15_1522,ProdSingRedoBetween,2021.2.3,59.79112566422879,
,,,,109,0,109,0,,,,,,,,,,,,,,,,,,,,,,1931.6419583000243,None,,,,,,,,,,,,,,,,,,shape,46,110,silent,old,blue,1927.8302530003712,None,1927.8302530003712,None,1,1.460355599410832,1927.8302530003712,None,1.460355599410832,1929.3095684004948,None,1929.8241052003577,None,1929.8241052003577,None,f,1.7867629993706942,1929.8241052003577,None,1.7867629993706942,,,79 Silent,001,2022_Nov_15_1522,ProdSingRedoBetween,2021.2.3,59.79112566422879,
,,,,110,0,110,0,,,,,,,,,,,,,,,,,,,,,,1935.4456665003672,None,,,,,,,,,,,,,,,,,,narrow,177,111,silent,new,null,1932.1534690000117,None,1932.1534690000117,None,1,1.7372263995930552,1932.1534690000117,None,1.7372263995930552,1933.9126040004194,None,1934.4152453001589,None,1934.4152453001589,None,r,1.0114532997831702,1934.4152453001589,None,1.0114532997831702,,,79 Silent,001,2022_Nov_15_1522,ProdSingRedoBetween,2021.2.3,59.79112566422879,
,,,,111,0,111,0,,,,,,,,,,,,,,,,,,,,,,1938.365554800257,None,,,,,,,,,,,,,,,,,,leader,53,112,silent,old,blue,1935.9516782006249,None,1935.9516782006249,None,1,1.106937499716878,1935.9516782006249,None,1.106937499716878,1937.0845172004774,None,1937.5980057008564,None,1937.5980057008564,None,r,0.7487449999898672,1937.5980057008564,None,0.7487449999898672,,,79 Silent,001,2022_Nov_15_1522,ProdSingRedoBetween,2021.2.3,59.79112566422879,
