StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,126,0,126,0,,,,,,,,,,,,,,,,,,,,,,1579.95962,None,,,,,,,,,,,,,,,,,minor,156,127,sing,new,null,1576.791219,None,1576.791219,None,5,1.6185395,1576.791219,None,1.6185395,1578.425018,None,1578.925376,None,1578.925376,None,f,1.0123615,1578.925376,None,1.0123615,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,127,0,127,0,,,,,,,,,,,,,,,,,,,,,,1598.328024,None,,,,,,,,,,,,,,,,,alert,39,128,sing,old,blue,1580.471892,None,1580.471892,None,3,4.3378744,1580.471892,None,4.3378744,1584.831259,None,1585.335771,None,1585.335771,None,f,12.9699895,1585.335771,None,12.9699895,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,128,0,128,0,,,,,,,,,,,,,,,,,,,,,,1602.949423,None,,,,,,,,,,,,,,,,,subject,80,129,sing,old,red,1598.837128,None,1598.837128,None,4,2.5726279,1598.837128,None,2.5726279,1601.432493,None,1601.935482,None,1601.935482,None,f,0.986241,1601.935482,None,0.986241,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,129,0,129,0,,,,,,,,,,,,,,,,,,,,,,1608.638537,None,,,,,,,,,,,,,,,,,service,62,130,sing,old,red,1603.465195,None,1603.465195,None,5,1.8805398,1603.465195,None,1.8805398,1605.369832,None,1605.877671,None,1605.877671,None,r,2.7400988,1605.877671,None,2.7400988,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,130,0,130,0,,,,,,,,,,,,,,,,,,,,,,1612.425604,None,,,,,,,,,,,,,,,,,thick,64,131,sing,old,red,1609.148661,None,1609.148661,None,6,1.9650674,1609.148661,None,1.9650674,1611.146339,None,1611.662763,None,1611.662763,None,r,0.7471913,1611.662763,None,0.7471913,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,131,0,131,0,,,,,,,,,,,,,,,,,,,,,,1617.130402,None,,,,,,,,,,,,,,,,,company,43,132,sing,old,blue,1612.933873,None,1612.933873,None,6,2.5880102,1612.933873,None,2.5880102,1615.556634,None,1616.065661,None,1616.065661,None,r,1.0401776,1616.065661,None,1.0401776,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,132,0,132,0,,,,,,,,,,,,,,,,,,,,,,1622.83607,None,,,,,,,,,,,,,,,,,estate,145,133,sing,new,null,1617.633511,None,1617.633511,None,2,1.5921743,1617.633511,None,1.5921743,1619.256297,None,1619.766079,None,1619.766079,None,n,3.0437461,1619.766079,None,3.0437461,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,133,0,133,0,,,,,,,,,,,,,,,,,,,,,,1625.989202,None,,,,,,,,,,,,,,,,,marriage,111,134,sing,new,null,1623.33888,None,1623.33888,None,3,1.5988588,1623.33888,None,1.5988588,1624.955751,None,1625.457693,None,1625.457693,None,f,0.5040222,1625.457693,None,0.5040222,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,134,0,134,0,,,,,,,,,,,,,,,,,,,,,,1630.109963,None,,,,,,,,,,,,,,,,,industry,27,135,sing,old,yellow,1626.497646,None,1626.497646,None,4,1.7281118,1626.497646,None,1.7281118,1628.245594,None,1628.765515,None,1628.765515,None,f,1.3241443,1628.765515,None,1.3241443,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
,,,,135,0,135,0,,,,,,,,,,,,,,,,,,,,,,1634.430923,None,,,,,,,,,,,,,,,,,atmosphere,158,136,sing,new,null,1630.628184,None,1630.628184,None,1,1.7016212,1630.628184,None,1.7016212,1632.353927,None,1632.866855,None,1632.866855,None,n,1.5349659,1632.866855,None,1.5349659,,,Sep09Sing1,48,2022_Sep_09_1433,ProdSingRedoBetween,2021.2.3,59.93942522
