StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,2936.571316,None,,,,,,,,,,,,,,,,,employment,137,74,sing,new,null,2933.104985,None,2933.104985,None,6,1.6248016,2933.104985,None,1.6248016,2934.754093,None,2935.259238,None,2935.259238,None,r,1.2945671,2935.259238,None,1.2945671,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
,,,,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,2940.374927,None,,,,,,,,,,,,,,,,,research,48,75,sing,old,blue,2937.0772,None,2937.0772,None,5,1.8286284,2937.0772,None,1.8286284,2938.924682,None,2939.42422,None,2939.42422,None,f,0.929572,2939.42422,None,0.929572,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
,,,,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,2944.262307,None,,,,,,,,,,,,,,,,,patient,97,76,sing,new,null,2940.884974,None,2940.884974,None,6,1.9168413,2940.884974,None,1.9168413,2942.827639,None,2943.332463,None,2943.332463,None,f,0.9094468,2943.332463,None,0.9094468,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
,,,,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,2947.982527,None,,,,,,,,,,,,,,,,,order,77,77,sing,old,red,2944.771343,None,2944.771343,None,6,1.7903015,2944.771343,None,1.7903015,2946.583134,None,2947.098449,None,2947.098449,None,f,0.86336,2947.098449,None,0.86336,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
,,,,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,2951.769812,None,,,,,,,,,,,,,,,,,ground,47,78,sing,old,blue,2948.48885,None,2948.48885,None,5,1.8089301,2948.48885,None,1.8089301,2950.319312,None,2950.826453,None,2950.826453,None,f,0.9272126,2950.826453,None,0.9272126,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
,,,,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,2955.289905,None,,,,,,,,,,,,,,,,,place,45,79,sing,old,blue,2952.286155,None,2952.286155,None,5,1.3555982,2952.286155,None,1.3555982,2953.673575,None,2954.188982,None,2954.188982,None,f,1.0768303,2954.188982,None,1.0768303,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
,,,,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,2958.659845,None,,,,,,,,,,,,,,,,,danger,158,80,sing,new,null,2955.799095,None,2955.799095,None,5,1.3146201,2955.799095,None,1.3146201,2957.14655,None,2957.663208,None,2957.663208,None,f,0.9784543,2957.663208,None,0.9784543,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
,,,,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,2961.612874,None,,,,,,,,,,,,,,,,,reading,5,81,sing,old,yellow,2959.170809,None,2959.170809,None,5,1.1910877,2959.170809,None,1.1910877,2960.380153,None,2960.895519,None,2960.895519,None,f,0.6901847,2960.895519,None,0.6901847,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
,,,,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,2964.265502,None,,,,,,,,,,,,,,,,,treatment,64,82,sing,old,red,2962.113572,None,2962.113572,None,5,1.1843022,2962.113572,None,1.1843022,2963.324132,None,2963.833696,None,2963.833696,None,f,0.4161815,2963.833696,None,0.4161815,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
,,,,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,2967.435516,None,,,,,,,,,,,,,,,,,collection,34,83,sing,old,blue,2964.775752,None,2964.775752,None,5,1.2020939,2964.775752,None,1.2020939,2966.000742,None,2966.502921,None,2966.502921,None,r,0.9147439,2966.502921,None,0.9147439,,,June27Sing1,1,2022_Jun_27_1319,ProdSingRedoBetween,2021.2.3,59.90646205
