StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.rt,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,1514.092182299999,None,,,,,,,,,,,,,,,,,,article,33,103,aloud,old,blue,1509.7378255000003,None,1509.7378255000003,None,5,3.5514431999999942,1509.7378255000003,None,3.5514431999999942,1513.3097106000005,None,1513.8242259999988,None,1513.8242259999988,None,r,0.24085390000072948,1513.8242259999988,None,0.24085390000072948,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,103,0,103,0,,,,,,,,,,,,,,,,,,,,,,1516.8814118999999,None,,,,,,,,,,,,,,,,,,carry,66,104,aloud,old,red,1514.6222044000006,None,1514.6222044000006,None,6,1.451148699999976,1514.6222044000006,None,1.451148699999976,1516.0993264999997,None,1516.6104730999996,None,1516.6104730999996,None,r,0.23853730000155338,1516.6104730999996,None,0.23853730000155338,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,104,0,104,0,,,,,,,,,,,,,,,,,,,,,,1519.6978098,None,,,,,,,,,,,,,,,,,,century,54,105,aloud,old,blue,1517.3957740000005,None,1517.3957740000005,None,6,1.5413768999987951,1517.3957740000005,None,1.5413768999987951,1518.965049299999,None,1519.4798530999997,None,1519.4798530999997,None,r,0.18520580000040354,1519.4798530999997,None,0.18520580000040354,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,105,0,105,0,,,,,,,,,,,,,,,,,,,,,,1522.8167558999994,None,,,,,,,,,,,,,,,,,,shock,73,106,aloud,old,red,1520.2001571,None,1520.2001571,None,6,1.872959100001026,1520.2001571,None,1.872959100001026,1522.1061848999998,None,1522.6157311999996,None,1522.6157311999996,None,r,0.16940690000046743,1522.6157311999996,None,0.16940690000046743,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,1526.8549007000001,None,,,,,,,,,,,,,,,,,,republic,77,107,aloud,old,red,1523.3193542999998,None,1523.3193542999998,None,3,2.6018103000005794,1523.3193542999998,None,2.6018103000005794,1525.9394606999995,None,1526.455785,None,1526.455785,None,n,0.36933309999949415,1526.455785,None,0.36933309999949415,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,107,0,107,0,,,,,,,,,,,,,,,,,,,,,,1533.428702199999,None,,,,,,,,,,,,,,,,,,edition,163,108,aloud,new,null,1527.3718004999992,None,1527.3718004999992,None,2,4.845627200000308,1527.3718004999992,None,4.845627200000308,1532.2447708,None,1532.7593825000004,None,1532.7593825000004,None,f,0.6417025999999169,1532.7593825000004,None,0.6417025999999169,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,108,0,108,0,,,,,,,,,,,,,,,,,,,,,,1539.7177797999993,None,,,,,,,,,,,,,,,,,,voice,18,109,aloud,old,yellow,1533.9462255999988,None,1533.9462255999988,None,4,5.0709237000010035,1533.9462255999988,None,5.0709237000010035,1539.0357738000002,None,1539.5496843,None,1539.5496843,None,f,0.13941959999829123,1539.5496843,None,0.13941959999829123,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,109,0,109,0,,,,,,,,,,,,,,,,,,,,,,1543.3674138999995,None,,,,,,,,,,,,,,,,,,passage,166,110,aloud,new,null,1540.2196624999997,None,1540.2196624999997,None,1,2.565622300000541,1540.2196624999997,None,2.565622300000541,1542.8064890000005,None,1543.3211259,None,1543.3211259,None,n,0.016172200001165038,1543.3211259,None,0.016172200001165038,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,110,0,110,0,,,,,,,,,,,,,,,,,,,,,,1546.458140499999,None,,,,,,,,,,,,,,,,,,strain,140,111,aloud,new,null,1543.8712624,None,1543.8712624,None,6,1.9939618999997037,1543.8712624,None,1.9939618999997037,1545.8970357999988,None,1546.406751299999,None,1546.406751299999,None,r,0.026400500000818283,1546.406751299999,None,0.026400500000818283,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,111,0,111,0,,,,,,,,,,,,,,,,,,,,,,1553.9781586999998,None,,,,,,,,,,,,,,,,,,display,49,112,aloud,old,blue,1546.975688299999,None,1546.975688299999,None,5,5.417705699999715,1546.975688299999,None,5.417705699999715,1552.4151461000001,None,1552.9297936999992,None,1552.9297936999992,None,r,1.0155038999982935,1552.9297936999992,None,1.0155038999982935,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,112,0,112,0,,,,,,,,,,,,,,,,,,,,,,1561.5395642000003,None,,,,,,,,,,,,,,,,,,scene,138,113,aloud,new,null,1554.482895199999,None,1554.482895199999,None,5,6.334574999998949,1554.482895199999,None,6.334574999998949,1560.8399135,None,1561.3613908999996,None,1561.3613908999996,None,f,0.15982859999894572,1561.3613908999996,None,0.15982859999894572,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,113,0,113,0,,,,,,,,,,,,,,,,,,,,,,1565.0098992999992,None,,,,,,,,,,,,,,,,,,sweet,116,114,aloud,new,null,1562.0426429999989,None,1562.0426429999989,None,5,2.31045450000056,1562.0426429999989,None,2.31045450000056,1564.3776801999993,None,1564.8918154000003,None,1564.8918154000003,None,f,0.10136389999934181,1564.8918154000003,None,0.10136389999934181,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,114,0,114,0,,,,,,,,,,,,,,,,,,,,,,1570.9157118999992,None,,,,,,,,,,,,,,,,,,drama,93,115,aloud,new,null,1565.5363858,None,1565.5363858,None,2,4.7126906999983476,1565.5363858,None,4.7126906999983476,1570.2817522000005,None,1570.782697999999,None,1570.782697999999,None,n,0.11460840000108874,1570.782697999999,None,0.11460840000108874,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,115,0,115,0,,,,,,,,,,,,,,,,,,,,,,1574.3689379999996,None,,,,,,,,,,,,,,,,,,travel,61,116,aloud,old,red,1571.4184649,None,1571.4184649,None,3,2.3426963000001706,1571.4184649,None,2.3426963000001706,1573.7870340999998,None,1574.3018948999998,None,1574.3018948999998,None,n,0.03529600000001665,1574.3018948999998,None,0.03529600000001665,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,116,0,116,0,,,,,,,,,,,,,,,,,,,,,,1577.0216201999992,None,,,,,,,,,,,,,,,,,,comedy,34,117,aloud,old,blue,1574.8706208999993,None,1574.8706208999993,None,6,1.450573299998723,1574.8706208999993,None,1.450573299998723,1576.3385024,None,1576.8539992999995,None,1576.8539992999995,None,r,0.13909870000134106,1576.8539992999995,None,0.13909870000134106,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,117,0,117,0,,,,,,,,,,,,,,,,,,,,,,1579.5702277,None,,,,,,,,,,,,,,,,,,angle,35,118,aloud,old,blue,1577.5230343000003,None,1577.5230343000003,None,6,1.3581794000001537,1577.5230343000003,None,1.3581794000001537,1578.910812099999,None,1579.426655199999,None,1579.426655199999,None,r,0.10244820000116306,1579.426655199999,None,0.10244820000116306,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,118,0,118,0,,,,,,,,,,,,,,,,,,,,,,1585.8975513999994,None,,,,,,,,,,,,,,,,,,drink,12,119,aloud,old,yellow,1580.0757374999994,None,1580.0757374999994,None,3,4.997411000000284,1580.0757374999994,None,4.997411000000284,1585.0973544999997,None,1585.6126599999989,None,1585.6126599999989,None,f,0.2525353000000905,1585.6126599999989,None,0.2525353000000905,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,119,0,119,0,,,,,,,,,,,,,,,,,,,,,,1588.7673706999994,None,,,,,,,,,,,,,,,,,,fellow,159,120,aloud,new,null,1586.4271188999992,None,1586.4271188999992,None,1,1.766106499999296,1586.4271188999992,None,1.766106499999296,1588.2168745999988,None,1588.7319279999992,None,1588.7319279999992,None,n,0.013559299999542418,1588.7319279999992,None,0.013559299999542418,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,120,0,120,0,,,,,,,,,,,,,,,,,,,,,,1596.8573373,None,,,,,,,,,,,,,,,,,,trail,31,121,aloud,old,blue,1589.285950399999,None,1589.285950399999,None,6,5.851210400000127,1589.285950399999,None,5.851210400000127,1595.1580379999996,None,1595.6723242999997,None,1595.6723242999997,None,r,1.1608600999988994,1595.6723242999997,None,1.1608600999988994,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,121,0,121,0,,,,,,,,,,,,,,,,,,,,,,1605.6833917999993,None,,,,,,,,,,,,,,,,,,suggestion,107,122,aloud,new,null,1597.3602388,None,1597.3602388,None,5,7.504833199998757,1597.3602388,None,7.504833199998757,1604.8845929,None,1605.3989710000005,None,1605.3989710000005,None,r,0.26633419999961916,1605.3989710000005,None,0.26633419999961916,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,122,0,122,0,,,,,,,,,,,,,,,,,,,,,,1609.7212024,None,,,,,,,,,,,,,,,,,,track,101,123,aloud,new,null,1606.1933695999996,None,1606.1933695999996,None,6,2.6560876999992615,1606.1933695999996,None,2.6560876999992615,1608.8790532999992,None,1609.3863695,None,1609.3863695,None,r,0.3027905999988434,1609.3863695,None,0.3027905999988434,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,123,0,123,0,,,,,,,,,,,,,,,,,,,,,,1612.4406208,None,,,,,,,,,,,,,,,,,,bureau,28,124,aloud,old,yellow,1610.238876899999,None,1610.238876899999,None,6,1.4422479000004387,1610.238876899999,None,1.4422479000004387,1611.7072874999994,None,1612.2226687999992,None,1612.2226687999992,None,r,0.19452950000049896,1612.2226687999992,None,0.19452950000049896,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,124,0,124,0,,,,,,,,,,,,,,,,,,,,,,1616.3932003999998,None,,,,,,,,,,,,,,,,,,primary,22,125,aloud,old,yellow,1612.9614870000005,None,1612.9614870000005,None,6,2.847716999998738,1612.9614870000005,None,2.847716999998738,1615.8301647999997,None,1616.3432448999993,None,1616.3432448999993,None,r,0.02596599999924365,1616.3432448999993,None,0.02596599999924365,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,125,0,125,0,,,,,,,,,,,,,,,,,,,,,,1620.3317571999996,None,,,,,,,,,,,,,,,,,,evidence,4,126,aloud,old,yellow,1616.8990723999996,None,1616.8990723999996,None,4,2.7660771000009845,1616.8990723999996,None,2.7660771000009845,1619.7032087999996,None,1620.2132791999993,None,1620.2132791999993,None,r,0.09226920000037353,1620.2132791999993,None,0.09226920000037353,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,126,0,126,0,,,,,,,,,,,,,,,,,,,,,,1628.3067355999992,None,,,,,,,,,,,,,,,,,,member,14,127,aloud,old,yellow,1620.8325848999993,None,1620.8325848999993,None,3,6.816695400000754,1620.8325848999993,None,6.816695400000754,1627.6727766999993,None,1628.1881013000002,None,1628.1881013000002,None,f,0.10104329999921902,1628.1881013000002,None,0.10104329999921902,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,127,0,127,0,,,,,,,,,,,,,,,,,,,,,,1634.7128202999993,None,,,,,,,,,,,,,,,,,,graduate,105,128,aloud,new,null,1628.8220540000002,None,1628.8220540000002,None,4,5.083089799998561,1628.8220540000002,None,5.083089799998561,1633.9295671,None,1634.4448479000002,None,1634.4448479000002,None,f,0.23633609999887994,1634.4448479000002,None,0.23633609999887994,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,128,0,128,0,,,,,,,,,,,,,,,,,,,,,,1637.1484691000005,None,,,,,,,,,,,,,,,,,,tennis,87,129,aloud,old,red,1635.2425934999992,None,1635.2425934999992,None,6,1.2066211999990628,1635.2425934999992,None,1.2066211999990628,1636.4826661999996,None,1636.9976821,None,1636.9976821,None,r,0.13161030000082974,1636.9976821,None,0.13161030000082974,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,129,0,129,0,,,,,,,,,,,,,,,,,,,,,,1639.651697899999,None,,,,,,,,,,,,,,,,,,industry,63,130,aloud,old,red,1637.6783455999994,None,1637.6783455999994,None,6,1.282786899999337,1637.6783455999994,None,1.282786899999337,1638.9847743999999,None,1639.506688399999,None,1639.506688399999,None,r,0.12666270000045188,1639.506688399999,None,0.12666270000045188,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,130,0,130,0,,,,,,,,,,,,,,,,,,,,,,1642.8376542999995,None,,,,,,,,,,,,,,,,,,region,85,131,aloud,old,red,1640.1684667999998,None,1640.1684667999998,None,6,1.864813400001367,1640.1684667999998,None,1.864813400001367,1642.0538913,None,1642.5688668000003,None,1642.5688668000003,None,r,0.24848869999914314,1642.5688668000003,None,0.24848869999914314,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,131,0,131,0,,,,,,,,,,,,,,,,,,,,,,1646.9414161000004,None,,,,,,,,,,,,,,,,,,guide,165,132,aloud,new,null,1643.355189599999,None,1643.355189599999,None,3,2.2140883000010945,1643.355189599999,None,2.2140883000010945,1645.5924541999993,None,1646.1059797999987,None,1646.1059797999987,None,f,0.8153763999998773,1646.1059797999987,None,0.8153763999998773,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,132,0,132,0,,,,,,,,,,,,,,,,,,,,,,1654.9980522000005,None,,,,,,,,,,,,,,,,,,background,62,133,aloud,old,red,1647.4440854000004,None,1647.4440854000004,None,4,6.933290700000725,1647.4440854000004,None,6.933290700000725,1654.4010483000002,None,1654.915463199999,None,1654.915463199999,None,f,0.05373920000056387,1654.915463199999,None,0.05373920000056387,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,133,0,133,0,,,,,,,,,,,,,,,,,,,,,,1658.1695985999995,None,,,,,,,,,,,,,,,,,,pressure,174,134,aloud,new,null,1655.5017909999988,None,1655.5017909999988,None,5,1.9873303999993368,1655.5017909999988,None,1.9873303999993368,1657.5230429000003,None,1658.0366145999997,None,1658.0366145999997,None,r,0.10062389999984589,1658.0366145999997,None,0.10062389999984589,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,134,0,134,0,,,,,,,,,,,,,,,,,,,,,,1662.2569280999996,None,,,,,,,,,,,,,,,,,,contract,142,135,aloud,new,null,1658.6881443999991,None,1658.6881443999991,None,5,2.856987200000731,1658.6881443999991,None,2.856987200000731,1661.5750501000002,None,1662.0889869999992,None,1662.0889869999992,None,r,0.13619180000023334,1662.0889869999992,None,0.13619180000023334,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,135,0,135,0,,,,,,,,,,,,,,,,,,,,,,1664.7762153000003,None,,,,,,,,,,,,,,,,,,cover,27,136,aloud,old,yellow,1662.7634388999995,None,1662.7634388999995,None,6,1.3817583999989438,1662.7634388999995,None,1.3817583999989438,1664.1769771,None,1664.6915396999993,None,1664.6915396999993,None,r,0.06173750000016298,1664.6915396999993,None,0.06173750000016298,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,136,0,136,0,,,,,,,,,,,,,,,,,,,,,,1667.1953813,None,,,,,,,,,,,,,,,,,,running,55,137,aloud,old,blue,1665.2775870999994,None,1665.2775870999994,None,6,1.1957884000003105,1665.2775870999994,None,1.1957884000003105,1666.494493799999,None,1666.9946428000003,None,1666.9946428000003,None,r,0.17461679999905755,1666.9946428000003,None,0.17461679999905755,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,137,0,137,0,,,,,,,,,,,,,,,,,,,,,,1675.7206016,None,,,,,,,,,,,,,,,,,,company,51,138,aloud,old,blue,1667.712698199999,None,1667.712698199999,None,1,6.896901000000071,1667.712698199999,None,6.896901000000071,1674.637461299999,None,1675.1572166000005,None,1675.1572166000005,None,n,0.531948800000464,1675.1572166000005,None,0.531948800000464,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,138,0,138,0,,,,,,,,,,,,,,,,,,,,,,1679.4087299999992,None,,,,,,,,,,,,,,,,,,disease,48,139,aloud,old,blue,1676.2224167999993,None,1676.2224167999993,None,6,2.4989320000004227,1676.2224167999993,None,2.4989320000004227,1678.7417184000005,None,1679.2660914999997,None,1679.2660914999997,None,r,0.11909779999950842,1679.2660914999997,None,0.11909779999950842,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,139,0,139,0,,,,,,,,,,,,,,,,,,,,,,1683.1837180999992,None,,,,,,,,,,,,,,,,,,match,36,140,aloud,old,blue,1679.9300160000003,None,1679.9300160000003,None,6,2.6232653000006394,1679.9300160000003,None,2.6232653000006394,1682.579679999999,None,1683.0953778999992,None,1683.0953778999992,None,r,0.06596429999990505,1683.0953778999992,None,0.06596429999990505,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,140,0,140,0,,,,,,,,,,,,,,,,,,,,,,1685.8806415,None,,,,,,,,,,,,,,,,,,detective,8,141,aloud,old,yellow,1683.7077950999992,None,1683.7077950999992,None,6,1.4454370999992534,1683.7077950999992,None,1.4454370999992534,1685.1812537000005,None,1685.6960304000004,None,1685.6960304000004,None,r,0.1611734999987675,1685.6960304000004,None,0.1611734999987675,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,141,0,141,0,,,,,,,,,,,,,,,,,,,,,,1688.9960324999993,None,,,,,,,,,,,,,,,,,,season,97,142,aloud,new,null,1686.3907062999988,None,1686.3907062999988,None,6,2.0024768999992375,1686.3907062999988,None,2.0024768999992375,1688.4170021999998,None,1688.9320876000002,None,1688.9320876000002,None,r,0.0209988999995403,1688.9320876000002,None,0.0209988999995403,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,142,0,142,0,,,,,,,,,,,,,,,,,,,,,,1691.8702302000002,None,,,,,,,,,,,,,,,,,,period,26,143,aloud,old,yellow,1689.5015724000004,None,1689.5015724000004,None,6,1.435756200000469,1689.5015724000004,None,1.435756200000469,1690.9726386000002,None,1691.4849498000003,None,1691.4849498000003,None,r,0.36441439999907743,1691.4849498000003,None,0.36441439999907743,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,143,0,143,0,,,,,,,,,,,,,,,,,,,,,,1698.222162099999,None,,,,,,,,,,,,,,,,,,pattern,20,144,aloud,old,yellow,1692.3920667999992,None,1692.3920667999992,None,5,5.201038799999878,1692.3920667999992,None,5.201038799999878,1697.6408935,None,1698.1428187000001,None,1698.1428187000001,None,r,0.04239849999976286,1698.1428187000001,None,0.04239849999976286,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,144,0,144,0,,,,,,,,,,,,,,,,,,,,,,1709.6895891000004,None,,,,,,,,,,,,,,,,,,welcome,56,145,aloud,old,blue,1698.7368303999992,None,1698.7368303999992,None,4,9.10422539999854,1698.7368303999992,None,9.10422539999854,1707.8702157999996,None,1708.3892436999995,None,1708.3892436999995,None,f,1.275955499999327,1708.3892436999995,None,1.275955499999327,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,145,0,145,0,,,,,,,,,,,,,,,,,,,,,,1715.8776180000004,None,,,,,,,,,,,,,,,,,,leader,143,146,aloud,new,null,1710.2056441000004,None,1710.2056441000004,None,3,4.227710799999841,1710.2056441000004,None,4.227710799999841,1714.4596500999996,None,1714.9767904,None,1714.9767904,None,f,0.8805956000014703,1714.9767904,None,0.8805956000014703,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,146,0,146,0,,,,,,,,,,,,,,,,,,,,,,1719.2804199000002,None,,,,,,,,,,,,,,,,,,payment,127,147,aloud,new,null,1716.3948605000005,None,1716.3948605000005,None,1,2.2463597999994818,1716.3948605000005,None,2.2463597999994818,1718.6682196000002,None,1719.1795930999997,None,1719.1795930999997,None,n,0.07761969999955909,1719.1795930999997,None,0.07761969999955909,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,147,0,147,0,,,,,,,,,,,,,,,,,,,,,,1721.850506499999,None,,,,,,,,,,,,,,,,,,turkey,89,148,aloud,old,red,1719.7934368999995,None,1719.7934368999995,None,6,1.311727599999358,1719.7934368999995,None,1.311727599999358,1721.1385790999993,None,1721.6489106999998,None,1721.6489106999998,None,r,0.18430980000084674,1721.6489106999998,None,0.18430980000084674,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,148,0,148,0,,,,,,,,,,,,,,,,,,,,,,1726.283578999999,None,,,,,,,,,,,,,,,,,,nation,0,149,aloud,old,yellow,1722.3757392999996,None,1722.3757392999996,None,4,2.8255731999997806,1722.3757392999996,None,2.8255731999997806,1725.2213993000005,None,1725.7354515999996,None,1725.7354515999996,None,f,0.5143640999995114,1725.7354515999996,None,0.5143640999995114,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,149,0,149,0,,,,,,,,,,,,,,,,,,,,,,1730.0936192999998,None,,,,,,,,,,,,,,,,,,message,91,150,aloud,new,null,1726.7965963999995,None,1726.7965963999995,None,1,2.6926707000002352,1726.7965963999995,None,2.6926707000002352,1729.5090760999992,None,1730.0268674,None,1730.0268674,None,n,0.03844260000005306,1730.0268674,None,0.03844260000005306,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,150,0,150,0,,,,,,,,,,,,,,,,,,,,,,1733.6617549999992,None,,,,,,,,,,,,,,,,,,charter,2,151,aloud,old,yellow,1730.6093013999998,None,1730.6093013999998,None,6,2.255828000001202,1730.6093013999998,None,2.255828000001202,1732.8945870999996,None,1733.4099422,None,1733.4099422,None,r,0.2314580999991449,1733.4099422,None,0.2314580999991449,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,151,0,151,0,,,,,,,,,,,,,,,,,,,,,,1736.1979367999993,None,,,,,,,,,,,,,,,,,,block,44,152,aloud,old,blue,1734.1788190999996,None,1734.1788190999996,None,6,1.1904231000007712,1734.1788190999996,None,1.1904231000007712,1735.3981896000005,None,1735.9128149999997,None,1735.9128149999997,None,r,0.25638830000025337,1735.9128149999997,None,0.25638830000025337,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,152,0,152,0,,,,,,,,,,,,,,,,,,,,,,1741.1508890999994,None,,,,,,,,,,,,,,,,,,discovery,23,153,aloud,old,yellow,1736.7153626999989,None,1736.7153626999989,None,4,2.9258692000003066,1736.7153626999989,None,2.9258692000003066,1739.6688161000002,None,1740.1924225999992,None,1740.1924225999992,None,n,0.9369165999996767,1740.1924225999992,None,0.9369165999996767,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,153,0,153,0,,,,,,,,,,,,,,,,,,,,,,1745.3078145,None,,,,,,,,,,,,,,,,,,route,3,154,aloud,old,yellow,1741.6581879999994,None,1741.6581879999994,None,6,2.9591497000001254,1741.6581879999994,None,2.9591497000001254,1744.6399180999997,None,1745.1579315999988,None,1745.1579315999988,None,r,0.12335560000065016,1745.1579315999988,None,0.12335560000065016,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,154,0,154,0,,,,,,,,,,,,,,,,,,,,,,1748.1599700999996,None,,,,,,,,,,,,,,,,,,still,162,155,aloud,new,null,1745.8244035999996,None,1745.8244035999996,None,6,1.6408301000010397,1745.8244035999996,None,1.6408301000010397,1747.4942307000001,None,1748.0081104,None,1748.0081104,None,r,0.12905920000048354,1748.0081104,None,0.12905920000048354,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,155,0,155,0,,,,,,,,,,,,,,,,,,,,,,1752.112532699999,None,,,,,,,,,,,,,,,,,,victory,149,156,aloud,new,null,1748.692252499999,None,1748.692252499999,None,5,2.7810417999990023,1748.692252499999,None,2.7810417999990023,1751.4975417000005,None,1752.0128330999996,None,1752.0128330999996,None,r,0.07648340000014286,1752.0128330999996,None,0.07648340000014286,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
,,,,156,0,156,0,,,,,,,,,,,,,,,,,,,,,,1756.0504437,None,,,,,,,,,,,,,,,,,,piece,171,157,aloud,new,null,1752.6151504999998,None,1752.6151504999998,None,2,2.7701049000006606,1752.6151504999998,None,2.7701049000006606,1755.418828599999,None,1755.932981,None,1755.932981,None,n,0.10048009999991336,1755.932981,None,0.10048009999991336,,,116 aloud,001,2022_Dec_01_1247,ProdSingRedoBetween,2021.2.3,59.936335624028885,
