StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,116,0,116,0,,,,,,,,,,,,,,,,,,,,,,1653.328035,None,,,,,,,,,,,,,,,,,history,103,117,sing,new,null,1648.100796,None,1648.100796,None,5,3.2591806,1648.100796,None,3.2591806,1651.385014,None,1651.893852,None,1651.893852,None,r,1.4102366,1651.893852,None,1.4102366,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
,,,,117,0,117,0,,,,,,,,,,,,,,,,,,,,,,1656.482212,None,,,,,,,,,,,,,,,,,measure,9,118,sing,old,yellow,1653.83192,None,1653.83192,None,6,1.5362098,1653.83192,None,1.5362098,1655.398771,None,1655.914501,None,1655.914501,None,r,0.5497376,1655.914501,None,0.5497376,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
,,,,118,0,118,0,,,,,,,,,,,,,,,,,,,,,,1663.371706,None,,,,,,,,,,,,,,,,,bucket,78,119,sing,old,red,1656.984265,None,1656.984265,None,4,3.7599115,1656.984265,None,3.7599115,1660.771134,None,1661.288564,None,1661.288564,None,f,2.0637121,1661.288564,None,2.0637121,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
,,,,119,0,119,0,,,,,,,,,,,,,,,,,,,,,,1666.326152,None,,,,,,,,,,,,,,,,,expansion,34,120,sing,old,blue,1663.877281,None,1663.877281,None,5,1.8668047,1663.877281,None,1.8668047,1665.775876,None,1666.29199,None,1666.29199,None,f,0.012417,1666.29199,None,0.012417,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
,,,,120,0,120,0,,,,,,,,,,,,,,,,,,,,,,1669.677874,None,,,,,,,,,,,,,,,,,season,79,121,sing,old,red,1666.843838,None,1666.843838,None,1,1.5882105,1666.843838,None,1.5882105,1668.463731,None,1668.977639,None,1668.977639,None,n,0.6704704,1668.977639,None,0.6704704,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
,,,,121,0,121,0,,,,,,,,,,,,,,,,,,,,,,1673.783618,None,,,,,,,,,,,,,,,,,congress,127,122,sing,new,null,1670.181031,None,1670.181031,None,2,2.9151574,1670.181031,None,2.9151574,1673.116896,None,1673.63161,None,1673.63161,None,n,0.1205481,1673.63161,None,0.1205481,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
,,,,122,0,122,0,,,,,,,,,,,,,,,,,,,,,,1678.102939,None,,,,,,,,,,,,,,,,,shape,60,123,sing,old,red,1674.301143,None,1674.301143,None,3,2.6269671,1674.301143,None,2.6269671,1676.9555,None,1677.469605,None,1677.469605,None,f,0.6105201,1677.469605,None,0.6105201,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
,,,,123,0,123,0,,,,,,,,,,,,,,,,,,,,,,1680.975648,None,,,,,,,,,,,,,,,,,patient,12,124,sing,old,yellow,1678.606421,None,1678.606421,None,4,1.5215922,1678.606421,None,1.5215922,1680.158604,None,1680.671875,None,1680.671875,None,f,0.2801767,1680.671875,None,0.2801767,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
,,,,124,0,124,0,,,,,,,,,,,,,,,,,,,,,,1683.677195,None,,,,,,,,,,,,,,,,,employment,80,125,sing,old,red,1681.492722,None,1681.492722,None,6,1.2913946,1681.492722,None,1.2913946,1682.809826,None,1683.32524,None,1683.32524,None,r,0.3311502,1683.32524,None,0.3311502,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
,,,,125,0,125,0,,,,,,,,,,,,,,,,,,,,,,1687.363004,None,,,,,,,,,,,,,,,,,number,57,126,sing,old,blue,1684.194687,None,1684.194687,None,4,2.4136343,1684.194687,None,2.4136343,1686.630283,None,1687.148438,None,1687.148438,None,f,0.1877245,1687.148438,None,0.1877245,,,45SingSep063,1,2022_Sep_06_1054,ProdSingRedoBetween,2021.2.3,59.99721613
