StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
41,0,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,648.1386921,None,orchestra,50,42,silent,blue,646.1303388,None,None,646.1303388,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,650.6580852,None,frank,27,43,silent,yellow,648.6500575,None,None,648.6500575,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,653.1770781,None,foundation,32,44,silent,blue,651.1665645,None,None,651.1665645,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,655.6964648,None,close,30,45,silent,blue,653.6910231,None,None,653.6910231,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,658.2156599,None,pattern,8,46,silent,yellow,656.2060571,None,None,656.2060571,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,660.7348526,None,harmony,12,47,silent,yellow,658.7266117,None,None,658.7266117,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,663.254052,None,rough,59,48,silent,yellow,661.2423743,None,None,661.2423743,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,665.7732078,None,charter,67,49,silent,red,663.7619,None,None,663.7619,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,668.292208,None,group,28,50,silent,yellow,666.2801263,None,None,666.2801263,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,670.8115358,None,childhood,54,51,silent,blue,668.8001837,None,None,668.8001837,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,673.314069,None,trail,10,52,silent,yellow,671.3118596,None,None,671.3118596,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,675.8332243,None,taste,23,53,silent,yellow,673.8246471,None,None,673.8246471,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,678.3524296,None,turkey,47,54,silent,blue,676.3436816,None,None,676.3436816,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,680.8716078,None,break,60,55,silent,red,678.8614362,None,None,678.8614362,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,683.390632,None,cover,15,56,silent,yellow,681.3830392,None,None,681.3830392,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,685.9099866,None,balance,36,57,silent,blue,683.8985415,None,None,683.8985415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,688.4291912,None,error,83,58,silent,red,686.4187591,None,None,686.4187591,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,690.9483314,None,murder,69,59,silent,red,688.9358926,None,None,688.9358926,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,693.467479,None,general,46,60,silent,blue,691.4538765,None,None,691.4538765,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,July18Silent1,4,2022_Jul_18_1417,ProdSingRedoBetween,2021.2.3,59.92706877
