StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,170,0,170,0,,,,,,,,,,,,,,,,,,,,,,1590.23321,None,,,,,,,,,,,,,,,,,beginning,39,171,aloud,old,blue,1586.379178,None,1586.379178,None,6,2.268052099,1586.379178,None,2.268052099,1588.664838,None,1589.16901,None,1589.16901,None,r,1.0381577,1589.16901,None,1.0381577,,,Nov21Aloud3,95,2022_Nov_21_1653,ProdSingRedoBetween,2021.2.3,59.9501335
,,,,171,0,171,0,,,,,,,,,,,,,,,,,,,,,,1595.171377,None,,,,,,,,,,,,,,,,,foundation,64,172,aloud,old,red,1590.740833,None,1590.740833,None,3,3.010346401,1590.740833,None,3.010346401,1593.771284,None,1594.27883,None,1594.27883,None,f,0.8644549,1594.27883,None,0.8644549,,,Nov21Aloud3,95,2022_Nov_21_1653,ProdSingRedoBetween,2021.2.3,59.9501335
,,,,172,0,172,0,,,,,,,,,,,,,,,,,,,,,,1600.626922,None,,,,,,,,,,,,,,,,,agency,146,173,aloud,new,null,1595.687799,None,1595.687799,None,2,3.631450701,1595.687799,None,3.631450701,1599.345005,None,1599.861053,None,1599.861053,None,f,0.7461993,1599.861053,None,0.7461993,,,Nov21Aloud3,95,2022_Nov_21_1653,ProdSingRedoBetween,2021.2.3,59.9501335
,,,,173,0,173,0,,,,,,,,,,,,,,,,,,,,,,1604.664226,None,,,,,,,,,,,,,,,,,style,123,174,aloud,new,null,1601.130159,None,1601.130159,None,1,1.653200801,1601.130159,None,1.653200801,1602.81525,None,1603.3336,None,1603.3336,None,n,1.3056281,1603.3336,None,1.3056281,,,Nov21Aloud3,95,2022_Nov_21_1653,ProdSingRedoBetween,2021.2.3,59.9501335
,,,,174,0,174,0,,,,,,,,,,,,,,,,,,,,,,1610.269885,None,,,,,,,,,,,,,,,,,direction,15,175,aloud,old,yellow,1605.170166,None,1605.170166,None,1,3.5570706,1605.170166,None,3.5570706,1608.752514,None,1609.253945,None,1609.253945,None,n,0.9853223,1609.253945,None,0.9853223,,,Nov21Aloud3,95,2022_Nov_21_1653,ProdSingRedoBetween,2021.2.3,59.9501335
,,,,175,0,175,0,,,,,,,,,,,,,,,,,,,,,,1618.911764,None,,,,,,,,,,,,,,,,,majority,83,176,aloud,old,red,1610.78275,None,1610.78275,None,3,6.9684346,1610.78275,None,6.9684346,1617.800606,None,1618.311265,None,1618.311265,None,f,0.5839468,1618.311265,None,0.5839468,,,Nov21Aloud3,95,2022_Nov_21_1653,ProdSingRedoBetween,2021.2.3,59.9501335
,,,,176,0,176,0,,,,,,,,,,,,,,,,,,,,,,1622.782321,None,,,,,,,,,,,,,,,,,capital,117,177,aloud,new,null,1619.417408,None,1619.417408,None,1,1.9101206,1619.417408,None,1.9101206,1621.355974,None,1621.867891,None,1621.867891,None,n,0.8993162,1621.867891,None,0.8993162,,,Nov21Aloud3,95,2022_Nov_21_1653,ProdSingRedoBetween,2021.2.3,59.9501335
,,,,177,0,177,0,,,,,,,,,,,,,,,,,,,,,,1628.638187,None,,,,,,,,,,,,,,,,,budget,41,178,aloud,old,blue,1623.287473,None,1623.287473,None,5,4.063784701,1623.287473,None,4.063784701,1627.378382,None,1627.891043,None,1627.891043,None,f,0.7241842,1627.891043,None,0.7241842,,,Nov21Aloud3,95,2022_Nov_21_1653,ProdSingRedoBetween,2021.2.3,59.9501335
,,,,178,0,178,0,,,,,,,,,,,,,,,,,,,,,,1634.493932,None,,,,,,,,,,,,,,,,,tragedy,70,179,aloud,old,red,1629.141759,None,1629.141759,None,6,3.8973673,1629.141759,None,3.8973673,1633.059057,None,1633.565538,None,1633.565538,None,r,0.9056308,1633.565538,None,0.9056308,,,Nov21Aloud3,95,2022_Nov_21_1653,ProdSingRedoBetween,2021.2.3,59.9501335
,,,,179,0,179,0,,,,,,,,,,,,,,,,,,,,,,1638.347861,None,,,,,,,,,,,,,,,,,dozen,101,180,aloud,new,null,1634.994455,None,1634.994455,None,1,1.7807274,1634.994455,None,1.7807274,1636.799409,None,1637.315164,None,1637.315164,None,n,1.0120094,1637.315164,None,1.0120094,,,Nov21Aloud3,95,2022_Nov_21_1653,ProdSingRedoBetween,2021.2.3,59.9501335
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.848972,None,,,,,,
