StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,829.5952394,None,,,,,,,,,,,,,,,,,sweet,109,70,silent,new,null,825.6281598,None,825.6281598,None,4,3.3424394,825.6281598,None,3.3424394,828.9966304,None,829.5120107,None,829.5120107,None,f,0.0667364,829.5120107,None,0.0667364,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
,,,,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,832.8651892,None,,,,,,,,,,,,,,,,,throw,69,71,silent,old,red,830.0967184,None,830.0967184,None,4,2.153817,830.0967184,None,2.153817,832.2891011,None,832.7985926,None,832.7985926,None,f,0.0440367,832.7985926,None,0.0440367,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
,,,,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,835.4674717,None,,,,,,,,,,,,,,,,,department,10,72,silent,old,yellow,833.365682,None,833.365682,None,6,1.429003,833.365682,None,1.429003,834.81686,None,835.3174819,None,835.3174819,None,r,0.1331876,835.3174819,None,0.1331876,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
,,,,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,837.9369089,None,,,,,,,,,,,,,,,,,match,15,73,silent,old,yellow,835.9682721,None,835.9682721,None,5,1.2903267,835.9682721,None,1.2903267,837.286177,None,837.7867255,None,837.7867255,None,f,0.1279367,837.7867255,None,0.1279367,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
,,,,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,840.1727562,None,,,,,,,,,,,,,,,,,debate,30,74,silent,old,blue,838.4396387,None,838.4396387,None,5,1.067022,838.4396387,None,1.067022,839.5220326,None,840.0221963,None,840.0221963,None,r,0.1324213,840.0221963,None,0.1324213,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
,,,,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,842.7582144,None,,,,,,,,,,,,,,,,,reach,153,75,silent,new,null,840.6744025,None,840.6744025,None,2,1.4321674,840.6744025,None,1.4321674,842.1340467,None,842.6414923,None,842.6414923,None,f,0.0890613,842.6414923,None,0.0890613,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
,,,,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,845.6444273,None,,,,,,,,,,,,,,,,,shock,137,76,silent,new,null,843.2632754,None,843.2632754,None,1,1.6754371,843.2632754,None,1.6754371,844.9612303,None,845.4610276,None,845.4610276,None,n,0.1575946,845.4610276,None,0.1575946,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
,,,,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,848.1467576,None,,,,,,,,,,,,,,,,,growth,43,77,silent,old,blue,846.1474441,None,846.1474441,None,5,1.3191329,846.1474441,None,1.3191329,847.501521,None,848.0134805,None,848.0134805,None,f,0.1170789,848.0134805,None,0.1170789,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
,,,,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,850.5660258,None,,,,,,,,,,,,,,,,,point,8,78,silent,old,yellow,848.6475342,None,848.6475342,None,5,1.2670764,848.6475342,None,1.2670764,849.9370219,None,850.4492458,None,850.4492458,None,f,0.0893474,850.4492458,None,0.0893474,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
,,,,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,853.5857471,None,,,,,,,,,,,,,,,,,symbol,143,79,silent,new,null,851.066799,None,851.066799,None,2,1.8237553,851.066799,None,1.8237553,852.9196508,None,853.4198724,None,853.4198724,None,f,0.1507078,853.4198724,None,0.1507078,,,Sep02Silent5,40,2022_Sep_02_1418,ProdSingRedoBetween,2021.2.3,59.98220928
