StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.rt,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,720.7383176999865,None,,,,,,,,,,,,,,,,,,suspect,5,56,sing,old,yellow,717.2415847000084,None,717.2415847000084,None,6,1.3860609999974258,717.2415847000084,None,1.3860609999974258,718.6560149000143,None,719.1702643999597,None,719.1702643999597,None,r,1.5453885999741033,719.1702643999597,None,1.5453885999741033,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,722.9572115999763,None,,,,,,,,,,,,,,,,,,interview,63,57,sing,old,red,721.2491727999877,None,721.2491727999877,None,6,1.0025172000168823,721.2491727999877,None,1.0025172000168823,722.2816315999953,None,722.7960532999714,None,722.7960532999714,None,r,0.13557640003273264,722.7960532999714,None,0.13557640003273264,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,725.1426910000155,None,,,,,,,,,,,,,,,,,,object,40,58,sing,old,blue,723.4654508999665,None,723.4654508999665,None,6,1.0181645000120625,723.4654508999665,None,1.0181645000120625,724.510014200001,None,725.0210424999823,None,725.0210424999823,None,r,0.10251410002820194,725.0210424999823,None,0.10251410002820194,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,727.545160699985,None,,,,,,,,,,,,,,,,,,under,35,59,sing,old,blue,725.6529590999708,None,725.6529590999708,None,6,1.3026072999928147,725.6529590999708,None,1.3026072999928147,726.9777649999596,None,727.4824049999588,None,727.4824049999588,None,r,0.041181899956427515,727.4824049999588,None,0.041181899956427515,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,730.865370799962,None,,,,,,,,,,,,,,,,,,edition,171,60,sing,new,null,728.0508225999656,None,728.0508225999656,None,1,2.200872100016568,728.0508225999656,None,2.200872100016568,730.2848159999703,None,730.7985440999619,None,730.7985440999619,None,n,0.0450381999835372,730.7985440999619,None,0.0450381999835372,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,734.0350333999959,None,,,,,,,,,,,,,,,,,,orchestra,66,61,sing,old,red,731.3749846999999,None,731.3749846999999,None,6,1.3249134000507183,731.3749846999999,None,1.3249134000507183,732.7294708999689,None,733.24066760001,None,733.24066760001,None,r,0.778878299985081,733.24066760001,None,0.778878299985081,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,738.0387559999945,None,,,,,,,,,,,,,,,,,,strength,114,62,sing,new,null,734.5520504000015,None,734.5520504000015,None,1,2.819548700004816,734.5520504000015,None,2.819548700004816,737.3929598999675,None,737.905655999959,None,737.905655999959,None,n,0.11399680003523827,737.905655999959,None,0.11399680003523827,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,742.8604213999934,None,,,,,,,,,,,,,,,,,,speech,118,63,sing,new,null,738.5408718999824,None,738.5408718999824,None,2,2.726725600019563,738.5408718999824,None,2.726725600019563,741.2934165999759,None,741.7990228999988,None,741.7990228999988,None,n,1.0447044000029564,741.7990228999988,None,1.0447044000029564,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,747.016689400014,None,,,,,,,,,,,,,,,,,,piece,41,64,sing,old,blue,743.3647971999599,None,743.3647971999599,None,2,2.9267902999999933,743.3647971999599,None,2.9267902999999933,746.3137818999821,None,746.8180942999898,None,746.8180942999898,None,f,0.17773989995475858,746.8180942999898,None,0.17773989995475858,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,751.4356982999598,None,,,,,,,,,,,,,,,,,,threat,169,65,sing,new,null,747.533572299988,None,747.533572299988,None,2,2.381932799995411,747.533572299988,None,2.381932799995411,749.9346429000143,None,750.4349452999886,None,750.4349452999886,None,n,0.9847065000212751,750.4349452999886,None,0.9847065000212751,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,754.5553445999976,None,,,,,,,,,,,,,,,,,,volume,144,66,sing,new,null,751.9391255999799,None,751.9391255999799,None,2,1.3605208999942988,751.9391255999799,None,1.3605208999942988,753.32453849999,None,753.8438701999839,None,753.8438701999839,None,n,0.6956787999952212,753.8438701999839,None,0.6956787999952212,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,760.0442955999752,None,,,,,,,,,,,,,,,,,,afternoon,149,67,sing,new,null,755.055937099969,None,755.055937099969,None,2,3.603679300053045,755.055937099969,None,3.603679300053045,758.6774290999747,None,759.1768157999613,None,759.1768157999613,None,n,0.8427559999981895,759.1768157999613,None,0.8427559999981895,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,764.8823801999679,None,,,,,,,,,,,,,,,,,,pattern,57,68,sing,old,blue,760.548768299981,None,760.548768299981,None,5,3.4149604000267573,760.548768299981,None,3.4149604000267573,763.9925222999882,None,764.4989033999736,None,764.4989033999736,None,r,0.35294709994923323,764.4989033999736,None,0.35294709994923323,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,770.1210186000098,None,,,,,,,,,,,,,,,,,,citizen,139,69,sing,new,null,765.3857894999674,None,765.3857894999674,None,5,3.225670900021214,765.3857894999674,None,3.225670900021214,768.6408572999644,None,769.1531635000138,None,769.1531635000138,None,f,0.9464131999993697,769.1531635000138,None,0.9464131999993697,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,774.1417135999654,None,,,,,,,,,,,,,,,,,,master,134,70,sing,new,null,770.630967199977,None,770.630967199977,None,2,2.420621299999766,770.630967199977,None,2.420621299999766,773.0768600999727,None,773.5912760999636,None,773.5912760999636,None,n,0.5244173000101,773.5912760999636,None,0.5244173000101,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,780.2978402000153,None,,,,,,,,,,,,,,,,,,principal,119,71,sing,new,null,774.6505782000022,None,774.6505782000022,None,2,4.7129455000394955,774.6505782000022,None,4.7129455000394955,779.3802458000137,None,779.8828175999806,None,779.8828175999806,None,n,0.384849599970039,779.8828175999806,None,0.384849599970039,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,783.7693798000109,None,,,,,,,,,,,,,,,,,,dance,2,72,sing,old,yellow,780.7989432999748,None,780.7989432999748,None,6,2.124559899966698,780.7989432999748,None,2.124559899966698,782.9510740999831,None,783.4565035999985,None,783.4565035999985,None,r,0.2831341000273824,783.4565035999985,None,0.2831341000273824,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,787.6061824999633,None,,,,,,,,,,,,,,,,,,straight,105,73,sing,new,null,784.2699360999977,None,784.2699360999977,None,2,1.493670199997723,784.2699360999977,None,1.493670199997723,785.790244999982,None,786.3038994999952,None,786.3038994999952,None,n,1.283762699982617,786.3038994999952,None,1.283762699982617,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,790.2911402999889,None,,,,,,,,,,,,,,,,,,dispute,93,74,sing,new,null,788.1086086999858,None,788.1086086999858,None,2,1.4548803999787197,788.1086086999858,None,1.4548803999787197,789.5902283999603,None,790.0969831999973,None,790.0969831999973,None,n,0.17057169997133315,790.0969831999973,None,0.17057169997133315,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,792.8101511999848,None,,,,,,,,,,,,,,,,,,company,137,75,sing,new,null,790.8028167000157,None,790.8028167000157,None,6,1.3446114999824204,790.8028167000157,None,1.3446114999824204,792.1861718000146,None,792.7017790999962,None,792.7017790999962,None,r,0.07777249999344349,792.7017790999962,None,0.07777249999344349,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,795.0802480999846,None,,,,,,,,,,,,,,,,,,rural,73,76,sing,old,red,793.31860649999,None,793.31860649999,None,6,1.1410157000063919,793.31860649999,None,1.1410157000063919,794.487686700013,None,794.9956937999814,None,794.9956937999814,None,r,0.05593909998424351,794.9956937999814,None,0.05593909998424351,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,797.117999500013,None,,,,,,,,,,,,,,,,,,department,26,77,sing,old,yellow,795.5844827999827,None,795.5844827999827,None,6,0.9230916000087745,795.5844827999827,None,0.9230916000087745,796.5318628000095,None,797.0354227999924,None,797.0354227999924,None,r,0.04839389998232946,797.0354227999924,None,0.04839389998232946,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,799.5669421000057,None,,,,,,,,,,,,,,,,,,agency,117,78,sing,new,null,797.6324430999812,None,797.6324430999812,None,2,1.3070084000355564,797.6324430999812,None,1.3070084000355564,798.9742672999855,None,799.4871202000068,None,799.4871202000068,None,n,0.052313099964521825,799.4871202000068,None,0.052313099964521825,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,802.6201108999667,None,,,,,,,,,,,,,,,,,,contract,148,79,sing,new,null,800.082063400012,None,800.082063400012,None,2,1.937463799957186,800.082063400012,None,1.937463799957186,802.0369480999652,None,802.5389718000079,None,802.5389718000079,None,n,0.05656209995504469,802.5389718000079,None,0.05656209995504469,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,805.5396883999929,None,,,,,,,,,,,,,,,,,,pancakes,6,80,sing,old,yellow,803.1291690999642,None,803.1291690999642,None,6,1.0986231000279076,803.1291690999642,None,1.0986231000279076,804.2563228000072,None,804.7611548000132,None,804.7611548000132,None,r,0.754370899987407,804.7611548000132,None,0.754370899987407,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,810.0445010999683,None,,,,,,,,,,,,,,,,,,harmony,159,81,sing,new,null,806.0419196999865,None,806.0419196999865,None,2,2.3938159000244923,806.0419196999865,None,2.3938159000244923,808.4655891999719,None,808.9765720000141,None,808.9765720000141,None,n,1.0509482999914326,808.9765720000141,None,1.0509482999914326,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,812.6133745000116,None,,,,,,,,,,,,,,,,,,division,136,82,sing,new,null,810.5478856000118,None,810.5478856000118,None,2,1.2795916000031866,810.5478856000118,None,1.2795916000031866,811.8475041000056,None,812.3545770999626,None,812.3545770999626,None,n,0.23293160001048818,812.3545770999626,None,0.23293160001048818,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,816.6507782000117,None,,,,,,,,,,,,,,,,,,military,43,83,sing,old,blue,813.126443599991,None,813.126443599991,None,6,2.8690743000479415,813.126443599991,None,2.8690743000479415,816.0179493000032,None,816.5236836000113,None,816.5236836000113,None,r,0.11188639997271821,816.5236836000113,None,0.11188639997271821,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,830.6645025999751,None,,,,,,,,,,,,,,,,,,theme,153,84,sing,new,null,817.1576028999989,None,817.1576028999989,None,2,12.685922600037884,817.1576028999989,None,12.685922600037884,829.8667956999852,None,830.3851025999757,None,830.3851025999757,None,n,0.2504809999954887,830.3851025999757,None,0.2504809999954887,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,833.9847144999658,None,,,,,,,,,,,,,,,,,,minute,164,85,sing,new,null,831.1737384999869,None,831.1737384999869,None,4,1.9658989000017755,831.1737384999869,None,1.9658989000017755,833.1781189999892,None,833.686956199992,None,833.686956199992,None,f,0.2686101999715902,833.686956199992,None,0.2686101999715902,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,842.0593778999755,None,,,,,,,,,,,,,,,,,,growth,90,86,sing,new,null,834.4943453999585,None,834.4943453999585,None,2,6.71714660001453,834.4943453999585,None,6.71714660001453,841.2444532999652,None,841.7589865999762,None,841.7589865999762,None,n,0.2766979999723844,841.7589865999762,None,0.2766979999723844,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,846.2135192999849,None,,,,,,,,,,,,,,,,,,reading,165,87,sing,new,null,842.5597472999943,None,842.5597472999943,None,2,1.9797720999922603,842.5597472999943,None,1.9797720999922603,844.5674407999613,None,845.0792735000141,None,845.0792735000141,None,n,1.108222599956207,845.0792735000141,None,1.108222599956207,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,848.8502372999792,None,,,,,,,,,,,,,,,,,,oxygen,50,88,sing,old,blue,846.720695099968,None,846.720695099968,None,6,1.2828739999677055,846.720695099968,None,1.2828739999677055,848.0353490000125,None,848.5495142000145,None,848.5495142000145,None,r,0.27005760004976764,848.5495142000145,None,0.27005760004976764,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,851.2528426999925,None,,,,,,,,,,,,,,,,,,notice,98,89,sing,new,null,849.3591455999995,None,849.3591455999995,None,2,1.268347899953369,849.3591455999995,None,1.268347899953369,850.652559500013,None,851.1519303999958,None,851.1519303999958,None,f,0.07559429999673739,851.1519303999958,None,0.07559429999673739,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,854.004738299991,None,,,,,,,,,,,,,,,,,,discussion,79,90,sing,old,red,851.765262699977,None,851.765262699977,None,2,1.374245900020469,851.765262699977,None,1.374245900020469,853.1715003999998,None,853.6770689999685,None,853.6770689999685,None,n,0.31036899995524436,853.6770689999685,None,0.31036899995524436,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,856.9910816999618,None,,,,,,,,,,,,,,,,,,stranger,109,91,sing,new,null,854.5115976000088,None,854.5115976000088,None,2,1.3078763000085019,854.5115976000088,None,1.3078763000085019,855.8448203000007,None,856.3587029000046,None,856.3587029000046,None,n,0.6047627999796532,856.3587029000046,None,0.6047627999796532,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,859.6939946999773,None,,,,,,,,,,,,,,,,,,danger,34,92,sing,old,blue,857.5004456999595,None,857.5004456999595,None,6,1.4789493000134826,857.5004456999595,None,1.4789493000134826,859.015625400003,None,859.5269917999976,None,859.5269917999976,None,r,0.1484747999929823,859.5269917999976,None,0.1484747999929823,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,862.1477085999795,None,,,,,,,,,,,,,,,,,,center,69,93,sing,old,red,860.198532200011,None,860.198532200011,None,6,1.252924799977336,860.198532200011,None,1.252924799977336,861.4803419999662,None,861.9795832000091,None,861.9795832000091,None,r,0.13594750000629574,861.9795832000091,None,0.13594750000629574,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,864.7320405999781,None,,,,,,,,,,,,,,,,,,number,96,94,sing,new,null,862.6495934000122,None,862.6495934000122,None,1,1.4259659000090323,862.6495934000122,None,1.4259659000090323,864.1014840999851,None,864.6164819999831,None,864.6164819999831,None,n,0.09111649997066706,864.6164819999831,None,0.09111649997066706,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,867.2355243999627,None,,,,,,,,,,,,,,,,,,candidate,173,95,sing,new,null,865.2423899999703,None,865.2423899999703,None,1,1.2971414999919944,865.2423899999703,None,1.2971414999919944,866.5737907000002,None,867.084581299976,None,867.084581299976,None,n,0.11905949999345466,867.084581299976,None,0.11905949999345466,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,869.4784029999864,None,,,,,,,,,,,,,,,,,,bicycle,44,96,sing,old,blue,867.7384079999756,None,867.7384079999756,None,6,1.1531708999536932,867.7384079999756,None,1.1531708999536932,868.9292170999688,None,869.4417962000007,None,869.4417962000007,None,r,0.00983189995167777,869.4417962000007,None,0.00983189995167777,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,872.2228811999667,None,,,,,,,,,,,,,,,,,,medicine,94,97,sing,new,null,869.992428699974,None,869.992428699974,None,1,1.6269507000106387,869.992428699974,None,1.6269507000106387,871.63885019999,None,872.1435260999715,None,872.1435260999715,None,n,0.06010010000318289,872.1435260999715,None,0.06010010000318289,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,97,0,97,0,,,,,,,,,,,,,,,,,,,,,,875.0589479999617,None,,,,,,,,,,,,,,,,,,quantity,82,98,sing,old,red,872.7347826999612,None,872.7347826999612,None,6,1.0446980000124313,872.7347826999612,None,1.0446980000124313,873.8121273000143,None,874.325094299973,None,874.325094299973,None,r,0.7024301999481395,874.325094299973,None,0.7024301999481395,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,98,0,98,0,,,,,,,,,,,,,,,,,,,,,,877.5143268000102,None,,,,,,,,,,,,,,,,,,level,54,99,sing,old,blue,875.5655200000037,None,875.5655200000037,None,2,1.2779909999808297,875.5655200000037,None,1.2779909999808297,876.8626067999867,None,877.3812289999914,None,877.3812289999914,None,n,0.11040959996171296,877.3812289999914,None,0.11040959996171296,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,99,0,99,0,,,,,,,,,,,,,,,,,,,,,,880.5145125999697,None,,,,,,,,,,,,,,,,,,length,103,100,sing,new,null,878.0288616999751,None,878.0288616999751,None,2,1.1665321000036784,878.0288616999751,None,1.1665321000036784,879.2149980000104,None,879.7352361999801,None,879.7352361999801,None,n,0.7563276999862865,879.7352361999801,None,0.7563276999862865,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,882.7862936999882,None,,,,,,,,,,,,,,,,,,budget,126,101,sing,new,null,881.0255076999892,None,881.0255076999892,None,1,1.193936499999836,881.0255076999892,None,1.193936499999836,882.2508772999863,None,882.7499769999995,None,882.7499769999995,None,n,0.013555000012274832,882.7499769999995,None,0.013555000012274832,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,101,0,101,0,,,,,,,,,,,,,,,,,,,,,,885.9699959999998,None,,,,,,,,,,,,,,,,,,congress,132,102,sing,new,null,883.3031059000059,None,883.3031059000059,None,1,1.2123539000167511,883.3031059000059,None,1.2123539000167511,884.5373473999789,None,885.0537000999902,None,885.0537000999902,None,n,0.8858686999883503,885.0537000999902,None,0.8858686999883503,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,888.459115399979,None,,,,,,,,,,,,,,,,,,institute,155,103,sing,new,null,886.4786614999757,None,886.4786614999757,None,1,1.2928863000124693,886.4786614999757,None,1.2928863000124693,887.791609900014,None,888.3057171999826,None,888.3057171999826,None,n,0.12165509996702895,888.3057171999826,None,0.12165509996702895,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,103,0,103,0,,,,,,,,,,,,,,,,,,,,,,891.5087862999644,None,,,,,,,,,,,,,,,,,,fashion,16,104,sing,old,yellow,888.9762775999843,None,888.9762775999843,None,6,1.299186100019142,888.9762775999843,None,1.299186100019142,890.2920853999676,None,890.791511199961,None,890.791511199961,None,r,0.6999181999708526,890.791511199961,None,0.6999181999708526,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,104,0,104,0,,,,,,,,,,,,,,,,,,,,,,894.0613342999713,None,,,,,,,,,,,,,,,,,,sweet,74,105,sing,old,red,892.0157163999975,None,892.0157163999975,None,6,1.3718380000209436,892.0157163999975,None,1.3718380000209436,893.4129659999744,None,893.9295326999854,None,893.9295326999854,None,r,0.1139108000206761,893.9295326999854,None,0.1139108000206761,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,105,0,105,0,,,,,,,,,,,,,,,,,,,,,,897.1144446000108,None,,,,,,,,,,,,,,,,,,treatment,124,106,sing,new,null,894.5756673999713,None,894.5756673999713,None,1,1.3957852000021376,894.5756673999713,None,1.3957852000021376,895.9976075000013,None,896.4997091999976,None,896.4997091999976,None,n,0.5836976999999024,896.4997091999976,None,0.5836976999999024,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,899.6836153999902,None,,,,,,,,,,,,,,,,,,relation,11,107,sing,old,yellow,897.6244591000141,None,897.6244591000141,None,1,1.3950521999504417,897.6244591000141,None,1.3950521999504417,899.0526528999908,None,899.5686533999979,None,899.5686533999979,None,n,0.09090560005279258,899.5686533999979,None,0.09090560005279258,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,107,0,107,0,,,,,,,,,,,,,,,,,,,,,,903.913285299961,None,,,,,,,,,,,,,,,,,,emergency,121,108,sing,new,null,900.1876173999626,None,900.1876173999626,None,6,3.159842000051867,900.1876173999626,None,3.159842000051867,903.3718245999771,None,903.8778733999934,None,903.8778733999934,None,f,0.005881900025997311,903.8778733999934,None,0.005881900025997311,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,108,0,108,0,,,,,,,,,,,,,,,,,,,,,,906.55689909996,None,,,,,,,,,,,,,,,,,,evidence,18,109,sing,old,yellow,904.4310403999989,None,904.4310403999989,None,6,1.556320899981074,904.4310403999989,None,1.556320899981074,906.0090722999885,None,906.5258196999785,None,906.5258196999785,None,f,0.005631399981211871,906.5258196999785,None,0.005631399981211871,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,109,0,109,0,,,,,,,,,,,,,,,,,,,,,,910.0605955999927,None,,,,,,,,,,,,,,,,,,native,92,110,sing,new,null,907.0577479999629,None,907.0577479999629,None,3,1.5857172000105493,907.0577479999629,None,1.5857172000105493,908.6605373999919,None,909.1598704999778,None,909.1598704999778,None,n,0.8835587000357918,909.1598704999778,None,0.8835587000357918,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,110,0,110,0,,,,,,,,,,,,,,,,,,,,,,913.3979337000055,None,,,,,,,,,,,,,,,,,,payment,112,111,sing,new,null,910.568637599994,None,910.568637599994,None,2,2.1866958999889903,910.568637599994,None,2.1866958999889903,912.7837747999583,None,913.2973773999838,None,913.2973773999838,None,n,0.08204250002745539,913.2973773999838,None,0.08204250002745539,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
,,,,111,0,111,0,,,,,,,,,,,,,,,,,,,,,,915.5995765000116,None,,,,,,,,,,,,,,,,,,phrase,167,112,sing,new,null,913.9102336000069,None,913.9102336000069,None,2,1.1173596999724396,913.9102336000069,None,1.1173596999724396,915.0490247000125,None,915.5495712999837,None,915.5495712999837,None,n,0.03001870005391538,915.5495712999837,None,0.03001870005391538,,,36 Sing,001,2022_Aug_30_1156,ProdSingRedoBetween,2021.2.3,59.966814349603034,
