StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,940.5200963,None,,,,,,,,,,,,,,,,,payment,174,103,silent,new,null,938.1661832,None,938.1661832,None,6,1.5847787,938.1661832,None,1.5847787,939.7706693,None,940.2767978,None,940.2767978,None,r,0.2261627,940.2767978,None,0.2261627,,,August8Silent2,22,2022_Aug_08_1513,ProdSingRedoBetween,2021.2.3,59.90064878
,,,,103,0,103,0,,,,,,,,,,,,,,,,,,,,,,942.8390228,None,,,,,,,,,,,,,,,,,poetry,8,104,silent,old,yellow,941.0265225,None,941.0265225,None,1,0.9564037,941.0265225,None,0.9564037,942.0061607,None,942.5095912,None,942.5095912,None,n,0.3053222,942.5095912,None,0.3053222,,,August8Silent2,22,2022_Aug_08_1513,ProdSingRedoBetween,2021.2.3,59.90064878
,,,,104,0,104,0,,,,,,,,,,,,,,,,,,,,,,945.6619559,None,,,,,,,,,,,,,,,,,candidate,99,105,silent,new,null,943.3414701,None,943.3414701,None,6,1.6654696,943.3414701,None,1.6654696,945.0296072,None,945.5445755,None,945.5445755,None,r,0.0862248,945.5445755,None,0.0862248,,,August8Silent2,22,2022_Aug_08_1513,ProdSingRedoBetween,2021.2.3,59.90064878
,,,,105,0,105,0,,,,,,,,,,,,,,,,,,,,,,950.1962469,None,,,,,,,,,,,,,,,,,split,115,106,silent,new,null,946.1832532,None,946.1832532,None,1,1.0556848,946.1832532,None,1.0556848,947.2612656,None,947.7608416,None,947.7608416,None,n,2.4141288,947.7608416,None,2.4141288,,,August8Silent2,22,2022_Aug_08_1513,ProdSingRedoBetween,2021.2.3,59.90064878
,,,,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,953.3829949,None,,,,,,,,,,,,,,,,,conference,151,107,silent,new,null,950.7043426,None,950.7043426,None,5,1.630584,950.7043426,None,1.630584,952.3663726,None,952.8720428,None,952.8720428,None,f,0.4869984,952.8720428,None,0.4869984,,,August8Silent2,22,2022_Aug_08_1513,ProdSingRedoBetween,2021.2.3,59.90064878
,,,,107,0,107,0,,,,,,,,,,,,,,,,,,,,,,956.185552,None,,,,,,,,,,,,,,,,,oxygen,12,108,silent,old,yellow,953.8923754,None,953.8923754,None,1,0.9785812,953.8923754,None,0.9785812,954.9010441,None,955.4058294,None,955.4058294,None,n,0.7531164,955.4058294,None,0.7531164,,,August8Silent2,22,2022_Aug_08_1513,ProdSingRedoBetween,2021.2.3,59.90064878
,,,,108,0,108,0,,,,,,,,,,,,,,,,,,,,,,958.8090387,None,,,,,,,,,,,,,,,,,century,148,109,silent,new,null,956.693402,None,956.693402,None,5,1.3054481,956.693402,None,1.3054481,958.0230241,None,958.5409946,None,958.5409946,None,f,0.2421336,958.5409946,None,0.2421336,,,August8Silent2,22,2022_Aug_08_1513,ProdSingRedoBetween,2021.2.3,59.90064878
,,,,109,0,109,0,,,,,,,,,,,,,,,,,,,,,,960.8806832,None,,,,,,,,,,,,,,,,,swift,167,110,silent,new,null,959.3303234,None,959.3303234,None,1,0.9886365,959.3303234,None,0.9886365,960.345085,None,960.8600086,None,960.8600086,None,n,0.0030488,960.8600086,None,0.0030488,,,August8Silent2,22,2022_Aug_08_1513,ProdSingRedoBetween,2021.2.3,59.90064878
,,,,110,0,110,0,,,,,,,,,,,,,,,,,,,,,,965.8451711,None,,,,,,,,,,,,,,,,,union,123,111,silent,new,null,961.3950538,None,961.3950538,None,1,0.7399476,961.3950538,None,0.7399476,962.1652024,None,962.6757741,None,962.6757741,None,f,3.1391727,962.6757741,None,3.1391727,,,August8Silent2,22,2022_Aug_08_1513,ProdSingRedoBetween,2021.2.3,59.90064878
,,,,111,0,111,0,,,,,,,,,,,,,,,,,,,,,,969.6992551,None,,,,,,,,,,,,,,,,,clean,104,112,silent,new,null,966.3504693,None,966.3504693,None,1,1.1044853,966.3504693,None,1.1044853,967.4807208,None,967.9855649,None,967.9855649,None,n,1.6934846,967.9855649,None,1.6934846,,,August8Silent2,22,2022_Aug_08_1513,ProdSingRedoBetween,2021.2.3,59.90064878
