StudyLoop.thisRepN,StudyLoop.thisTrialN,StudyLoop.thisN,StudyLoop.thisIndex,TestLoop.thisRepN,TestLoop.thisTrialN,TestLoop.thisN,TestLoop.thisIndex,textCondition.started,textCondition.stopped,keyCondition.keys,keyCondition.rt,keyCondition.started,keyCondition.stopped,Condition,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textAloud.started,textAloud.stopped,textSilent.started,textSilent.stopped,textSing.started,textSing.stopped,conditional_text.started,conditional_text.stopped,textBlank500.started,textBlank500.stopped,study_word,study_num,study_order,study_type,word_color,textStudy.started,textStudy.stopped,keyStudy.keys,keyStudy.started,keyStudy.stopped,keyStudy.rt,textTestInstructions.started,textTestInstructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,test_word,test_num,test_order,test_condition,old_new_test,test_word_original_color,textConf.started,textConf.stopped,textConfScale.started,textConfScale.stopped,keyConf.keys,keyConf.rt,keyConf.started,keyConf.stopped,confidence response time,textTestBlank.started,textTestBlank.stopped,textRKN.started,textRKN.stopped,textRKNScale.started,textRKNScale.stopped,keyRKN.keys,keyRKN.rt,keyRKN.started,keyRKN.stopped,rkn response time,textEnd.started,textEnd.stopped,participant,session,date,expName,psychopyVersion,frameRate
,,,,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,2195.633377,None,,,,,,,,,,,,,,,,,,meeting,89,56,silent,old,red,2193.324281,None,2193.324281,None,1,1.2484473,2193.324281,None,1.2484473,2194.599998,None,2195.101377,None,2195.101377,None,n,0.5033451,2195.101377,None,0.5033451,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,2198.235931,None,,,,,,,,,,,,,,,,,,month,6,57,silent,old,yellow,2196.13999,None,2196.13999,None,1,1.2328034,2196.13999,None,1.2328034,2197.402433,None,2197.906341,None,2197.906341,None,n,0.3143455,2197.906341,None,0.3143455,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,2200.855244,None,,,,,,,,,,,,,,,,,,orchestra,118,58,silent,new,null,2198.743771,None,2198.743771,None,1,1.2128402,2198.743771,None,1.2128402,2199.989531,None,2200.50508,None,2200.50508,None,n,0.3316496,2200.50508,None,0.3316496,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,2203.5079,None,,,,,,,,,,,,,,,,,,trash,78,59,silent,old,red,2201.359119,None,2201.359119,None,6,1.2216077,2201.359119,None,1.2216077,2202.61263,None,2203.127001,None,2203.127001,None,f,0.3577254,2203.127001,None,0.3577254,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,2206.427361,None,,,,,,,,,,,,,,,,,,commercial,13,60,silent,old,yellow,2204.009777,None,2204.009777,None,6,1.1949743,2204.009777,None,1.1949743,2205.23265,None,2205.74355,None,2205.74355,None,f,0.6610478,2205.74355,None,0.6610478,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,2208.29598,None,,,,,,,,,,,,,,,,,,territory,93,61,silent,new,null,2206.948954,None,2206.948954,None,6,0.6796857,2206.948954,None,0.6796857,2207.645389,None,2208.149944,None,2208.149944,None,f,0.1186739,2208.149944,None,0.1186739,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,2209.914271,None,,,,,,,,,,,,,,,,,,drink,157,62,silent,new,null,2208.799917,None,2208.799917,None,6,0.5167995,2208.799917,None,0.5167995,2209.347881,None,2209.852398,None,2209.852398,None,f,0.0403105,2209.852398,None,0.0403105,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,2211.715868,None,,,,,,,,,,,,,,,,,,crime,94,63,silent,new,null,2210.416324,None,2210.416324,None,6,0.7323277,2210.416324,None,0.7323277,2211.166546,None,2211.668507,None,2211.668507,None,f,0.024167,2211.668507,None,0.024167,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,2214.085168,None,,,,,,,,,,,,,,,,,,guard,162,64,silent,new,null,2212.221125,None,2212.221125,None,1,1.1355009,2212.221125,None,1.1355009,2213.384453,None,2213.889591,None,2213.889591,None,n,0.1710699,2213.889591,None,0.1710699,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,2216.641109,None,,,,,,,,,,,,,,,,,,opening,105,65,silent,new,null,2214.588756,None,2214.588756,None,1,1.1279658,2214.588756,None,1.1279658,2215.74181,None,2216.260768,None,2216.260768,None,n,0.3599638,2216.260768,None,0.3599638,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,2219.423569,None,,,,,,,,,,,,,,,,,,cousin,7,66,silent,old,yellow,2217.15684,None,2217.15684,None,2,1.3757243,2217.15684,None,1.3757243,2218.561646,None,2219.073307,None,2219.073307,None,n,0.3234124,2219.073307,None,0.3234124,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,2222.910633,None,,,,,,,,,,,,,,,,,,order,138,67,silent,new,null,2219.927291,None,2219.927291,None,5,2.1173046,2219.927291,None,2.1173046,2222.05976,None,2222.562983,None,2222.562983,None,f,0.3216146,2222.562983,None,0.3216146,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,2225.914594,None,,,,,,,,,,,,,,,,,,brilliant,171,68,silent,new,null,2223.417782,None,2223.417782,None,5,1.6347888,2223.417782,None,1.6347888,2225.080055,None,2225.585847,None,2225.585847,None,r,0.3067952,2225.585847,None,0.3067952,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,2228.549564,None,,,,,,,,,,,,,,,,,,member,91,69,silent,new,null,2226.424797,None,2226.424797,None,5,1.0918907,2226.424797,None,1.0918907,2227.531661,None,2228.034859,None,2228.034859,None,f,0.4977286,2228.034859,None,0.4977286,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,2230.834959,None,,,,,,,,,,,,,,,,,,degree,28,70,silent,old,yellow,2229.057811,None,2229.057811,None,4,0.9948684,2229.057811,None,0.9948684,2230.071531,None,2230.587903,None,2230.587903,None,n,0.2167837,2230.587903,None,0.2167837,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,2232.903632,None,,,,,,,,,,,,,,,,,,leader,155,71,silent,new,null,2231.338463,None,2231.338463,None,4,0.6742436,2231.338463,None,0.6742436,2232.044313,None,2232.556786,None,2232.556786,None,n,0.3279383,2232.556786,None,0.3279383,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,2235.789951,None,,,,,,,,,,,,,,,,,,universal,123,72,silent,new,null,2233.415991,None,2233.415991,None,1,1.4926402,2233.415991,None,1.4926402,2234.940164,None,2235.439971,None,2235.439971,None,n,0.3245939,2235.439971,None,0.3245939,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,2240.127893,None,,,,,,,,,,,,,,,,,,sound,129,73,silent,new,null,2236.305007,None,2236.305007,None,1,0.9157013,2236.305007,None,0.9157013,2237.242939,None,2237.742145,None,2237.742145,None,r,2.366691,2237.742145,None,2.366691,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,2242.78557,None,,,,,,,,,,,,,,,,,,household,81,74,silent,old,red,2240.631695,None,2240.631695,None,4,1.4529776,2240.631695,None,1.4529776,2242.114715,None,2242.63604,None,2242.63604,None,n,0.1288495,2242.63604,None,0.1288495,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,2244.81576,None,,,,,,,,,,,,,,,,,,company,34,75,silent,old,blue,2243.300301,None,2243.300301,None,4,0.5923821,2243.300301,None,0.5923821,2243.91965,None,2244.432261,None,2244.432261,None,n,0.3643866,2244.432261,None,0.3643866,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,2246.450845,None,,,,,,,,,,,,,,,,,,scale,56,76,silent,old,blue,2245.318717,None,2245.318717,None,4,0.5338862,2245.318717,None,0.5338862,2245.886994,None,2246.400864,None,2246.400864,None,n,0.0278352,2246.400864,None,0.0278352,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,2249.205942,None,,,,,,,,,,,,,,,,,,skill,44,77,silent,old,blue,2246.955648,None,2246.955648,None,6,1.4808611,2246.955648,None,1.4808611,2248.462371,None,2248.973788,None,2248.973788,None,r,0.1988534,2248.973788,None,0.1988534,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,2252.089849,None,,,,,,,,,,,,,,,,,,captain,11,78,silent,old,yellow,2249.722013,None,2249.722013,None,6,1.6267097,2249.722013,None,1.6267097,2251.380957,None,2251.897616,None,2251.897616,None,r,0.1709552,2251.897616,None,0.1709552,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,2254.758825,None,,,,,,,,,,,,,,,,,,history,18,79,silent,old,yellow,2252.590284,None,2252.590284,None,6,1.1423225,2252.590284,None,1.1423225,2253.760152,None,2254.275285,None,2254.275285,None,r,0.4573493,2254.275285,None,0.4573493,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,2258.345922,None,,,,,,,,,,,,,,,,,,agency,69,80,silent,old,red,2255.262675,None,2255.262675,None,6,2.0059104,2255.262675,None,2.0059104,2257.295545,None,2257.796722,None,2257.796722,None,r,0.5198544,2257.796722,None,0.5198544,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,2261.215419,None,,,,,,,,,,,,,,,,,,block,134,81,silent,new,null,2258.850123,None,2258.850123,None,1,1.4985002,2258.850123,None,1.4985002,2260.376966,None,2260.881722,None,2260.881722,None,n,0.306801,2260.881722,None,0.306801,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,2263.117318,None,,,,,,,,,,,,,,,,,,growth,54,82,silent,old,blue,2261.72411,None,2261.72411,None,1,0.5924307,2261.72411,None,0.5924307,2262.334399,None,2262.833833,None,2262.833833,None,n,0.2587994,2262.833833,None,0.2587994,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,2265.271554,None,,,,,,,,,,,,,,,,,,present,145,83,silent,new,null,2263.621105,None,2263.621105,None,2,0.8075182,2263.621105,None,0.8075182,2264.45873,None,2264.98151,None,2264.98151,None,n,0.2631381,2264.98151,None,0.2631381,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,2270.02425,None,,,,,,,,,,,,,,,,,,drama,14,84,silent,old,yellow,2265.791663,None,2265.791663,None,6,1.8850746,2265.791663,None,1.8850746,2267.705385,None,2268.205759,None,2268.205759,None,f,1.79881,2268.205759,None,1.79881,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,2272.52679,None,,,,,,,,,,,,,,,,,,balance,142,85,silent,new,null,2270.531838,None,2270.531838,None,4,1.3927673,2270.531838,None,1.3927673,2271.942763,None,2272.443435,None,2272.443435,None,f,0.065175,2272.443435,None,0.065175,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,2274.597355,None,,,,,,,,,,,,,,,,,,light,169,86,silent,new,null,2273.028916,None,2273.028916,None,1,0.9918747,2273.028916,None,0.9918747,2274.053472,None,2274.562268,None,2274.562268,None,n,0.0103138,2274.562268,None,0.0103138,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,2276.313842,None,,,,,,,,,,,,,,,,,,level,77,87,silent,old,red,2275.117146,None,2275.117146,None,1,0.5834279,2275.117146,None,0.5834279,2275.730901,None,2276.23371,None,2276.23371,None,n,0.0588552,2276.23371,None,0.0588552,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,2278.482848,None,,,,,,,,,,,,,,,,,,worker,167,88,silent,new,null,2276.826262,None,2276.826262,None,2,1.0981441,2276.826262,None,1.0981441,2277.956075,None,2278.466002,None,2278.466002,None,n,0.0024621,2278.466002,None,0.0024621,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,2280.217726,None,,,,,,,,,,,,,,,,,,break,161,89,silent,new,null,2278.983131,None,2278.983131,None,3,0.6534125,2278.983131,None,0.6534125,2279.67164,None,2280.184535,None,2280.184535,None,n,0.0038947,2280.184535,None,0.0038947,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,2282.44002,None,,,,,,,,,,,,,,,,,,sunset,24,90,silent,old,yellow,2280.724277,None,2280.724277,None,4,0.8002333,2280.724277,None,0.8002333,2281.554315,None,2282.075523,None,2282.075523,None,f,0.3449193,2282.075523,None,0.3449193,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,2284.538643,None,,,,,,,,,,,,,,,,,,grade,92,91,silent,new,null,2282.953975,None,2282.953975,None,5,0.9945021,2282.953975,None,0.9945021,2283.974722,None,2284.488769,None,2284.488769,None,f,0.0199396,2284.488769,None,0.0199396,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,2286.590781,None,,,,,,,,,,,,,,,,,,strain,63,92,silent,old,red,2285.059235,None,2285.059235,None,6,0.8173539,2285.059235,None,0.8173539,2285.908796,None,2286.423839,None,2286.423839,None,f,0.14077,2286.423839,None,0.14077,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,2289.627167,None,,,,,,,,,,,,,,,,,,question,67,93,silent,old,red,2287.099944,None,2287.099944,None,1,1.2566115,2287.099944,None,1.2566115,2288.379188,None,2288.893162,None,2288.893162,None,n,0.7033798,2288.893162,None,0.7033798,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,2291.395605,None,,,,,,,,,,,,,,,,,,accident,20,94,silent,old,yellow,2290.142661,None,2290.142661,None,2,0.5659161,2290.142661,None,0.5659161,2290.72832,None,2291.233439,None,2291.233439,None,n,0.1389936,2291.233439,None,0.1389936,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,2293.363867,None,,,,,,,,,,,,,,,,,,broke,174,95,silent,new,null,2291.904072,None,2291.904072,None,3,0.7324697,2291.904072,None,0.7324697,2292.668127,None,2293.184327,None,2293.184327,None,f,0.1562079,2293.184327,None,0.1562079,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,2295.315956,None,,,,,,,,,,,,,,,,,,clear,16,96,silent,old,yellow,2293.874739,None,2293.874739,None,4,0.7857932,2293.874739,None,0.7857932,2294.683944,None,2295.200803,None,2295.200803,None,f,0.0998041,2295.200803,None,0.0998041,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,2298.037887,None,,,,,,,,,,,,,,,,,,heavy,38,97,silent,old,blue,2295.820164,None,2295.820164,None,5,0.8084041,2295.820164,None,0.8084041,2296.654946,None,2297.175217,None,2297.175217,None,f,0.8293499,2297.175217,None,0.8293499,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,97,0,97,0,,,,,,,,,,,,,,,,,,,,,,2300.004201,None,,,,,,,,,,,,,,,,,,quantity,50,98,silent,old,blue,2298.571465,None,2298.571465,None,6,0.8489897,2298.571465,None,0.8489897,2299.438478,None,2299.954268,None,2299.954268,None,f,0.0262664,2299.954268,None,0.0262664,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,98,0,98,0,,,,,,,,,,,,,,,,,,,,,,2302.13966,None,,,,,,,,,,,,,,,,,,front,100,99,silent,new,null,2300.511933,None,2300.511933,None,1,1.0445425,2300.511933,None,1.0445425,2301.573109,None,2302.074476,None,2302.074476,None,n,0.0421311,2302.074476,None,0.0421311,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,99,0,99,0,,,,,,,,,,,,,,,,,,,,,,2304.441769,None,,,,,,,,,,,,,,,,,,thick,55,100,silent,old,blue,2302.648317,None,2302.648317,None,2,0.8122789,2302.648317,None,0.8122789,2303.509813,None,2304.025407,None,2304.025407,None,f,0.3872176,2304.025407,None,0.3872176,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,2306.961165,None,,,,,,,,,,,,,,,,,,motion,109,101,silent,new,null,2304.944133,None,2304.944133,None,3,0.9085172,2304.944133,None,0.9085172,2305.884484,None,2306.393738,None,2306.393738,None,f,0.5468331,2306.393738,None,0.5468331,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,101,0,101,0,,,,,,,,,,,,,,,,,,,,,,2311.600877,None,,,,,,,,,,,,,,,,,,addition,101,102,silent,new,null,2307.467619,None,2307.467619,None,4,2.080936,2307.467619,None,2.080936,2309.563713,None,2310.070052,None,2310.070052,None,r,1.5105112,2310.070052,None,1.5105112,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,2313.500968,None,,,,,,,,,,,,,,,,,,primary,62,103,silent,old,red,2312.119935,None,2312.119935,None,5,0.524576,2312.119935,None,0.524576,2312.669067,None,2313.185157,None,2313.185157,None,r,0.2913243,2313.185157,None,0.2913243,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,103,0,103,0,,,,,,,,,,,,,,,,,,,,,,2316.003443,None,,,,,,,,,,,,,,,,,,harmony,177,104,silent,new,null,2314.010168,None,2314.010168,None,6,1.3383411,2314.010168,None,1.3383411,2315.371607,None,2315.891477,None,2315.891477,None,n,0.089015,2315.891477,None,0.089015,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,104,0,104,0,,,,,,,,,,,,,,,,,,,,,,2317.775557,None,,,,,,,,,,,,,,,,,,people,4,105,silent,old,yellow,2316.514516,None,2316.514516,None,1,0.6098847,2316.514516,None,0.6098847,2317.159236,None,2317.676551,None,2317.676551,None,n,0.0641832,2317.676551,None,0.0641832,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,105,0,105,0,,,,,,,,,,,,,,,,,,,,,,2319.358594,None,,,,,,,,,,,,,,,,,,narrow,97,106,silent,new,null,2318.301984,None,2318.301984,None,2,0.4145836,2318.301984,None,0.4145836,2318.745411,None,2319.261763,None,2319.261763,None,n,0.0707932,2319.261763,None,0.0707932,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,2322.526616,None,,,,,,,,,,,,,,,,,,division,87,107,silent,old,red,2319.890629,None,2319.890629,None,3,0.5218846,2319.890629,None,0.5218846,2320.445515,None,2320.958447,None,2320.958447,None,f,1.5419947,2320.958447,None,1.5419947,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,107,0,107,0,,,,,,,,,,,,,,,,,,,,,,2325.195937,None,,,,,,,,,,,,,,,,,,trail,90,108,silent,new,null,2323.03779,None,2323.03779,None,4,1.1747355,2323.03779,None,1.1747355,2324.231528,None,2324.745556,None,2324.745556,None,f,0.4191022,2324.745556,None,0.4191022,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,108,0,108,0,,,,,,,,,,,,,,,,,,,,,,2327.347972,None,,,,,,,,,,,,,,,,,,reach,144,109,silent,new,null,2325.69647,None,2325.69647,None,5,0.9959854,2325.69647,None,0.9959854,2326.714043,None,2327.218888,None,2327.218888,None,f,0.1136008,2327.218888,None,0.1136008,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,109,0,109,0,,,,,,,,,,,,,,,,,,,,,,2329.466857,None,,,,,,,,,,,,,,,,,,weight,126,110,silent,new,null,2327.848459,None,2327.848459,None,6,0.9399783,2327.848459,None,0.9399783,2328.815998,None,2329.316789,None,2329.316789,None,f,0.127786,2329.316789,None,0.127786,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,110,0,110,0,,,,,,,,,,,,,,,,,,,,,,2331.126319,None,,,,,,,,,,,,,,,,,,curve,170,111,silent,new,null,2329.974004,None,2329.974004,None,1,0.5664818,2329.974004,None,0.5664818,2330.570866,None,2331.089941,None,2331.089941,None,n,0.0107955,2331.089941,None,0.0107955,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,111,0,111,0,,,,,,,,,,,,,,,,,,,,,,2332.770156,None,,,,,,,,,,,,,,,,,,rural,15,112,silent,old,yellow,2331.64182,None,2331.64182,None,2,0.5066431,2331.64182,None,0.5066431,2332.173501,None,2332.686638,None,2332.686638,None,n,0.0538964,2332.686638,None,0.0538964,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,112,0,112,0,,,,,,,,,,,,,,,,,,,,,,2334.755479,None,,,,,,,,,,,,,,,,,,device,35,113,silent,old,blue,2333.273492,None,2333.273492,None,3,0.6429727,2333.273492,None,0.6429727,2333.939269,None,2334.440871,None,2334.440871,None,f,0.2837767,2334.440871,None,0.2837767,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,113,0,113,0,,,,,,,,,,,,,,,,,,,,,,2337.274514,None,,,,,,,,,,,,,,,,,,measure,19,114,silent,old,yellow,2335.263778,None,2335.263778,None,4,0.9807377,2335.263778,None,0.9807377,2336.275481,None,2336.795565,None,2336.795565,None,f,0.4488263,2336.795565,None,0.4488263,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,114,0,114,0,,,,,,,,,,,,,,,,,,,,,,2339.511247,None,,,,,,,,,,,,,,,,,,empty,0,115,silent,old,yellow,2337.777382,None,2337.777382,None,5,0.7870202,2337.777382,None,0.7870202,2338.598657,None,2339.115109,None,2339.115109,None,f,0.3694507,2339.115109,None,0.3694507,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,115,0,115,0,,,,,,,,,,,,,,,,,,,,,,2341.979401,None,,,,,,,,,,,,,,,,,,husband,147,116,silent,new,null,2340.018203,None,2340.018203,None,6,1.338321,2340.018203,None,1.338321,2341.379939,None,2341.879441,None,2341.879441,None,n,0.0689374,2341.879441,None,0.0689374,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,116,0,116,0,,,,,,,,,,,,,,,,,,,,,,2344.22317,None,,,,,,,,,,,,,,,,,,discussion,3,117,silent,old,yellow,2342.488058,None,2342.488058,None,1,0.4446818,2342.488058,None,0.4446818,2342.96737,None,2343.481055,None,2343.481055,None,n,0.7076306,2343.481055,None,0.7076306,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,117,0,117,0,,,,,,,,,,,,,,,,,,,,,,2346.504806,None,,,,,,,,,,,,,,,,,,gesture,53,118,silent,old,blue,2344.731968,None,2344.731968,None,2,0.9204139,2344.731968,None,0.9204139,2345.683051,None,2346.19583,None,2346.19583,None,n,0.2885238,2346.19583,None,0.2885238,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
,,,,118,0,118,0,,,,,,,,,,,,,,,,,,,,,,2350.037395,None,,,,,,,,,,,,,,,,,,estate,156,119,silent,new,null,2347.040423,None,2347.040423,None,3,2.1160978,2347.040423,None,2.1160978,2349.186756,None,2349.694759,None,2349.694759,None,n,0.3177055,2349.694759,None,0.3177055,,,Sep23Silent1,55,2022_Sep_23_1450,ProdSingRedoBetween,2021.2.3,59.94772559
